1.000000	-0.998619
1.026207	-0.998245
1.052414	-0.998032
1.078621	-0.998001
1.104828	-0.996986
1.131034	-0.996529
1.157241	-0.995430
1.183448	-0.994720
1.209655	-0.994583
1.235862	-0.993378
1.262069	-0.991669
1.288276	-0.991753
1.314483	-0.989174
1.340690	-0.987694
1.366897	-0.986038
1.393103	-0.984520
1.419310	-0.982368
1.445517	-0.980446
1.471724	-0.979294
1.497931	-0.974251
1.524138	-0.971603
1.550345	-0.972763
1.576552	-0.965263
1.602759	-0.963516
1.628966	-0.959312
1.655172	-0.953537
1.681379	-0.951965
1.707586	-0.949478
1.733793	-0.947495
1.760000	-0.936493
1.786207	-0.928993
1.812414	-0.926613
1.838621	-0.921013
1.864828	-0.916260
1.891034	-0.913536
1.917241	-0.901123
1.943448	-0.895760
1.969655	-0.877296
1.995862	-0.879677
2.022069	-0.859962
2.048276	-0.850029
2.074483	-0.843193
2.100690	-0.817108
2.126897	-0.814529
2.153103	-0.813919
2.179310	-0.781769
2.205517	-0.774414
2.231724	-0.766861
2.257931	-0.730064
2.284138	-0.690681
2.310345	-0.688667
2.336552	-0.699478
2.362759	-0.641098
2.388966	-0.646698
2.415172	-0.614410
2.441379	-0.634254
2.467586	-0.588394
2.493793	-0.571167
2.520000	-0.561020
2.546207	-0.552216
2.572414	-0.532784
2.598621	-0.528549
2.624828	-0.496376
2.651034	-0.503250
2.677241	-0.481483
2.703448	-0.478729
2.729655	-0.473442
2.755862	-0.459206
2.782069	-0.455505
2.808276	-0.449463
2.834483	-0.444855
2.860690	-0.441002
2.886897	-0.428421
2.913103	-0.429062
2.939310	-0.420959
2.965517	-0.410347
2.991724	-0.411583
3.017931	-0.405022
3.044138	-0.403755
3.070345	-0.395401
3.096552	-0.394829
3.122759	-0.385391
3.148966	-0.379173
3.175172	-0.380402
3.201379	-0.369087
3.227586	-0.364456
3.253793	-0.366600
3.280000	-0.358452
