0	-2	1
1	-1.828125	0.953125
2	-1.65625	0.8984375
3	-1.734375	0.9296875
4	-1.671875	0.8984375
5	-1.6875	0.8984375
6	-1.6875	0.890625
7	-1.703125	0.8828125
8	-1.609375	0.859375
9	-1.40625	0.7578125
10	-1.4375	0.7890625
11	-1.34375	0.796875
12	-1.15625	0.671875
13	-1.03125	0.6015625
14	-1.1875	0.65625
15	-1.046875	0.4921875
16	-1.140625	0.515625
17	-1.1875	0.5390625
18	-1.140625	0.578125
19	-1.046875	0.578125
20	-0.890625	0.515625
21	-1.078125	0.5859375
22	-1.359375	0.625
23	-1.234375	0.6640625
24	-1.296875	0.6640625
25	-1.171875	0.625
26	-1.1875	0.5390625
27	-1.25	0.4296875
28	-1.265625	0.453125
29	-1.1875	0.40625
30	-1.1875	0.4921875
31	-1.109375	0.46875
32	-1.15625	0.4921875
33	-1.328125	0.6171875
34	-1.1875	0.5625
35	-1.328125	0.515625
36	-1.25	0.5234375
37	-1.15625	0.6015625
38	-1.265625	0.703125
39	-1.328125	0.6953125
40	-1.25	0.7109375
41	-1.234375	0.7265625
42	-1.328125	0.7578125
43	-1.5	0.796875
44	-1.390625	0.71875
45	-1.390625	0.71875
46	-1.296875	0.671875
47	-1.125	0.640625
48	-1.1875	0.6328125
49	-1.265625	0.65625
50	-1.375	0.734375
51	-1.421875	0.7734375
52	-1.53125	0.7890625
53	-1.5625	0.8046875
54	-1.375	0.78125
55	-1.25	0.7265625
56	-1.25	0.671875
57	-1.28125	0.6640625
58	-1.234375	0.640625
59	-1.1875	0.609375
60	-1.171875	0.6015625
61	-1.25	0.6796875
62	-1.46875	0.71875
63	-1.3125	0.7265625
64	-1.296875	0.609375
65	-1.265625	0.5859375
66	-1.296875	0.65625
67	-1.328125	0.6328125
68	-1.171875	0.6796875
69	-1.140625	0.65625
70	-1.109375	0.6015625
71	-1.234375	0.5
72	-1.25	0.578125
73	-1.0625	0.609375
74	-1.265625	0.71875
75	-1.359375	0.7265625
