0	-2	1
1	-1.796875	0.9453125
2	-1.765625	0.9296875
3	-1.6875	0.90625
4	-1.40625	0.7734375
5	-1.390625	0.7734375
6	-1.21875	0.703125
7	-1.28125	0.7265625
8	-1.5	0.78125
9	-1.28125	0.75
10	-1.328125	0.7578125
11	-1.265625	0.7578125
12	-1.203125	0.6640625
13	-1.265625	0.6875
14	-1.25	0.6875
15	-1.125	0.6328125
16	-1.25	0.703125
17	-1.234375	0.703125
18	-1.265625	0.71875
19	-1.25	0.609375
20	-1.375	0.65625
21	-1.296875	0.65625
22	-1.25	0.640625
23	-1.328125	0.65625
24	-1.28125	0.65625
25	-1.34375	0.5546875
26	-1.296875	0.5546875
27	-1.3125	0.5546875
28	-1.3125	0.5859375
29	-1.15625	0.484375
30	-1.203125	0.421875
31	-1.125	0.375
32	-1.21875	0.3515625
33	-1.21875	0.4453125
34	-1.203125	0.5078125
35	-1.09375	0.546875
36	-1.140625	0.578125
37	-1.125	0.6171875
38	-1.34375	0.6875
39	-1.34375	0.6484375
40	-1.1875	0.6015625
41	-1.234375	0.46875
42	-1.25	0.5
43	-1.1875	0.4609375
44	-1.125	0.421875
45	-1.046875	0.4453125
46	-1.1875	0.4453125
47	-1.21875	0.4375
48	-1.21875	0.5078125
49	-1.296875	0.5234375
50	-1.140625	0.453125
51	-1.28125	0.46875
52	-1.21875	0.484375
53	-1.09375	0.46875
54	-1.1875	0.484375
55	-1.015625	0.40625
56	-1.046875	0.375
57	-0.9375	0.4296875
58	-0.953125	0.34375
59	-0.890625	0.421875
60	-0.984375	0.4296875
61	-1.0625	0.4921875
62	-1.15625	0.546875
63	-1.1875	0.46875
64	-1.25	0.5390625
65	-1.296875	0.5234375
66	-1.0625	0.5703125
67	-1.0625	0.53125
68	-1.25	0.6015625
69	-1.0625	0.53125
70	-1.046875	0.5390625
71	-1.203125	0.578125
72	-1.328125	0.6328125
73	-1.328125	0.6796875
74	-1.359375	0.71875
75	-1.40625	0.78125
76	-1.453125	0.765625
77	-1.421875	0.734375
78	-1.21875	0.6796875
79	-1.3125	0.65625
80	-1.28125	0.5390625
81	-1.1875	0.5
82	-1.03125	0.421875
83	-0.9375	0.328125
84	-1.046875	0.3203125
85	-1.015625	0.40625
86	-1.03125	0.34375
87	-1.03125	0.3359375
88	-0.984375	0.4140625
89	-1.15625	0.4609375
90	-1.234375	0.546875
91	-1.03125	0.5078125
92	-1.03125	0.46875
93	-1	0.46875
94	-1.140625	0.484375
95	-1.03125	0.3984375
96	-1.125	0.3984375
97	-1.15625	0.4609375
98	-1.125	0.4296875
99	-1.078125	0.46875
100	-1.03125	0.46875
101	-0.984375	0.5
102	-1.046875	0.515625
103	-1.0625	0.4609375
104	-1.03125	0.515625
105	-1.015625	0.4765625
106	-0.96875	0.515625
107	-1.015625	0.5859375
108	-1.046875	0.5234375
109	-1.234375	0.546875
110	-0.96875	0.3828125
111	-1.03125	0.5859375
112	-1.140625	0.5859375
113	-0.96875	0.4765625
114	-1.0625	0.5
115	-1.125	0.578125
116	-1.15625	0.5390625
117	-1.328125	0.578125
118	-1.28125	0.546875
119	-1.265625	0.546875
120	-1.390625	0.5625
121	-1.234375	0.53125
122	-1.140625	0.484375
123	-1.140625	0.53125
124	-1.125	0.515625
125	-1.15625	0.53125
126	-1.265625	0.5
127	-1.1875	0.4609375
128	-1.171875	0.4296875
129	-1.25	0.5703125
130	-1.078125	0.5546875
131	-1.3125	0.625
132	-1.3125	0.7109375
133	-1.4375	0.6640625
134	-1.3125	0.703125
135	-1.125	0.609375
136	-1.28125	0.65625
137	-1.296875	0.6484375
138	-1.328125	0.6796875
139	-1.34375	0.7265625
140	-1.25	0.6640625
141	-1.171875	0.5546875
142	-1.25	0.6484375
143	-1.328125	0.65625
144	-1.34375	0.65625
145	-1.5	0.7421875
146	-1.46875	0.78125
147	-1.359375	0.7421875
148	-1.453125	0.8046875
149	-1.484375	0.8359375
150	-1.28125	0.75
151	-1.328125	0.75
152	-1.25	0.6953125
153	-1.296875	0.7265625
154	-1.390625	0.7734375
155	-1.1875	0.6484375
156	-1.203125	0.6484375
157	-1.171875	0.640625
158	-1.1875	0.6484375
159	-1.15625	0.609375
160	-1.265625	0.703125
161	-1.21875	0.6640625
162	-1.328125	0.59375
163	-1.375	0.53125
164	-1.34375	0.5390625
165	-1.21875	0.4765625
166	-1.21875	0.5234375
167	-1.34375	0.5546875
168	-1.140625	0.4609375
169	-1.234375	0.5859375
170	-1.3125	0.6484375
171	-1.25	0.625
172	-1.3125	0.640625
173	-1.3125	0.6328125
174	-1.171875	0.5390625
175	-1.0625	0.5078125
176	-0.9375	0.3203125
177	-1.0625	0.34375
178	-1.015625	0.4140625
179	-0.90625	0.4609375
180	-1.109375	0.5
181	-1.046875	0.46875
182	-1.171875	0.59375
183	-1.375	0.5859375
184	-1.125	0.4921875
185	-1.140625	0.59375
186	-1.203125	0.6015625
187	-1.09375	0.5390625
188	-1.09375	0.546875
189	-1.1875	0.625
190	-1.203125	0.6484375
191	-1.25	0.7109375
192	-1.09375	0.65625
193	-1.125	0.6484375
194	-1	0.625
195	-1.1875	0.671875
196	-1.25	0.6953125
197	-1.390625	0.6796875
198	-1.34375	0.734375
199	-1.390625	0.6953125
200	-1.28125	0.6875
201	-1.171875	0.5703125
202	-1.328125	0.6796875
203	-1.453125	0.78125
204	-1.34375	0.734375
205	-1.546875	0.7734375
206	-1.46875	0.765625
207	-1.421875	0.78125
208	-1.390625	0.7734375
209	-1.5	0.8125
210	-1.390625	0.7734375
211	-1.328125	0.7578125
212	-1.3125	0.7109375
213	-1.328125	0.71875
214	-1.1875	0.7421875
215	-1.46875	0.7578125
216	-1.296875	0.625
217	-1.375	0.6328125
218	-1.40625	0.625
219	-1.53125	0.7109375
220	-1.5625	0.6640625
221	-1.203125	0.5703125
222	-1.109375	0.53125
223	-1.015625	0.53125
224	-1.09375	0.578125
225	-1.140625	0.5703125
226	-1.03125	0.546875
227	-1	0.5078125
228	-1.09375	0.515625
229	-1.109375	0.578125
230	-1.125	0.578125
231	-1.15625	0.578125
232	-0.953125	0.4765625
233	-1.09375	0.4296875
234	-0.984375	0.5
235	-1.09375	0.546875
236	-1.171875	0.5625
237	-1.046875	0.6171875
238	-1	0.546875
239	-1.109375	0.6328125
240	-1.203125	0.703125
241	-1.28125	0.7109375
242	-1.34375	0.765625
243	-1.140625	0.640625
244	-1.203125	0.609375
245	-1.296875	0.7109375
246	-1.234375	0.7109375
247	-1.203125	0.7421875
248	-1.1875	0.6953125
249	-1.28125	0.734375
250	-1.25	0.734375
251	-1.328125	0.734375
252	-1.328125	0.71875
253	-1.25	0.640625
254	-1.15625	0.6484375
255	-1.203125	0.6484375
256	-1.21875	0.6875
257	-1.1875	0.59375
258	-1.078125	0.5546875
259	-1.15625	0.6171875
260	-1.0625	0.5078125
261	-1.25	0.578125
262	-1.296875	0.6015625
263	-1.234375	0.5703125
264	-1.0625	0.484375
265	-1.125	0.4453125
266	-0.984375	0.390625
267	-1.15625	0.4453125
268	-1.046875	0.3515625
269	-1.015625	0.359375
270	-1	0.375
271	-0.953125	0.3828125
272	-0.796875	0.34375
273	-0.796875	0.359375
274	-1.03125	0.53125
275	-1	0.5625
276	-1.171875	0.6015625
277	-1.25	0.6328125
278	-1.265625	0.6640625
279	-1.203125	0.640625
280	-1.3125	0.6640625
281	-1.421875	0.7109375
282	-1.359375	0.7109375
283	-1.328125	0.671875
284	-1.25	0.625
285	-1.28125	0.640625
286	-1.203125	0.6640625
287	-1.234375	0.6171875
288	-1.3125	0.6953125
289	-1.296875	0.71875
290	-1.265625	0.6640625
291	-1.234375	0.6640625
292	-1.15625	0.5390625
293	-1.078125	0.375
294	-0.859375	0.34375
295	-0.84375	0.3671875
296	-1.015625	0.421875
297	-1.046875	0.3984375
298	-1.015625	0.3671875
299	-1.046875	0.3046875
300	-1.0625	0.359375
301	-1.125	0.3203125
302	-1.109375	0.34375
303	-1.296875	0.203125
304	-1.15625	0.140625
305	-1.234375	0.2578125
306	-1.15625	0.2265625
307	-1.25	0.296875
308	-1.28125	0.359375
309	-1.34375	0.3828125
310	-1.28125	0.328125
311	-1.265625	0.359375
312	-1.15625	0.390625
313	-1.25	0.4609375
314	-1.21875	0.3984375
315	-1.09375	0.2890625
316	-1.109375	0.359375
317	-1.125	0.2109375
318	-1.09375	0.21875
319	-0.984375	0.25
320	-0.875	0.2578125
321	-0.796875	0.2265625
322	-0.90625	0.359375
323	-1.03125	0.4296875
324	-1.15625	0.4921875
325	-1.109375	0.453125
326	-1.125	0.4296875
327	-1.015625	0.28125
328	-0.859375	0.1875
329	-0.765625	0.1875
330	-0.90625	0.125
331	-1.078125	0.21875
332	-0.9375	0.1796875
333	-0.984375	0.1640625
334	-1.03125	0.0859375
335	-1.078125	0.0546875
336	-1.015625	-0.1015625
337	-0.96875	-0.109375
338	-1.0625	-0.1640625
339	-1.046875	-0.109375
340	-1	-0.0703125
341	-1.15625	-0.1328125
342	-1.09375	-0.1171875
343	-1.1875	-0.15625
344	-1.046875	-0.2109375
345	-1.015625	-0.09375
346	-1.09375	-0.1484375
347	-1.03125	-0.1171875
348	-1	0.015625
349	-0.9375	-0.0390625
350	-0.828125	0.046875
351	-0.984375	0.0546875
352	-0.953125	0.1171875
353	-0.953125	0.203125
354	-1.015625	0.2265625
355	-0.96875	0.25
356	-0.90625	0.265625
357	-0.90625	0.3671875
358	-0.8125	0.3984375
359	-0.90625	0.3984375
360	-1.109375	0.390625
361	-1.21875	0.4296875
362	-1.1875	0.3984375
363	-1.09375	0.375
364	-1.15625	0.328125
365	-1.140625	0.2890625
366	-1.171875	0.265625
367	-1	0.2578125
368	-1.1875	0.1328125
369	-1.1875	0.2265625
370	-1.203125	0.046875
371	-0.984375	0.046875
372	-1.1875	0.0859375
373	-1	0.1484375
374	-0.984375	0.109375
375	-1.0625	0.015625
376	-1	0.0234375
377	-0.921875	-0.0859375
378	-1.03125	-0.0078125
379	-0.96875	0.0625
380	-1.046875	0.25
381	-1.09375	0.2265625
382	-1.234375	0.2109375
383	-1.171875	0.078125
384	-1.109375	0.1796875
385	-1	0.140625
386	-0.90625	0.015625
387	-0.9375	0.0546875
388	-0.984375	0.140625
389	-1.03125	0.1875
390	-1.21875	0.140625
391	-1.109375	0.0859375
392	-1.0625	0.1171875
393	-1.265625	0.109375
394	-1.296875	0.09375
395	-1.078125	0.109375
396	-1.1875	0.0703125
397	-1.15625	0.1328125
398	-1.015625	0.09375
399	-1.015625	0
400	-1.125	0.0859375
401	-1.046875	0.1953125
402	-1.109375	0.21875
403	-1.109375	0.2265625
404	-1.015625	0.3515625
405	-0.875	0.28125
406	-0.96875	0.34375
407	-0.9375	0.3203125
408	-1.03125	0.3125
409	-0.953125	0.2890625
410	-1.0625	0.3125
411	-1.109375	0.3046875
412	-1.140625	0.3046875
413	-1.09375	0.3203125
414	-0.859375	0.2265625
415	-0.96875	0.2421875
416	-0.921875	0.1953125
417	-0.890625	0.1953125
418	-0.90625	0.1171875
419	-0.953125	0.1015625
420	-0.890625	0.0859375
421	-0.84375	0.09375
422	-1.03125	0.078125
423	-1.03125	0.0546875
424	-1	0.03125
425	-1.015625	-0.0078125
426	-1.09375	0.1171875
427	-1.140625	0.15625
428	-1.1875	0.140625
429	-1.15625	0.171875
430	-1.09375	0.21875
431	-1.125	0.1875
432	-1.0625	0.1171875
433	-1.03125	-0.0390625
434	-1.03125	-0.0546875
435	-1.015625	-0.171875
436	-1.15625	-0.2734375
437	-1.125	-0.2578125
438	-1.109375	-0.2109375
439	-1.078125	-0.296875
440	-1.25	-0.4140625
441	-1.046875	-0.3828125
442	-1.125	-0.3828125
443	-1.21875	-0.40625
444	-1	-0.3984375
445	-1.046875	-0.3671875
446	-0.921875	-0.2421875
447	-0.875	-0.265625
448	-0.890625	-0.265625
449	-0.875	-0.25
450	-0.953125	-0.2421875
451	-1.0625	-0.3046875
452	-1.046875	-0.4140625
453	-1.03125	-0.3984375
454	-0.96875	-0.421875
455	-1.171875	-0.4375
456	-1.09375	-0.4296875
457	-1.078125	-0.3515625
458	-1.078125	-0.3828125
459	-1.125	-0.359375
460	-1.046875	-0.28125
461	-1.171875	-0.28125
462	-1.0625	-0.3125
463	-1.21875	-0.3125
464	-1.125	-0.265625
465	-1.078125	-0.1953125
466	-1.15625	-0.1015625
467	-1.0625	-0.1328125
468	-1.25	-0.25
469	-1.234375	-0.265625
470	-1.359375	-0.2578125
471	-1.140625	-0.2890625
472	-1.203125	-0.3515625
473	-1.140625	-0.296875
474	-1.171875	-0.2890625
475	-1.109375	-0.2734375
476	-1.21875	-0.1484375
477	-1.15625	-0.109375
478	-1.140625	-0.171875
479	-1.1875	-0.1640625
480	-1.15625	-0.203125
481	-1.109375	-0.15625
482	-1.015625	-0.2578125
483	-1.09375	-0.2578125
484	-1.046875	-0.171875
485	-1.09375	-0.0078125
486	-1.234375	0.03125
487	-1.203125	0.0546875
488	-1.28125	-0.0234375
489	-1.3125	-0.078125
490	-1.171875	-0.09375
491	-1.046875	-0.0078125
492	-1.03125	0.0234375
493	-0.8125	0.015625
494	-0.921875	-0.046875
495	-1.0625	0.0078125
496	-1.1875	-0.0859375
497	-1.109375	0.015625
498	-1.046875	-0.0859375
499	-1.109375	-0.1328125
500	-1.125	-0.1015625
501	-1.125	-0.265625
502	-1.171875	-0.3046875
503	-1.15625	-0.3828125
504	-1.1875	-0.3671875
505	-1.21875	-0.40625
506	-1.25	-0.46875
507	-1.09375	-0.3671875
508	-1.09375	-0.3203125
509	-1.015625	-0.3046875
510	-0.9375	-0.28125
511	-1.03125	-0.25
512	-1.03125	-0.2578125
513	-0.953125	-0.1953125
514	-0.984375	-0.3515625
515	-1	-0.421875
516	-1.1875	-0.515625
517	-1.1875	-0.546875
518	-1.3125	-0.6953125
519	-1.5	-0.7109375
520	-1.34375	-0.6328125
521	-1.3125	-0.6640625
522	-1.46875	-0.7109375
523	-1.484375	-0.7578125
524	-1.359375	-0.765625
525	-1.390625	-0.78125
526	-1.375	-0.78125
527	-1.375	-0.75
528	-1.4375	-0.7734375
529	-1.5	-0.8515625
530	-1.609375	-0.8125
531	-1.5	-0.796875
532	-1.421875	-0.7578125
533	-1.609375	-0.8515625
