26

S3	0.1073703875	3.493324855	3.574769448
S4	4.610357999	1.002182776	2.160518498
S5	4.13723485	0.5806656241	2.092637892
S6	3.05216048	4.340871441	3.502274649
S7	3.203555723	3.5199024	2.627421901
S8	1.842317805	1.529043977	0.1580848819
S9	0.6825516344	0.8067374947	4.898778754
S10	2.560814767	2.175742021	1.525667212
S11	1.108634534	2.527474224	2.770655839
S12	1.530862491	1.65328639	3.546713426
S13	1.46829697	4.719543584	4.772413037
S14	3.430733366	4.4757793	1.421850955
S15	4.998404884	3.645900222	0.1104048939
S16	4.168421778	0.0671602125	3.581675519
S17	1.208491016	0.7730660074	4.207565871
S18	2.189842959	3.816610543	0.558878624
S19	3.536652995	3.640696864	4.877831876
S20	3.267786942	2.984061317	1.556475856
S21	1.195225251	0.4469386346	3.430771604
S22	0.2411141472	4.937877954	4.457919129
S23	2.208483119	0.4049300547	0.4357596343
S24	2.892770379	2.965120943	0.5795148529
S25	2.404878196	2.257342139	4.131479531
26

S0	1.009771971	2.169460528	4.636331105
S1	1.334022041	2.684952497	4.902184397
S2	4.609616258	4.985654718	2.677581833
S3	0.1101295401	3.460419713	3.529126816
S4	4.610357999	1.002182776	2.160518498
S5	4.13723485	0.5806656241	2.092637892
S6	3.122916416	4.289187381	3.558915978
S7	3.218246231	3.564520157	2.646512818
S8	1.799462327	1.534512953	0.1832304857
S9	0.6825516344	0.8067374947	4.898778754
S10	2.560814767	2.175742021	1.525667212
S11	1.108634534	2.527474224	2.770655839
S12	1.530862491	1.65328639	3.546713426
S13	1.473195098	4.71389321	4.769185401
S14	3.430733366	4.4757793	1.421850955
S15	0.042782529	3.628569607	0.0956404762
S16	4.168421778	0.0671602125	3.581675519
S17	1.208491016	0.7730660074	4.207565871
S18	2.215946717	3.825290609	0.559557702
S19	3.490420039	3.620581596	4.879075074
S20	3.267786942	2.984061317	1.556475856
S21	1.160300285	0.4772077196	3.413714818
S22	0.2292065622	4.930454837	4.502475782
S23	2.236017119	0.398983152	0.4541549828
S24	2.932725013	2.993164544	0.5617378129
S25	2.391306931	2.226411804	4.08647423
26

S0	1.009771971	2.169460528	4.636331105
S1	1.334022041	2.684952497	4.902184397
S2	4.662384836	0.0153229075	2.731104452
S3	0.1032828702	3.430021193	3.56626858
S4	4.610357999	1.002182776	2.160518498
S5	4.13723485	0.5806656241	2.092637892
S6	3.128367441	4.251763442	3.523615138
S7	3.245759179	3.610440148	2.61508812
S8	1.773590621	1.525534971	0.1502476378
S9	0.6780367235	0.7599710738	4.958167381
S10	2.560814767	2.175742021	1.525667212
S11	1.13372114	2.548166336	2.721362164
S12	1.551203618	1.664151935	3.497283397
S13	1.432634699	4.68929509	4.784146801
S14	3.394176991	4.460138917	1.448169465
S15	0.042782529	3.628569607	0.0956404762
S16	4.168421778	0.0671602125	3.581675519
S17	1.208491016	0.7730660074	4.207565871
S18	2.215946717	3.825290609	0.559557702
S19	3.490420039	3.620581596	4.879075074
S20	3.265287417	2.940754087	1.572151598
S21	1.160300285	0.4772077196	3.413714818
S22	0.23618625	4.909765312	4.518330529
S23	2.200524169	0.4097772894	0.4924348126
S24	2.932725013	2.993164544	0.5617378129
S25	2.391306931	2.226411804	4.08647423
26

S0	1.009771971	2.169460528	4.636331105
S1	1.288524921	2.7341752	4.868841142
S2	4.662384836	0.0153229075	2.731104452
S3	0.1532098743	3.40071147	3.585526818
S4	4.610357999	1.002182776	2.160518498
S5	4.13723485	0.5806656241	2.092637892
S6	3.128065326	4.23356597	3.550594595
S7	3.214821757	3.575672716	2.579121293
S8	1.773590621	1.525534971	0.1502476378
S9	0.6774739266	0.7001560557	0.0343937824
S10	2.560814767	2.175742021	1.525667212
S11	1.098515813	2.538914534	2.745107708
S12	1.572619757	1.656813239	3.543495857
S13	1.441874765	4.703383995	4.759878142
S14	3.434902782	4.494624984	1.42622805
S15	0.066538153	3.600622965	0.1096934038
S16	4.191565516	0.0468330431	3.628863153
S17	1.208491016	0.7730660074	4.207565871
S18	2.202813191	3.839250267	0.605952333
S19	3.490420039	3.620581596	4.879075074
S20	3.337652832	2.966314817	1.585748323
S21	1.160300285	0.4772077196	3.413714818
S22	0.2535817767	4.877872342	4.51323754
S23	2.200524169	0.4097772894	0.4924348126
S24	2.887088623	3.007344627	0.5867366776
S25	2.391306931	2.226411804	4.08647423
26

S0	0.9925082331	2.126352696	4.603133626
S1	1.288524921	2.7341752	4.868841142
S2	4.682907145	0.0121613977	2.685987784
S3	0.1353997058	3.39673473	3.631719066
S4	4.610357999	1.002182776	2.160518498
S5	4.13723485	0.5806656241	2.092637892
S6	3.128065326	4.23356597	3.550594595
S7	3.259460604	3.602514418	2.525651854
S8	1.775411508	1.466667233	0.1666471825
S9	0.6061121636	0.7958216096	0.0279413123
S10	2.589097883	2.132316221	1.500105034
S11	1.098515813	2.538914534	2.745107708
S12	1.572619757	1.656813239	3.543495857
S13	1.441874765	4.703383995	4.759878142
S14	3.475806516	4.460691545	1.377866928
S15	0.066538153	3.600622965	0.1096934038
S16	4.191565516	0.0468330431	3.628863153
S17	1.208617027	0.7959525584	4.21996229
S18	2.175700492	3.872365559	0.6018200397
S19	3.510489678	3.57954296	4.809020104
S20	3.279073717	3.028887875	1.666019323
S21	1.160300285	0.4772077196	3.413714818
S22	0.2535817767	4.877872342	4.51323754
S23	2.181145148	0.362453011	0.5393660381
S24	2.887088623	3.007344627	0.5867366776
S25	2.391306931	2.226411804	4.08647423
26

S0	0.9845886405	2.07871376	4.613953787
S1	1.288524921	2.7341752	4.868841142
S2	4.664755006	0.0171659865	2.728401713
S3	0.1353997058	3.39673473	3.631719066
S4	4.610357999	1.002182776	2.160518498
S5	4.13723485	0.5806656241	2.092637892
S6	3.103243796	4.176659029	3.610515613
S7	3.261098834	3.684445824	2.572661
S8	1.76704095	1.449275445	0.1601180111
S9	0.6485905318	0.7609878278	0.0469734315
S10	2.589097883	2.132316221	1.500105034
S11	1.006656059	2.596321368	2.693422313
S12	1.587376621	1.704231079	3.516601005
S13	1.432841581	4.656571701	4.783846034
S14	3.491621883	4.470932859	1.399492889
S15	0.1011358717	3.557106439	0.1324610229
S16	4.163809632	0.0169393967	3.622986858
S17	1.208617027	0.7959525584	4.21996229
S18	2.175700492	3.872365559	0.6018200397
S19	3.560712799	3.560599336	4.842559874
S20	3.236719918	3.047661324	1.623278719
S21	1.160300285	0.4772077196	3.413714818
S22	0.2137821967	4.868538268	4.488864175
S23	2.180467548	0.3597352469	0.5935836377
S24	2.909276108	2.978155648	0.6180828803
S25	2.391306931	2.226411804	4.08647423
26

S0	0.9845886405	2.07871376	4.613953787
S1	1.288524921	2.7341752	4.868841142
S2	4.652572527	0.0074343885	2.69717637
S3	0.1353997058	3.39673473	3.631719066
S4	4.574358851	1.058958885	2.195715685
S5	4.13723485	0.5806656241	2.092637892
S6	3.135011829	4.140717167	3.565431248
S7	3.261098834	3.684445824	2.572661
S8	1.76704095	1.449275445	0.1601180111
S9	0.6506339198	0.7319681795	0.0922144437
S10	2.589097883	2.132316221	1.500105034
S11	1.006656059	2.596321368	2.693422313
S12	1.627338212	1.694827118	3.494629802
S13	1.39323385	4.624896378	4.762300313
S14	3.491763435	4.50434811	1.395926897
S15	0.1011358717	3.557106439	0.1324610229
S16	4.158814101	0.0216373118	3.618733058
S17	1.208617027	0.7959525584	4.21996229
S18	2.137336287	3.865118692	0.5634687557
S19	3.634685416	3.597581128	4.866303093
S20	3.284530313	3.107390317	1.636109956
S21	1.160300285	0.4772077196	3.413714818
S22	0.2137821967	4.868538268	4.488864175
S23	2.142569944	0.3391864247	0.5761279924
S24	2.889556241	2.997507835	0.6556578821
S25	2.410590959	2.192173232	4.116883738
26

S0	0.9720763396	2.062543484	4.614722614
S1	1.288524921	2.7341752	4.868841142
S2	4.658843732	0.014197667	2.723889362
S3	0.1353997058	3.39673473	3.631719066
S4	4.551620573	1.107004074	2.243548155
S5	4.13723485	0.5806656241	2.092637892
S6	3.135011829	4.140717167	3.565431248
S7	3.215530037	3.682171769	2.604036849
S8	1.76704095	1.449275445	0.1601180111
S9	0.6506339198	0.7319681795	0.0922144437
S10	2.591881129	2.179892702	1.537277243
S11	0.9589890462	2.634787551	2.616726155
S12	1.533476257	1.669960876	3.464019584
S13	1.397323796	4.599464347	4.76614681
S14	3.491763435	4.50434811	1.395926897
S15	0.1011358717	3.557106439	0.1324610229
S16	4.158814101	0.0216373118	3.618733058
S17	1.208617027	0.7959525584	4.21996229
S18	2.177946469	3.825581865	0.5252376763
S19	3.607797587	3.590076419	4.752233027
S20	3.32796231	3.10466668	1.637444063
S21	1.122184769	0.4320606349	3.399811572
S22	0.2137821967	4.868538268	4.488864175
S23	2.142569944	0.3391864247	0.5761279924
S24	2.889556241	2.997507835	0.6556578821
S25	2.410590959	2.192173232	4.116883738
26

S0	0.9975789584	2.026987407	4.65383695
S1	1.288524921	2.7341752	4.868841142
S2	4.684076163	0.0235278895	2.714982704
S3	0.1353997058	3.39673473	3.631719066
S4	4.551620573	1.107004074	2.243548155
S5	4.104172525	0.5959806895	2.089595405
S6	3.183190329	4.147068257	3.543106119
S7	3.215530037	3.682171769	2.604036849
S8	1.76704095	1.449275445	0.1601180111
S9	0.6506339198	0.7319681795	0.0922144437
S10	2.592861096	2.136465214	1.544880404
S11	0.9589890462	2.634787551	2.616726155
S12	1.527281637	1.631602513	3.477054858
S13	1.385981136	4.601416736	4.778555319
S14	3.555829752	4.468351409	1.409372525
S15	0.0567812594	3.546722073	0.1741832151
S16	4.127121968	0.0747030796	3.626573253
S17	1.256484275	0.8469136569	4.274092262
S18	2.200923695	3.829437929	0.556333922
S19	3.670870356	3.644519948	4.736006071
S20	3.32796231	3.10466668	1.637444063
S21	1.122184769	0.4320606349	3.399811572
S22	0.2100973619	4.91706056	4.520114533
S23	2.142569944	0.3391864247	0.5761279924
S24	2.889556241	2.997507835	0.6556578821
S25	2.397823827	2.196211708	4.101944789
26

S0	0.9975789584	2.026987407	4.65383695
S1	1.288524921	2.7341752	4.868841142
S2	4.684076163	0.0235278895	2.714982704
S3	0.1353997058	3.39673473	3.631719066
S4	4.590583271	1.089755036	2.283313836
S5	4.056364867	0.5730540981	2.077817442
S6	3.210351198	4.16748525	3.566841081
S7	3.240944502	3.659246178	2.60560173
S8	1.76704095	1.449275445	0.1601180111
S9	0.6506339198	0.7319681795	0.0922144437
S10	2.502633247	2.071352186	1.515773093
S11	0.9589890462	2.634787551	2.616726155
S12	1.534382446	1.622092203	3.498788573
S13	1.3696291	4.628379889	4.771571365
S14	3.569325701	4.436711048	1.366648155
S15	0.0567812594	3.546722073	0.1741832151
S16	4.156099376	0.0408965962	3.643724163
S17	1.282452267	0.8712859574	4.260498893
S18	2.200923695	3.829437929	0.556333922
S19	3.651495527	3.611452763	4.778649871
S20	3.361002697	3.188195803	1.559276971
S21	1.148570393	0.4524878125	3.365646955
S22	0.2100973619	4.91706056	4.520114533
S23	2.155827858	0.3135566697	0.5909186827
S24	2.821349646	2.987381984	0.6859337868
S25	2.429850981	2.209223789	4.052043853
26

S0	0.9975789584	2.026987407	4.65383695
S1	1.327570363	2.795389215	4.837306186
S2	4.684076163	0.0235278895	2.714982704
S3	0.1309527048	3.387514703	3.610655274
S4	4.599817979	1.13034768	2.238301446
S5	4.056364867	0.5730540981	2.077817442
S6	3.279220017	4.173412119	3.603775551
S7	3.274554262	3.627475538	2.610669174
S8	1.779814332	1.482849047	0.1653460742
S9	0.6369693796	0.7275096217	0.1197644282
S10	2.502633247	2.071352186	1.515773093
S11	0.9125311736	2.674938287	2.66527997
S12	1.568619557	1.583060248	3.535722843
S13	1.385615043	4.675246502	4.73028238
S14	3.569325701	4.436711048	1.366648155
S15	0.0531063585	3.528448518	0.1553662235
S16	4.192561606	0.1189339136	3.673659034
S17	1.279220195	0.866911008	4.294327888
S18	2.200923695	3.829437929	0.556333922
S19	3.651495527	3.611452763	4.778649871
S20	3.376114272	3.189123713	1.603261556
S21	1.115340489	0.4618086358	3.367062532
S22	0.1797792454	4.879718705	4.537961996
S23	2.160059521	0.2904813012	0.5386043662
S24	2.821349646	2.987381984	0.6859337868
S25	2.429850981	2.209223789	4.052043853
26

S0	0.9975789584	2.026987407	4.65383695
S1	1.361795681	2.824526268	4.792340488
S2	4.677276439	0.0479720869	2.691374497
S3	0.1309527048	3.387514703	3.610655274
S4	4.599817979	1.13034768	2.238301446
S5	4.056364867	0.5730540981	2.077817442
S6	3.279220017	4.173412119	3.603775551
S7	3.29645551	3.650909796	2.604740946
S8	1.779814332	1.482849047	0.1653460742
S9	0.6369693796	0.7275096217	0.1197644282
S10	2.502633247	2.071352186	1.515773093
S11	0.9755964694	2.678045249	2.681711305
S12	1.547515151	1.608466615	3.567889112
S13	1.385615043	4.675246502	4.73028238
S14	3.617392609	4.423453453	1.335477522
S15	0.0352905729	3.494007414	0.1550016116
S16	4.224244593	0.1336679962	3.707519776
S17	1.255710178	0.8656724485	4.29906085
S18	2.200923695	3.829437929	0.556333922
S19	3.651495527	3.611452763	4.778649871
S20	3.376114272	3.189123713	1.603261556
S21	1.115340489	0.4618086358	3.367062532
S22	0.1442006872	4.858815863	4.500313539
S23	2.158334169	0.2439369103	0.5386359513
S24	2.794896578	2.98697507	0.7217124704
S25	2.422686075	2.233075763	4.091361075
26

S0	0.9975789584	2.026987407	4.65383695
S1	1.361795681	2.824526268	4.792340488
S2	4.677276439	0.0479720869	2.691374497
S3	0.11533533	3.415104087	3.590839788
S4	4.599817979	1.13034768	2.238301446
S5	4.056364867	0.5730540981	2.077817442
S6	3.337556981	4.13344922	3.644594708
S7	3.344494568	3.625797398	2.630212602
S8	1.746129008	1.507496544	0.1322420699
S9	0.5777429532	0.7408563163	0.1304927486
S10	2.470337843	2.118317274	1.467310796
S11	0.9675862843	2.655422168	2.706694003
S12	1.547515151	1.608466615	3.567889112
S13	1.398636417	4.705663663	4.756605109
S14	3.573562599	4.463011366	1.400432999
S15	0.0491683598	3.550948971	0.0696131633
S16	4.224244593	0.1336679962	3.707519776
S17	1.255710178	0.8656724485	4.29906085
S18	2.200923695	3.829437929	0.556333922
S19	3.735831494	3.596780318	4.79505929
S20	3.376114272	3.189123713	1.603261556
S21	1.129594969	0.4437832666	3.378946419
S22	0.1219744574	4.861138252	4.456339368
S23	2.128751767	0.2763892439	0.545630123
S24	2.831566801	2.956288185	0.7081341312
S25	2.422686075	2.233075763	4.091361075
26

S0	1.00542782	1.982511898	4.678792867
S1	1.361795681	2.824526268	4.792340488
S2	4.693106437	0.0098918122	2.702168585
S3	0.11533533	3.415104087	3.590839788
S4	4.599817979	1.13034768	2.238301446
S5	4.015471899	0.5764733802	2.079481185
S6	3.337556981	4.13344922	3.644594708
S7	3.337200707	3.637039052	2.638654662
S8	1.746129008	1.507496544	0.1322420699
S9	0.5630361434	0.6636349409	0.1100073621
S10	2.440605129	2.16683108	1.472044125
S11	0.9954993669	2.668074315	2.653586276
S12	1.547515151	1.608466615	3.567889112
S13	1.412920676	4.754447003	4.785361899
S14	3.620835576	4.490067069	1.370624403
S15	0.0491683598	3.550948971	0.0696131633
S16	4.253376223	0.1723061121	3.754342087
S17	1.255710178	0.8656724485	4.29906085
S18	2.200923695	3.829437929	0.556333922
S19	3.69291509	3.58722715	4.783222731
S20	3.340035511	3.178623607	1.590211856
S21	1.129594969	0.4437832666	3.378946419
S22	0.1519664221	4.824585529	4.389623531
S23	2.128751767	0.2763892439	0.545630123
S24	2.831566801	2.956288185	0.7081341312
S25	2.398477853	2.256545485	4.077966874
26

S0	1.00542782	1.982511898	4.678792867
S1	1.361795681	2.824526268	4.792340488
S2	4.76561608	0.0655343152	2.679724435
S3	0.11533533	3.415104087	3.590839788
S4	4.633856542	1.184844314	2.189499133
S5	4.015471899	0.5764733802	2.079481185
S6	3.337556981	4.13344922	3.644594708
S7	3.375674817	3.638381746	2.655004697
S8	1.75326372	1.457983733	0.1212003672
S9	0.5166213541	0.5707855777	0.1252443588
S10	2.464149457	2.167499264	1.479828059
S11	1.036595248	2.654373312	2.638130582
S12	1.525510575	1.591514326	3.579506873
S13	1.412920676	4.754447003	4.785361899
S14	3.620835576	4.490067069	1.370624403
S15	0.0659223637	3.560613117	4.984968146
S16	4.257040536	0.211089201	3.755607312
S17	1.255710178	0.8656724485	4.29906085
S18	2.200923695	3.829437929	0.556333922
S19	3.57542245	3.432043721	4.719118487
S20	3.386598389	3.204317389	1.552438444
S21	1.129594969	0.4437832666	3.378946419
S22	0.1702246941	4.806018075	4.39697746
S23	2.128751767	0.2763892439	0.545630123
S24	2.83507069	2.918647738	0.6606063716
S25	2.398477853	2.256545485	4.077966874
26

S0	1.024548267	1.971099301	4.652262513
S1	1.32829386	2.842302454	4.818141733
S2	4.771464402	0.0377584824	2.69643633
S3	0.11533533	3.415104087	3.590839788
S4	4.633856542	1.184844314	2.189499133
S5	4.015471899	0.5764733802	2.079481185
S6	3.337556981	4.13344922	3.644594708
S7	3.34521676	3.667553206	2.641061093
S8	1.75326372	1.457983733	0.1212003672
S9	0.5166213541	0.5707855777	0.1252443588
S10	2.464149457	2.167499264	1.479828059
S11	1.036595248	2.654373312	2.638130582
S12	1.489820899	1.620195518	3.532151278
S13	1.43458309	4.763862059	4.817315536
S14	3.620835576	4.490067069	1.370624403
S15	0.0508732079	3.562663097	0.0310484445
S16	4.298329087	0.1829842618	3.783876052
S17	1.28445977	0.897477129	4.332261629
S18	2.187818221	3.875396267	0.5708390921
S19	3.531009982	3.435164996	4.72299031
S20	3.364095169	3.182458844	1.548004942
S21	1.057109316	0.4305461059	3.297614354
S22	0.1563181141	4.904036872	4.4249678
S23	2.128751767	0.2763892439	0.545630123
S24	2.815512812	2.958553436	0.6926277908
S25	2.45337673	2.293731059	4.106666343
26

S0	1.035374839	1.90312981	4.699242802
S1	1.32829386	2.842302454	4.818141733
S2	4.809566907	0.0128381239	2.693238635
S3	0.11533533	3.415104087	3.590839788
S4	4.633856542	1.184844314	2.189499133
S5	4.009894556	0.5728181594	2.115989736
S6	3.362759722	4.118174675	3.63342942
S7	3.330355623	3.660178003	2.594987903
S8	1.794742145	1.410112442	0.1269918403
S9	0.6013707282	0.6571830442	0.1484922985
S10	2.463091159	2.236969486	1.423271504
S11	1.036595248	2.654373312	2.638130582
S12	1.489820899	1.620195518	3.532151278
S13	1.446430242	4.790839731	4.78063748
S14	3.603776819	4.458463178	1.437728625
S15	0.0710266081	3.593930732	0.0593504576
S16	4.23386019	0.1434288039	3.737061729
S17	1.322621668	0.8591400718	4.37528744
S18	2.187818221	3.875396267	0.5708390921
S19	3.579507176	3.358626089	4.699114771
S20	3.407342421	3.186054999	1.532914011
S21	1.057109316	0.4305461059	3.297614354
S22	0.182075957	4.941304956	4.474517692
S23	2.117858463	0.2875232058	0.5859703234
S24	2.769140143	2.971863879	0.6628329788
S25	2.45337673	2.293731059	4.106666343
26

S0	0.9977153483	1.895203856	4.671823277
S1	1.32829386	2.842302454	4.818141733
S2	4.840371109	0.0119438913	2.739607361
S3	0.0843382508	3.437365558	3.627039745
S4	4.633856542	1.184844314	2.189499133
S5	4.009894556	0.5728181594	2.115989736
S6	3.407297591	4.130166967	3.646514394
S7	3.34592702	3.625876864	2.547615854
S8	1.772930975	1.408896051	0.1239609981
S9	0.5948790557	0.6978794889	0.106789547
S10	2.463091159	2.236969486	1.423271504
S11	1.02120324	2.656972858	2.627894316
S12	1.489820899	1.620195518	3.532151278
S13	1.465855737	4.839485199	4.743799399
S14	3.603776819	4.458463178	1.437728625
S15	0.0550462532	3.594331362	0.0540589159
S16	4.277206042	0.1807744085	3.765357483
S17	1.322621668	0.8591400718	4.37528744
S18	2.228952371	3.856932574	0.6138073703
S19	3.538550502	3.324835897	4.717102607
S20	3.407342421	3.186054999	1.532914011
S21	1.057109316	0.4305461059	3.297614354
S22	0.183439721	4.944390654	4.456119902
S23	2.137067076	0.2625512213	0.5520785767
S24	2.769140143	2.971863879	0.6628329788
S25	2.491447009	2.302662806	4.150271473
26

S0	0.9977153483	1.895203856	4.671823277
S1	1.32829386	2.842302454	4.818141733
S2	4.79261023	0.0414899761	2.743935498
S3	0.0947959295	3.402056247	3.721226232
S4	4.633856542	1.184844314	2.189499133
S5	4.009894556	0.5728181594	2.115989736
S6	3.407297591	4.130166967	3.646514394
S7	3.347593922	3.627752279	2.524324438
S8	1.772930975	1.408896051	0.1239609981
S9	0.621107773	0.7056773997	0.1639707383
S10	2.463091159	2.236969486	1.423271504
S11	1.02120324	2.656972858	2.627894316
S12	1.489820899	1.620195518	3.532151278
S13	1.465855737	4.839485199	4.743799399
S14	3.579425195	4.447906324	1.47986388
S15	0.0550462532	3.594331362	0.0540589159
S16	4.279751308	0.1957215014	3.802097897
S17	1.322621668	0.8591400718	4.37528744
S18	2.231446093	3.933581656	0.5160924822
S19	3.520275443	3.381056873	4.703222368
S20	3.428667661	3.180906853	1.569421898
S21	1.030363859	0.4026073774	3.26256942
