TimeStep	Mean Squared Displacement
1.370000	5111.623100
1.380000	5183.455132
1.390000	5248.405027
1.400000	5306.455183
1.410000	5357.704825
1.420000	5402.373707
1.430000	5440.809562
1.440000	5473.509684
1.450000	5501.197167
1.460000	5524.993009
1.470000	5546.738884
1.480000	5568.962618
1.490000	5594.190947
1.500000	5624.263893
1.510000	5660.137493
1.520000	5702.359233
1.530000	5751.328496
1.540000	5807.367156
1.550000	5870.741330
1.560000	5941.669226
1.570000	6020.323510
1.580000	6106.830592
1.590000	6201.267500
1.600000	6303.656122
1.610000	6413.953456
1.620000	6532.033260
1.630000	6657.641486
1.640000	6790.294726
1.650000	6928.795540
1.660000	7071.055688
1.670000	7214.246634
1.680000	7355.697973
1.690000	7493.376381
1.700000	7625.966821
1.710000	7752.522429
1.720000	7872.279645
1.730000	7984.612373
1.740000	8089.020202
1.750000	8185.127715
1.760000	8272.686706
1.770000	8351.578491
1.780000	8421.815484
1.790000	8483.542378
1.800000	8537.039154
1.810000	8582.734068
1.820000	8621.269972
1.830000	8653.722929
1.840000	8681.951274
1.850000	8708.778105
1.860000	8737.451067
1.870000	8770.578167
1.880000	8809.879233
1.890000	8856.390627
1.900000	8910.838970
1.910000	8973.794412
1.920000	9045.724881
1.930000	9127.017378
1.940000	9217.986852
1.950000	9318.879297
1.960000	9429.871513
1.970000	9551.068334
1.980000	9682.497057
1.990000	9824.096909
2.000000	9975.679932
2.010000	10136.837553
2.020000	10306.485449
2.030000	10482.389238
2.040000	10661.163763
2.050000	10839.310566
2.060000	11013.867577
2.070000	11182.747046
2.080000	11344.478420
2.090000	11497.926758
2.100000	11642.170493
2.110000	11776.461714
2.120000	11900.213005
2.130000	12012.994000
2.140000	12114.530779
2.150000	12204.705381
2.160000	12283.554546
2.170000	12351.268397
2.180000	12408.193946
2.190000	12454.892485
2.200000	12492.404510
2.210000	12522.629910
2.220000	12548.629426
2.230000	12574.451855
2.240000	12603.961870
2.250000	12639.950657
2.260000	12684.277891
2.270000	12738.205584
2.280000	12802.689485
2.290000	12878.498972
2.300000	12966.265855
2.310000	13066.505635
2.320000	13179.626843
2.330000	13305.934464
2.340000	13445.629801
2.350000	13598.807105
2.360000	13765.443410
2.370000	13945.369922
2.380000	14138.199274
2.390000	14342.880789
2.400000	14557.113443
2.410000	14777.038041
2.420000	14998.058288
2.430000	15216.115597
2.440000	15427.941930
2.450000	15631.182672
2.460000	15824.147973
2.470000	16005.497563
2.480000	16174.150786
2.490000	16329.245436
2.500000	16470.122851
2.510000	16596.322536
2.520000	16707.579686
2.530000	16803.823088
2.540000	16885.173478
2.550000	16951.948248
2.560000	17004.710774
2.570000	17044.486668
2.580000	17073.287877
2.590000	17094.425663
2.600000	17112.407703
2.610000	17132.437015
2.620000	17158.861869
2.630000	17194.841818
2.640000	17242.439386
2.650000	17303.162645
2.660000	17378.178147
2.670000	17468.420586
2.680000	17574.640497
2.690000	17697.425597
2.700000	17837.209798
2.710000	17994.275582
2.720000	18168.751437
2.730000	18360.602900
2.740000	18569.609396
2.750000	18795.291103
2.760000	19036.558330
2.770000	19291.015042
2.780000	19554.762587
2.790000	19822.360325
2.800000	20088.334216
2.810000	20347.948208
2.820000	20597.627292
2.830000	20834.835701
2.840000	21057.663050
2.850000	21264.638990
2.860000	21454.599144
2.870000	21626.646414
2.880000	21780.136540
2.890000	21914.673077
2.900000	22030.106179
2.910000	22126.534381
2.920000	22204.314237
2.930000	22264.114095
2.940000	22307.061420
2.950000	22335.149692
2.960000	22351.702046
2.970000	22361.612530
2.980000	22370.736566
2.990000	22385.108315
3.000000	22409.451553
3.010000	22447.183944
3.020000	22500.567055
3.030000	22571.275677
3.040000	22660.588789
3.050000	22769.498876
3.060000	22898.763529
3.070000	23048.927020
3.080000	23220.327750
3.090000	23413.097556
3.100000	23627.153344
3.110000	23862.174410
3.120000	24117.520509
3.130000	24391.973276
3.140000	24683.285489
3.150000	24987.592414
3.160000	25299.472347
3.170000	25612.303560
3.180000	25920.118738
3.190000	26217.594706
3.200000	26501.011982
3.210000	26767.686885
3.220000	27015.674599
3.230000	27243.498465
3.240000	27450.036127
3.250000	27634.478003
3.260000	27796.314698
3.270000	27935.335193
3.280000	28051.631158
3.290000	28145.610336
3.300000	28218.031907
3.310000	28270.099020
3.320000	28303.719022
3.330000	28321.960298
3.340000	28329.554109
3.350000	28332.654558
3.360000	28338.108682
3.370000	28352.239819
3.380000	28380.113058
3.390000	28425.212429
3.400000	28489.932964
3.410000	28575.990546
3.420000	28684.623034
3.430000	28816.735319
3.440000	28972.960483
3.450000	29153.678197
3.460000	29359.017525
3.470000	29588.849530
3.480000	29842.764430
3.490000	30119.993129
3.500000	30419.289326
3.510000	30738.597108
3.520000	31074.501500
3.530000	31422.014857
3.540000	31774.609019
3.550000	32125.188451
3.560000	32467.376239
3.570000	32795.713765
3.580000	33106.412335
3.590000	33396.800499
3.600000	33664.982149
3.610000	33909.572639
3.620000	34129.581393
3.630000	34324.364823
3.640000	34493.615278
3.650000	34637.362863
3.660000	34755.985961
3.670000	34850.235643
3.680000	34921.295064
3.690000	34970.937115
3.700000	35001.851729
3.710000	35018.060833
3.720000	35025.120210
3.730000	35030.037860
3.740000	35039.925182
3.750000	35061.351177
3.760000	35099.454238
3.770000	35157.844493
3.780000	35238.874272
3.790000	35344.209017
3.800000	35474.948098
3.810000	35631.837784
3.820000	35815.336392
3.830000	36025.625034
3.840000	36262.604046
3.850000	36525.876462
3.860000	36814.704554
3.870000	37127.917278
3.880000	37463.746072
3.890000	37819.379238
3.900000	38190.691835
3.910000	38572.131038
3.920000	38956.621383
3.930000	39336.941873
3.940000	39706.515225
3.950000	40059.897434
3.960000	40393.271416
3.970000	40703.968321
3.980000	40990.182423
3.990000	41250.634375
4.000000	41484.478989
4.010000	41691.231742
4.020000	41870.762674
4.030000	42023.302225
4.040000	42149.457082
4.050000	42250.245023
4.060000	42327.182116
4.070000	42382.470610
4.080000	42419.313661
4.090000	42442.281562
4.100000	42457.467191
4.110000	42472.006402
4.120000	42493.199677
4.130000	42527.512533
4.140000	42580.112762
4.150000	42654.667741
4.160000	42753.593706
4.170000	42878.479113
4.180000	43030.346332
4.190000	43209.847141
4.200000	43417.324861
4.210000	43652.828339
4.220000	43916.106428
4.230000	44206.583413
4.240000	44523.302539
4.250000	44864.832417
4.260000	45229.065597
4.270000	45612.752002
4.280000	46011.533492
4.290000	46419.476141
4.300000	46829.597519
4.310000	47234.597489
4.320000	47627.938542
4.330000	48004.115790
4.340000	48359.243394
4.350000	48690.614584
4.360000	48996.382947
4.370000	49275.287445
4.380000	49526.533137
4.390000	49749.707712
4.400000	49944.766357
4.410000	50112.037458
4.420000	50252.241340
4.430000	50366.534456
4.440000	50456.621941
4.450000	50524.961502
4.460000	50575.007742
4.470000	50611.580211
4.480000	50640.809101
4.490000	50669.685978
4.500000	50705.382596
4.510000	50754.292749
4.520000	50821.762600
4.530000	50911.631042
4.540000	51026.569002
4.550000	51168.205398
4.560000	51337.601465
4.570000	51535.399291
4.580000	51761.912525
4.590000	52017.147239
4.600000	52300.796193
4.610000	52612.206064
4.620000	52950.349200
4.630000	53313.655452
4.640000	53699.888872
4.650000	54105.688182
4.660000	54526.646806
4.670000	54956.901608
4.680000	55389.691761
4.690000	55817.813926
4.700000	56234.760164
4.710000	56634.768947
4.720000	57013.736147
4.730000	57368.722758
4.740000	57697.723788
4.750000	57999.365027
4.760000	58272.815456
4.770000	58517.639923
4.780000	58733.782511
4.790000	58921.569548
4.800000	59081.728976
4.810000	59215.443852
4.820000	59324.508214
4.830000	59411.401095
4.840000	59479.610821
4.850000	59533.901082
4.860000	59580.204134
4.870000	59625.157194
4.880000	59675.856020
4.890000	59738.670716
4.900000	59819.237021
4.910000	59921.647510
4.920000	60048.970281
4.930000	60203.098994
4.940000	60385.295724
4.950000	60596.294507
4.960000	60836.467173
4.970000	61105.863448
4.980000	61404.208363
4.990000	61730.861634
5.000000	62084.796277
5.010000	62464.455048
5.020000	62867.631001
5.030000	63291.122032
5.040000	63730.678897
5.050000	64180.767152
5.060000	64634.951440
5.070000	65086.110851
5.080000	65527.746466
5.090000	65953.838087
5.100000	66359.827331
5.110000	66742.432306
5.120000	67099.300631
5.130000	67428.810655
5.140000	67729.914840
5.150000	68002.037980
5.160000	68245.017360
5.170000	68459.084472
5.180000	68644.883491
5.190000	68803.528024
5.200000	68936.792084
5.210000	69047.019889
5.220000	69137.502643
5.230000	69212.726002
5.240000	69278.161880
5.250000	69340.100046
5.260000	69405.543770
5.270000	69480.827783
5.280000	69571.909193
5.290000	69683.404077
5.300000	69818.825810
5.310000	69980.657826
5.320000	70170.417864
5.330000	70389.088081
5.340000	70637.214285
5.350000	70914.986410
5.360000	71222.254343
5.370000	71558.474661
5.380000	71922.728084
5.390000	72313.625107
5.400000	72729.177650
5.410000	73166.457209
5.420000	73621.496090
5.430000	74089.364206
5.440000	74563.946875
5.450000	75038.541294
5.460000	75506.299079
5.470000	75961.181393
5.480000	76397.965014
5.490000	76812.720963
5.500000	77202.616858
5.510000	77565.600261
5.520000	77900.294624
5.530000	78205.853420
5.540000	78481.871600
5.550000	78728.381798
5.560000	78945.835600
5.570000	79135.138535
5.580000	79297.818891
5.590000	79436.049624
5.600000	79552.692867
5.610000	79651.912206
5.620000	79738.630941
5.630000	79818.682914
5.640000	79898.534910
5.650000	79984.830723
5.660000	80083.604012
5.670000	80200.221519
5.680000	80338.876466
5.690000	80502.695171
5.700000	80693.870296
5.710000	80913.797173
5.720000	81163.346523
5.730000	81442.988648
5.740000	81752.814723
5.750000	82092.518080
5.760000	82461.386734
5.770000	82858.257374
5.780000	83281.426692
5.790000	83728.360591
5.800000	84195.624687
5.810000	84678.792701
5.820000	85172.344658
5.830000	85669.974872
5.840000	86164.892732
5.850000	86650.841772
5.860000	87121.926406
5.870000	87573.476803
5.880000	88001.853548
5.890000	88404.352769
5.900000	88779.045842
5.910000	89124.643884
5.920000	89440.374898
5.930000	89725.916779
5.940000	89981.407532
5.950000	90207.448390
5.960000	90405.215615
5.970000	90576.531189
5.980000	90723.827155
5.990000	90850.540309
6.000000	90961.148225
6.010000	91060.982601
6.020000	91155.890321
6.030000	91252.636492
6.040000	91357.456882
6.050000	91476.292859
6.060000	91614.104265
6.070000	91774.963623
6.080000	91961.848196
6.090000	92176.960498
6.100000	92421.693755
6.110000	92696.939973
6.120000	93003.153801
6.130000	93340.353856
6.140000	93708.170051
6.150000	94105.725384
6.160000	94531.677910
6.170000	94983.994039
6.180000	95459.754220
6.190000	95955.151766
6.200000	96465.199616
6.210000	96984.308493
6.220000	97505.980737
6.230000	98023.521676
6.240000	98530.823107
6.250000	99022.215907
6.260000	99493.205145
6.270000	99940.203047
6.280000	100360.484743
6.290000	100752.020979
6.300000	101113.478621
6.310000	101444.078331
6.320000	101743.527457
6.330000	102012.039747
6.340000	102250.349058
6.350000	102459.827012
6.360000	102642.460417
6.370000	102801.184642
6.380000	102939.688689
6.390000	103062.739803
6.400000	103175.809106
6.410000	103284.866641
6.420000	103396.441045
6.430000	103516.769636
6.440000	103651.766233
6.450000	103806.449344
6.460000	103984.851323
6.470000	104190.013254
6.480000	104424.264433
6.490000	104689.180455
6.500000	104985.718265
6.510000	105314.360032
6.520000	105675.094476
6.530000	106067.470347
6.540000	106490.462027
6.550000	106942.544657
6.560000	107421.422897
6.570000	107923.741754
6.580000	108445.453505
6.590000	108981.490075
6.600000	109526.065063
6.610000	110072.621404
6.620000	110614.600554
6.630000	111145.945029
6.640000	111661.035809
6.650000	112155.251609
6.660000	112624.887586
6.670000	113067.127491
6.680000	113479.750025
6.690000	113861.280831
6.700000	114210.904491
6.710000	114528.353948
6.720000	114813.884151
6.730000	115068.314449
6.740000	115293.157187
6.750000	115490.597219
6.760000	115663.816177
6.770000	115816.698481
6.780000	115953.965040
6.790000	116081.217563
6.800000	116204.356484
6.810000	116329.893400
6.820000	116464.049094
6.830000	116612.703058
6.840000	116781.092991
6.850000	116973.381501
6.860000	117192.935167
6.870000	117442.284068
6.880000	117723.217592
6.890000	118036.798424
6.900000	118383.487614
6.910000	118763.304152
6.920000	119175.735787
6.930000	119619.681008
6.940000	120093.502362
6.950000	120594.694849
6.960000	121119.870107
6.970000	121664.867105
6.980000	122224.549041
6.990000	122793.126583
7.000000	123364.247014
7.010000	123931.431174
7.020000	124488.604765
7.030000	125029.902510
7.040000	125550.556742
7.050000	126046.668405
7.060000	126515.090576
7.070000	126953.393230
7.080000	127359.925378
7.090000	127733.695521
7.100000	128074.422677
7.110000	128382.384874
7.120000	128658.468069
7.130000	128904.192338
7.140000	129121.738578
7.150000	129314.282514
7.160000	129485.630680
7.170000	129640.497472
7.180000	129784.359911
7.190000	129923.104073
7.200000	130063.169588
7.210000	130210.764142
7.220000	130371.764183
7.230000	130551.609042
7.240000	130754.860973
7.250000	130985.222206
7.260000	131245.483436
7.270000	131537.605601
7.280000	131862.942694
7.290000	132222.112738
7.300000	132615.186539
7.310000	133041.676456
7.320000	133500.471169
7.330000	133989.925213
7.340000	134507.552080
7.350000	135050.051788
7.360000	135613.384254
7.370000	136192.690521
7.380000	136782.316160
7.390000	137376.108250
7.400000	137967.818237
7.410000	138551.247943
7.420000	139120.382093
7.430000	139670.052548
7.440000	140195.997624
7.450000	140694.774592
7.460000	141163.786199
7.470000	141601.088184
7.480000	142005.492338
7.490000	142376.468855
7.500000	142714.090094
7.510000	143019.040031
7.520000	143292.678801
7.530000	143537.027902
7.540000	143755.054389
7.550000	143950.325908
7.560000	144127.394123
7.570000	144291.320267
7.580000	144447.883568
7.590000	144603.251331
7.600000	144763.702048
7.610000	144935.428924
7.620000	145124.030200
7.630000	145334.449429
7.640000	145570.774919
7.650000	145836.275832
7.660000	146133.263161
7.670000	146463.384528
7.680000	146827.571377
7.690000	147226.093781
7.700000	147658.703959
7.710000	148124.493183
7.720000	148621.949441
7.730000	149148.891410
7.740000	149702.289521
7.750000	150278.387103
7.760000	150872.724488
7.770000	151479.969848
7.780000	152094.236270
7.790000	152709.582697
7.800000	153319.691356
7.810000	153918.639812
7.820000	154500.698172
7.830000	155061.146828
7.840000	155596.125298
7.850000	156102.427056
7.860000	156577.868448
7.870000	157020.718121
7.880000	157430.040669
7.890000	157805.603525
7.900000	158147.750637
7.910000	158457.511185
7.920000	158736.573874
7.930000	158987.386062
7.940000	159213.238507
7.950000	159418.093651
7.960000	159606.731063
7.970000	159784.708140
7.980000	159957.872633
7.990000	160132.348383
8.000000	160314.472728
8.010000	160510.087055
8.020000	160724.431132
8.030000	160962.047385
8.040000	161226.868773
8.050000	161521.860860
8.060000	161849.081175
8.070000	162209.939127
8.080000	162605.230921
8.090000	163035.086070
8.100000	163498.971558
8.110000	163995.693287
8.120000	164523.546271
8.130000	165079.905165
8.140000	165661.704574
8.150000	166264.865540
8.160000	166884.706154
8.170000	167515.825883
8.180000	168152.471207
8.190000	168788.530185
8.200000	169417.792264
8.210000	170034.379846
8.220000	170632.993445
8.230000	171209.061724
8.240000	171758.960726
8.250000	172279.758441
8.260000	172769.241437
8.270000	173225.888806
8.280000	173648.784406
8.290000	174037.729503
8.300000	174393.216369
8.310000	174716.414725
8.320000	175009.143429
8.330000	175274.048154
8.340000	175514.404418
8.350000	175734.414595
8.360000	175939.163242
8.370000	176134.252964
8.380000	176325.525610
8.390000	176519.059460
8.400000	176721.031127
8.410000	176937.133397
8.420000	177172.415750
8.430000	177431.184162
8.440000	177717.371270
8.450000	178033.913427
8.460000	178383.013768
8.470000	178765.955704
8.480000	179183.502067
8.490000	179635.700293
8.500000	180121.897795
8.510000	180640.949511
8.520000	181191.089104
8.530000	181769.747676
8.540000	182373.705058
8.550000	182998.759882
8.560000	183640.212575
8.570000	184292.739198
8.580000	184950.677406
8.590000	185608.023986
8.600000	186258.658119
8.610000	186896.842698
8.620000	187517.244853
8.630000	188115.353613
8.640000	188687.521886
8.650000	189230.759364
8.660000	189742.825394
8.670000	190222.194121
8.680000	190667.821072
8.690000	191079.404332
8.700000	191457.245736
8.710000	191802.514072
8.720000	192116.927453
8.730000	192403.014309
8.740000	192664.163023
8.750000	192904.618652
8.760000	193129.361578
8.770000	193343.833504
8.780000	193553.872679
8.790000	193765.511567
8.800000	193984.839626
8.810000	194217.509577
8.820000	194468.480375
8.830000	194742.154200
8.840000	195042.327381
8.850000	195372.103046
8.860000	195733.774334
8.870000	196128.811230
8.880000	196558.344195
8.890000	197022.587735
8.900000	197521.152590
8.910000	198053.088468
8.920000	198616.868163
8.930000	199210.064319
8.940000	199829.604525
8.950000	200471.462893
8.960000	201131.052584
8.970000	201803.122900
8.980000	202482.107561
8.990000	203162.145724
9.000000	203837.185813
9.010000	204501.545928
9.020000	205149.678786
9.030000	205776.845738
9.040000	206379.136500
9.050000	206953.315983
9.060000	207496.930449
9.070000	208008.159195
9.080000	208485.838767
9.090000	208929.352166
9.100000	209338.807370
9.110000	209714.958220
9.120000	210059.313078
9.130000	210374.241347
9.140000	210663.070081
9.150000	210929.691848
9.160000	211178.810407
9.170000	211415.638757
9.180000	211645.860117
9.190000	211875.503262
9.200000	212110.342852
9.210000	212356.111921
9.220000	212617.941506
9.230000	212900.424385
9.240000	213207.570566
9.250000	213542.795849
9.260000	213908.695287
9.270000	214307.227127
9.280000	214739.778053
9.290000	215207.096697
9.300000	215709.117116
9.310000	216245.248401
9.320000	216814.308524
9.330000	217414.173827
9.340000	218042.014403
9.350000	218694.260385
9.360000	219366.614589
9.370000	220054.169953
9.380000	220751.520626
9.390000	221452.960151
9.400000	222152.752270
9.410000	222845.031191
9.420000	223524.248192
9.430000	224185.136901
9.440000	224823.482369
9.450000	225435.560749
9.460000	226018.479882
9.470000	226569.935263
9.480000	227088.318301
9.490000	227572.702341
9.500000	228022.860382
9.510000	228439.224661
9.520000	228822.881869
9.530000	229175.698863
9.540000	229500.403129
9.550000	229800.515501
9.560000	230080.177420
9.570000	230344.433740
9.580000	230598.432393
9.590000	230847.987571
9.600000	231098.985695
9.610000	231357.146734
9.620000	231627.734987
9.630000	231915.695083
9.640000	232225.396480
9.650000	232560.714469
9.660000	232924.725981
9.670000	233319.935013
9.680000	233748.145194
9.690000	234210.503112
9.700000	234707.654903
9.710000	235239.440878
9.720000	235805.008277
9.730000	236402.806699
9.740000	237030.420990
9.750000	237684.939258
9.760000	238362.594649
9.770000	239058.869208
9.780000	239768.778123
9.790000	240487.032834
9.800000	241208.043301
9.810000	241926.209350
9.820000	242635.799234
9.830000	243331.493517
9.840000	244008.268956
9.850000	244662.030065
9.860000	245289.213153
9.870000	245887.141892
9.880000	246453.769526
9.890000	246987.586449
9.900000	247487.737287
9.910000	247954.073392
9.920000	248387.105597
9.930000	248787.992056
9.940000	249158.728592
9.950000	249502.071058
9.960000	249821.539448
9.970000	250121.475276
9.980000	250406.680446
9.990000	250682.380716
