1.000000	0.005966
1.026207	0.006670
1.052414	0.006709
1.078621	0.006780
1.104828	0.009958
1.131034	0.011652
1.157241	0.014500
1.183448	0.014603
1.209655	0.016077
1.235862	0.018085
1.262069	0.022757
1.288276	0.020354
1.314483	0.027081
1.340690	0.028763
1.366897	0.035473
1.393103	0.035747
1.419310	0.038233
1.445517	0.044911
1.471724	0.043557
1.497931	0.049203
1.524138	0.053648
1.550345	0.050240
1.576552	0.068715
1.602759	0.066982
1.628966	0.072815
1.655172	0.081937
1.681379	0.081283
1.707586	0.080970
1.733793	0.088618
1.760000	0.103362
1.786207	0.107649
1.812414	0.121493
1.838621	0.114696
1.864828	0.111252
1.891034	0.122857
1.917241	0.148141
1.943448	0.129345
1.969655	0.164683
1.995862	0.168766
2.022069	0.195204
2.048276	0.235589
2.074483	0.234050
2.100690	0.264615
2.126897	0.263670
2.153103	0.218462
2.179310	0.368376
2.205517	0.262288
2.231724	0.294749
2.257931	0.297850
2.284138	0.433385
2.310345	0.435738
2.336552	0.271579
2.362759	0.366843
2.388966	0.359370
2.415172	0.370530
2.441379	0.328814
2.467586	0.296613
2.493793	0.331335
2.520000	0.262457
2.546207	0.225356
2.572414	0.252872
2.598621	0.222020
2.624828	0.154527
2.651034	0.199765
2.677241	0.168568
2.703448	0.164302
2.729655	0.157928
2.755862	0.121890
2.782069	0.123118
2.808276	0.126388
2.834483	0.121467
2.860690	0.122195
2.886897	0.112341
2.913103	0.110135
2.939310	0.098933
2.965517	0.106266
2.991724	0.101924
3.017931	0.096747
3.044138	0.093311
3.070345	0.092924
3.096552	0.098759
3.122759	0.088662
3.148966	0.084156
3.175172	0.082811
3.201379	0.078081
3.227586	0.077835
3.253793	0.076780
3.280000	0.077089
