# Time-averaged data for fix rdf
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3]
1000 100
57 0.9718 0.492349 0.033
58 0.989 0.855673 0.069
59 1.0062 1.35482 0.128
60 1.0234 1.68702 0.204
61 1.0406 1.95377 0.295
62 1.0578 2.01541 0.392
63 1.075 2.65556 0.524
64 1.0922 2.61156 0.658
65 1.1094 2.58788 0.795
66 1.1266 2.50947 0.932
67 1.1438 2.52341 1.074
68 1.161 2.62168 1.226
69 1.1782 2.21074 1.358
70 1.1954 2.24519 1.496
71 1.2126 1.84992 1.613
72 1.2298 2.27507 1.761
73 1.247 2.12304 1.903
74 1.2642 1.94928 2.037
75 1.2814 1.9681 2.176
76 1.2986 1.84738 2.31
77 1.3158 1.53083 2.424
78 1.333 1.46541 2.536
79 1.3502 1.83641 2.68
80 1.3674 1.41748 2.794
81 1.3846 1.54013 2.921
82 1.4018 1.33693 3.034
83 1.419 1.36245 3.152
84 1.4362 1.48781 3.284
85 1.4534 1.28771 3.401
86 1.4706 1.30077 3.522
87 1.4878 1.13433 3.63
88 1.505 1.21119 3.748
89 1.5222 1.21408 3.869
90 1.5394 1.40293 4.012
91 1.5566 1.10344 4.127
92 1.5738 1.15454 4.25
93 1.591 1.00113 4.359
94 1.6082 1.19557 4.492
95 1.6254 1.0824 4.615
96 1.6426 1.04262 4.736
97 1.6598 1.12239 4.869
98 1.677 1.11602 5.004
99 1.6942 1.11778 5.142
100 1.7114 0.984291 5.266
2500 100
1 0.0086 0 0
2 0.0258 0 0
3 0.043 0 0
4 0.0602 0 0
5 0.0774 0 0
6 0.0946 0 0
7 0.1118 0 0
8 0.129 0 0
9 0.1462 0 0
10 0.1634 0 0
11 0.1806 0 0
12 0.1978 0 0
13 0.215 0 0
14 0.2322 0 0
15 0.2494 0 0
16 0.2666 0 0
17 0.2838 0 0
18 0.301 0 0
19 0.3182 0 0
20 0.3354 0 0
21 0.3526 0 0
22 0.3698 0 0
23 0.387 0 0
24 0.4042 0 0
25 0.4214 0 0
26 0.4386 0 0
27 0.4558 0 0
28 0.473 0 0
29 0.4902 0 0
30 0.5074 0 0
31 0.5246 0 0
32 0.5418 0 0
33 0.559 0 0
34 0.5762 0 0
35 0.5934 0 0
36 0.6106 0 0
37 0.6278 0 0
38 0.645 0 0
39 0.6622 0 0
40 0.6794 0 0
41 0.6966 0 0
42 0.7138 0 0
43 0.731 0 0
44 0.7482 0 0
45 0.7654 0 0
46 0.7826 0 0
47 0.7998 0 0
48 0.817 0 0
49 0.8342 0 0
50 0.8514 0 0
51 0.8686 0 0
52 0.8858 0 0
53 0.903 0 0
54 0.9202 0 0
55 0.9374 0.105829 0.004
56 0.9546 0.229613 0.013
57 0.9718 0.418497 0.03
58 0.989 0.689292 0.059
59 1.0062 1.03334 0.104
60 1.0234 1.44285 0.169
61 1.0406 1.76054 0.251
62 1.0578 2.36863 0.365
63 1.075 2.63544 0.496
64 1.0922 2.51411 0.625
65 1.1094 2.739 0.77
66 1.1266 2.78422 0.922
67 1.1438 2.36348 1.055
68 1.161 2.63893 1.208
69 1.1782 2.4787 1.356
70 1.1954 2.18012 1.49
71 1.2126 2.16614 1.627
72 1.2298 2.13672 1.766
73 1.247 1.82402 1.888
74 1.2642 1.96383 2.023
75 1.2814 1.92562 2.159
76 1.2986 1.80602 2.29
77 1.3158 2.00082 2.439
78 1.333 1.62242 2.563
79 1.3502 1.45382 2.677
80 1.3674 1.52939 2.8
81 1.3846 1.46737 2.921
82 1.4018 1.31327 3.032
83 1.419 1.21235 3.137
84 1.4362 1.18349 3.242
85 1.4534 1.10061 3.342
86 1.4706 1.24702 3.458
87 1.4878 0.976782 3.551
88 1.505 0.995641 3.648
89 1.5222 1.02344 3.75
90 1.5394 0.912397 3.843
91 1.5566 1.1706 3.965
92 1.5738 1.117 4.084
93 1.591 1.19401 4.214
94 1.6082 0.98882 4.324
95 1.6254 1.0032 4.438
96 1.6426 1.15464 4.572
97 1.6598 1.02112 4.693
98 1.677 1.27309 4.847
99 1.6942 1.10968 4.984
100 1.7114 0.960478 5.105
3000 100
1 0.0086 0 0
2 0.0258 0 0
3 0.043 0 0
4 0.0602 0 0
5 0.0774 0 0
6 0.0946 0 0
7 0.1118 0 0
8 0.129 0 0
9 0.1462 0 0
10 0.1634 0 0
11 0.1806 0 0
12 0.1978 0 0
13 0.215 0 0
14 0.2322 0 0
15 0.2494 0 0
16 0.2666 0 0
17 0.2838 0 0
18 0.301 0 0
19 0.3182 0 0
20 0.3354 0 0
21 0.3526 0 0
22 0.3698 0 0
23 0.387 0 0
24 0.4042 0 0
25 0.4214 0 0
26 0.4386 0 0
27 0.4558 0 0
28 0.473 0 0
29 0.4902 0 0
30 0.5074 0 0
31 0.5246 0 0
32 0.5418 0 0
33 0.559 0 0
34 0.5762 0 0
35 0.5934 0 0
36 0.6106 0 0
37 0.6278 0 0
38 0.645 0 0
39 0.6622 0 0
40 0.6794 0 0
41 0.6966 0 0
42 0.7138 0 0
43 0.731 0 0
44 0.7482 0 0
45 0.7654 0 0
46 0.7826 0 0
47 0.7998 0 0
48 0.817 0 0
49 0.8342 0 0
50 0.8514 0 0
51 0.8686 0 0
52 0.8858 0 0
53 0.903 0 0
54 0.9202 0.0274556 0.001
55 0.9374 0.0793721 0.004
56 0.9546 0.2041 0.012
57 0.9718 0.344645 0.026
58 0.989 0.665523 0.054
59 1.0062 0.964448 0.096
60 1.0234 1.59823 0.168
61 1.0406 1.7176 0.248
62 1.0578 2.68029 0.377
63 1.075 2.31356 0.492
64 1.0922 2.39718 0.615
65 1.1094 2.739 0.76
66 1.1266 2.58273 0.901
67 1.1438 2.18577 1.024
68 1.161 2.25947 1.155
69 1.1782 2.21074 1.287
70 1.1954 2.22892 1.424
71 1.2126 2.18195 1.562
72 1.2298 1.72167 1.674
73 1.247 1.98848 1.807
74 1.2642 1.74563 1.927
75 1.2814 1.81235 2.055
76 1.2986 1.54408 2.167
77 1.3158 1.40998 2.272
78 1.333 1.58317 2.393
79 1.3502 1.47933 2.509
80 1.3674 1.46721 2.627
81 1.3846 1.26121 2.731
82 1.4018 1.38426 2.848
83 1.419 1.01606 2.936
84 1.4362 0.95806 3.021
85 1.4534 1.10061 3.121
86 1.4706 1.21477 3.234
87 1.4878 1.27087 3.355
88 1.505 1.12908 3.465
89 1.5222 1.0134 3.566
90 1.5394 1.03994 3.672
91 1.5566 1.09384 3.786
92 1.5738 1.07006 3.9
93 1.591 0.973576 4.006
94 1.6082 1.06073 4.124
95 1.6254 0.985603 4.236
96 1.6426 0.930604 4.344
97 1.6598 0.97049 4.459
98 1.677 1.00855 4.581
99 1.6942 0.858581 4.687
100 1.7114 1.02398 4.816
3500 100
1 0.0086 0 0
2 0.0258 0 0
3 0.043 0 0
4 0.0602 0 0
5 0.0774 0 0
6 0.0946 0 0
7 0.1118 0 0
8 0.129 0 0
9 0.1462 0 0
10 0.1634 0 0
11 0.1806 0 0
12 0.1978 0 0
13 0.215 0 0
14 0.2322 0 0
15 0.2494 0 0
16 0.2666 0 0
17 0.2838 0 0
18 0.301 0 0
19 0.3182 0 0
20 0.3354 0 0
21 0.3526 0 0
22 0.3698 0 0
23 0.387 0 0
24 0.4042 0 0
25 0.4214 0 0
26 0.4386 0 0
27 0.4558 0 0
28 0.473 0 0
29 0.4902 0 0
30 0.5074 0 0
31 0.5246 0 0
32 0.5418 0 0
33 0.559 0 0
34 0.5762 0 0
35 0.5934 0 0
36 0.6106 0 0
37 0.6278 0 0
38 0.645 0 0
39 0.6622 0 0
40 0.6794 0 0
41 0.6966 0 0
42 0.7138 0 0
43 0.731 0 0
44 0.7482 0 0
45 0.7654 0 0
46 0.7826 0 0
47 0.7998 0 0
48 0.817 0 0
49 0.8342 0 0
50 0.8514 0 0
51 0.8686 0 0
52 0.8858 0 0
53 0.903 0 0
54 0.9202 0.0274556 0.001
55 0.9374 0.105829 0.005
56 0.9546 0.229613 0.014
57 0.9718 0.369262 0.029
58 0.989 0.784366 0.062
59 1.0062 0.780743 0.096
60 1.0234 1.68702 0.172
61 1.0406 1.5029 0.242
62 1.0578 1.78686 0.328
63 1.075 2.03191 0.429
64 1.0922 2.26075 0.545
65 1.1094 2.32343 0.668
66 1.1266 2.32629 0.795
67 1.1438 2.66558 0.945
68 1.161 2.03525 1.063
69 1.1782 1.95952 1.18
70 1.1954 2.11504 1.31
71 1.2126 2.08708 1.442
72 1.2298 1.69093 1.552
73 1.247 1.73431 1.668
74 1.2642 1.81836 1.793
75 1.2814 1.84067 1.923
76 1.2986 1.64058 2.042
77 1.3158 1.74569 2.172
78 1.333 1.64859 2.298
79 1.3502 1.46658 2.413
80 1.3674 1.38018 2.524
81 1.3846 1.52801 2.65
82 1.4018 1.15946 2.748
83 1.419 1.24699 2.856
84 1.4362 1.07077 2.951
85 1.4534 1.06759 3.048
86 1.4706 1.31152 3.17
87 1.4878 1.22885 3.287
88 1.505 1.04696 3.389
89 1.5222 1.05354 3.494
90 1.5394 0.80448 3.576
91 1.5566 0.978702 3.678
92 1.5738 0.938653 3.778
93 1.591 0.900099 3.876
94 1.6082 1.03377 3.991
95 1.6254 1.1264 4.119
96 1.6426 0.947837 4.229
97 1.6598 1.19834 4.371
98 1.677 1.02509 4.495
99 1.6942 0.809982 4.595
100 1.7114 0.968416 4.717
4000 100
1 0.0086 0 0
2 0.0258 0 0
3 0.043 0 0
4 0.0602 0 0
5 0.0774 0 0
6 0.0946 0 0
7 0.1118 0 0
8 0.129 0 0
9 0.1462 0 0
10 0.1634 0 0
11 0.1806 0 0
12 0.1978 0 0
13 0.215 0 0
14 0.2322 0 0
15 0.2494 0 0
16 0.2666 0 0
17 0.2838 0 0
18 0.301 0 0
19 0.3182 0 0
20 0.3354 0 0
21 0.3526 0 0
22 0.3698 0 0
23 0.387 0 0
24 0.4042 0 0
25 0.4214 0 0
26 0.4386 0 0
27 0.4558 0 0
28 0.473 0 0
29 0.4902 0 0
30 0.5074 0 0
31 0.5246 0 0
32 0.5418 0 0
33 0.559 0 0
34 0.5762 0 0
35 0.5934 0 0
36 0.6106 0 0
37 0.6278 0 0
38 0.645 0 0
39 0.6622 0 0
40 0.6794 0 0
41 0.6966 0 0
42 0.7138 0 0
43 0.731 0 0
44 0.7482 0 0
45 0.7654 0 0
46 0.7826 0 0
47 0.7998 0 0
48 0.817 0 0
49 0.8342 0 0
50 0.8514 0 0
51 0.8686 0 0
52 0.8858 0 0
53 0.903 0 0
54 0.9202 0.0274556 0.001
55 0.9374 0 0.001
56 0.9546 0.10205 0.005
57 0.9718 0.369262 0.02
58 0.989 0.54668 0.043
59 1.0062 1.10223 0.091
60 1.0234 1.37626 0.153
61 1.0406 1.35261 0.216
62 1.0578 2.01541 0.313
63 1.075 2.01179 0.413
64 1.0922 1.96842 0.514
65 1.1094 2.02119 0.621
66 1.1266 2.36293 0.75
67 1.1438 2.20355 0.874
68 1.161 2.29397 1.007
69 1.1782 1.90927 1.121
70 1.1954 1.74084 1.228
71 1.2126 2.05546 1.358
72 1.2298 1.84465 1.478
73 1.247 1.71936 1.593
74 1.2642 1.70199 1.71
75 1.2814 1.64244 1.826
76 1.2986 1.59922 1.942
77 1.3158 1.57112 2.059
78 1.333 1.63551 2.184
79 1.3502 1.32629 2.288
80 1.3674 1.55425 2.413
81 1.3846 1.39461 2.528
82 1.4018 1.18313 2.628
83 1.419 1.18926 2.731
84 1.4362 1.12713 2.831
85 1.4534 1.01256 2.923
86 1.4706 0.967514 3.013
87 1.4878 1.12382 3.12
88 1.505 1.0059 3.218
89 1.5222 0.983301 3.316
90 1.5394 0.735804 3.391
91 1.5566 0.930726 3.488
92 1.5738 0.816628 3.575
93 1.591 0.817437 3.664
94 1.6082 0.970841 3.772
95 1.6254 0.862403 3.87
96 1.6426 1.06847 3.994
97 1.6598 0.87766 4.098
98 1.677 0.88455 4.205
99 1.6942 0.826182 4.307
100 1.7114 0.881099 4.418
4500 100
1 0.0086 0 0
2 0.0258 0 0
3 0.043 0 0
4 0.0602 0 0
5 0.0774 0 0
6 0.0946 0 0
7 0.1118 0 0
8 0.129 0 0
9 0.1462 0 0
10 0.1634 0 0
11 0.1806 0 0
12 0.1978 0 0
13 0.215 0 0
14 0.2322 0 0
15 0.2494 0 0
16 0.2666 0 0
17 0.2838 0 0
18 0.301 0 0
19 0.3182 0 0
20 0.3354 0 0
21 0.3526 0 0
22 0.3698 0 0
23 0.387 0 0
24 0.4042 0 0
25 0.4214 0 0
26 0.4386 0 0
27 0.4558 0 0
28 0.473 0 0
29 0.4902 0 0
30 0.5074 0 0
31 0.5246 0 0
32 0.5418 0 0
33 0.559 0 0
34 0.5762 0 0
35 0.5934 0 0
36 0.6106 0 0
37 0.6278 0 0
38 0.645 0 0
39 0.6622 0 0
40 0.6794 0 0
41 0.6966 0 0
42 0.7138 0 0
43 0.731 0 0
44 0.7482 0 0
45 0.7654 0 0
46 0.7826 0 0
47 0.7998 0 0
48 0.817 0 0
49 0.8342 0 0
50 0.8514 0 0
51 0.8686 0 0
52 0.8858 0 0
53 0.903 0 0
54 0.9202 0 0
55 0.9374 0.0529147 0.002
56 0.9546 0.2041 0.01
57 0.9718 0.492349 0.03
58 0.989 0.475374 0.05
59 1.0062 0.803706 0.085
60 1.0234 1.13208 0.136
61 1.0406 1.58878 0.21
62 1.0578 2.05697 0.309
63 1.075 1.75026 0.396
64 1.0922 2.55309 0.527
65 1.1094 2.17231 0.642
66 1.1266 2.14312 0.759
67 1.1438 1.79482 0.86
68 1.161 1.96626 0.974
69 1.1782 2.19399 1.105
70 1.1954 1.77338 1.214
71 1.2126 1.58112 1.314
72 1.2298 1.81391 1.432
73 1.247 1.6147 1.54
74 1.2642 1.45469 1.64
75 1.2814 1.55749 1.75
76 1.2986 1.61301 1.867
77 1.3158 1.5174 1.98
78 1.333 1.46541 2.092
79 1.3502 1.40281 2.202
80 1.3674 1.38018 2.313
81 1.3846 1.27334 2.418
82 1.4018 0.993826 2.502
83 1.419 1.31627 2.616
84 1.4362 1.17221 2.72
85 1.4534 1.37576 2.845
86 1.4706 1.11802 2.949
87 1.4878 1.14483 3.058
88 1.505 0.954583 3.151
89 1.5222 0.993335 3.25
90 1.5394 1.06937 3.359
91 1.5566 0.978702 3.461
92 1.5738 1.07945 3.576
93 1.591 0.955207 3.68
94 1.6082 1.11467 3.804
95 1.6254 0.800803 3.895
96 1.6426 0.96507 4.007
97 1.6598 0.945173 4.119
98 1.677 0.958952 4.235
99 1.6942 0.874781 4.343
100 1.7114 0.849348 4.45
5000 100
1 0.0086 0 0
2 0.0258 0 0
3 0.043 0 0
4 0.0602 0 0
5 0.0774 0 0
6 0.0946 0 0
7 0.1118 0 0
8 0.129 0 0
9 0.1462 0 0
10 0.1634 0 0
11 0.1806 0 0
12 0.1978 0 0
13 0.215 0 0
14 0.2322 0 0
15 0.2494 0 0
16 0.2666 0 0
17 0.2838 0 0
18 0.301 0 0
19 0.3182 0 0
20 0.3354 0 0
21 0.3526 0 0
22 0.3698 0 0
23 0.387 0 0
24 0.4042 0 0
25 0.4214 0 0
26 0.4386 0 0
27 0.4558 0 0
28 0.473 0 0
29 0.4902 0 0
30 0.5074 0 0
31 0.5246 0 0
32 0.5418 0 0
33 0.559 0 0
34 0.5762 0 0
35 0.5934 0 0
36 0.6106 0 0
37 0.6278 0 0
38 0.645 0 0
39 0.6622 0 0
40 0.6794 0 0
41 0.6966 0 0
42 0.7138 0 0
43 0.731 0 0
44 0.7482 0 0
45 0.7654 0 0
46 0.7826 0 0
47 0.7998 0 0
48 0.817 0 0
49 0.8342 0 0
50 0.8514 0 0
51 0.8686 0 0
52 0.8858 0 0
53 0.903 0.0285115 0.001
54 0.9202 0 0.001
55 0.9374 0.0793721 0.004
56 0.9546 0.255126 0.014
57 0.9718 0.344645 0.028
58 0.989 0.54668 0.051
59 1.0062 0.780743 0.085
60 1.0234 1.35406 0.146
61 1.0406 1.65319 0.223
62 1.0578 1.55831 0.298
63 1.075 2.31356 0.413
64 1.0922 2.14382 0.523
65 1.1094 2.24787 0.642
66 1.1266 2.61937 0.785
67 1.1438 2.13246 0.905
68 1.161 2.15599 1.03
69 1.1782 2.11025 1.156
70 1.1954 2.0825 1.284
71 1.2126 1.70761 1.392
72 1.2298 1.86002 1.513
73 1.247 1.73431 1.629
74 1.2642 1.74563 1.749
75 1.2814 1.40174 1.848
76 1.2986 1.43379 1.952
77 1.3158 1.42341 2.058
78 1.333 1.11214 2.143
79 1.3502 1.18601 2.236
80 1.3674 1.11906 2.326
81 1.3846 1.32185 2.435
82 1.4018 1.25411 2.541
83 1.419 1.32781 2.656
84 1.4362 1.01442 2.746
85 1.4534 1.29872 2.864
86 1.4706 1.15027 2.971
87 1.4878 1.0293 3.069
88 1.505 1.07776 3.174
89 1.5222 1.09367 3.283
90 1.5394 1.08899 3.394
91 1.5566 1.13222 3.512
92 1.5738 0.976199 3.616
93 1.591 1.19401 3.746
94 1.6082 0.925895 3.849
95 1.6254 0.994403 3.962
96 1.6426 0.91337 4.068
97 1.6598 0.911417 4.176
98 1.677 1.00855 4.298
99 1.6942 0.890981 4.408
100 1.7114 0.873162 4.518
5500 100
1 0.0086 0 0
2 0.0258 0 0
3 0.043 0 0
4 0.0602 0 0
5 0.0774 0 0
6 0.0946 0 0
7 0.1118 0 0
8 0.129 0 0
9 0.1462 0 0
10 0.1634 0 0
11 0.1806 0 0
12 0.1978 0 0
13 0.215 0 0
14 0.2322 0 0
15 0.2494 0 0
16 0.2666 0 0
17 0.2838 0 0
18 0.301 0 0
19 0.3182 0 0
20 0.3354 0 0
21 0.3526 0 0
22 0.3698 0 0
23 0.387 0 0
24 0.4042 0 0
25 0.4214 0 0
26 0.4386 0 0
27 0.4558 0 0
28 0.473 0 0
29 0.4902 0 0
30 0.5074 0 0
31 0.5246 0 0
32 0.5418 0 0
33 0.559 0 0
34 0.5762 0 0
35 0.5934 0 0
36 0.6106 0 0
37 0.6278 0 0
38 0.645 0 0
39 0.6622 0 0
40 0.6794 0 0
41 0.6966 0 0
42 0.7138 0 0
43 0.731 0 0
44 0.7482 0 0
45 0.7654 0 0
46 0.7826 0 0
47 0.7998 0 0
48 0.817 0 0
49 0.8342 0 0
50 0.8514 0 0
51 0.8686 0 0
52 0.8858 0 0
53 0.903 0 0
54 0.9202 0.0274556 0.001
55 0.9374 0.0264574 0.002
56 0.9546 0.153075 0.008
57 0.9718 0.344645 0.022
58 0.989 0.689292 0.051
59 1.0062 0.75778 0.084
60 1.0234 1.53164 0.153
61 1.0406 1.61025 0.228
62 1.0578 1.84919 0.317
63 1.075 2.37391 0.435
64 1.0922 2.24126 0.55
65 1.1094 2.02119 0.657
66 1.1266 2.25302 0.78
67 1.1438 1.88368 0.886
68 1.161 2.32847 1.021
69 1.1782 1.69155 1.122
70 1.1954 1.75711 1.23
71 1.2126 1.91316 1.351
72 1.2298 1.90614 1.475
73 1.247 1.77916 1.594
74 1.2642 1.55652 1.701
75 1.2814 1.59997 1.814
76 1.2986 1.58544 1.929
77 1.3158 1.40998 2.034
78 1.333 1.58317 2.155
79 1.3502 1.37731 2.263
80 1.3674 1.36774 2.373
81 1.3846 1.32185 2.482
82 1.4018 1.19496 2.583
83 1.419 1.2008 2.687
84 1.4362 1.22857 2.796
85 1.4534 1.33174 2.917
86 1.4706 1.03201 3.013
87 1.4878 1.19735 3.127
88 1.505 1.17013 3.241
89 1.5222 1.02344 3.343
90 1.5394 0.981073 3.443
91 1.5566 1.16101 3.564
92 1.5738 1.09822 3.681
93 1.591 0.936837 3.783
94 1.6082 0.97983 3.892
95 1.6254 0.888803 3.993
96 1.6426 1.05985 4.116
97 1.6598 0.97049 4.231
98 1.677 1.00855 4.353
99 1.6942 0.971979 4.473
100 1.7114 1.02398 4.602
6000 100
1 0.0086 0 0
2 0.0258 0 0
3 0.043 0 0
4 0.0602 0 0
5 0.0774 0 0
6 0.0946 0 0
7 0.1118 0 0
8 0.129 0 0
9 0.1462 0 0
10 0.1634 0 0
11 0.1806 0 0
12 0.1978 0 0
13 0.215 0 0
14 0.2322 0 0
15 0.2494 0 0
16 0.2666 0 0
17 0.2838 0 0
18 0.301 0 0
19 0.3182 0 0
20 0.3354 0 0
21 0.3526 0 0
22 0.3698 0 0
23 0.387 0 0
24 0.4042 0 0
25 0.4214 0 0
26 0.4386 0 0
27 0.4558 0 0
28 0.473 0 0
29 0.4902 0 0
30 0.5074 0 0
31 0.5246 0 0
32 0.5418 0 0
33 0.559 0 0
34 0.5762 0 0
35 0.5934 0 0
36 0.6106 0 0
37 0.6278 0 0
38 0.645 0 0
39 0.6622 0 0
40 0.6794 0 0
41 0.6966 0 0
42 0.7138 0 0
43 0.731 0 0
44 0.7482 0 0
45 0.7654 0 0
46 0.7826 0 0
47 0.7998 0 0
48 0.817 0 0
49 0.8342 0 0
50 0.8514 0 0
51 0.8686 0 0
52 0.8858 0 0
53 0.903 0 0
54 0.9202 0.0274556 0.001
55 0.9374 0.0529147 0.003
56 0.9546 0.127563 0.008
57 0.9718 0.29541 0.02
58 0.989 0.617986 0.046
59 1.0062 1.07926 0.093
