# Time-averaged data for fix rdf
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3]
500 100
90 2.0764 0.987117 1.01737
91 2.0996 1.15228 1.05438
92 2.1228 0.978711 1.0865
93 2.146 1.05082 1.12175
94 2.1692 0.944583 1.15413
95 2.1924 0.996103 1.189
96 2.2156 1.08722 1.22788
97 2.2388 0.958666 1.26288
98 2.262 1.00618 1.30038
99 2.2852 0.864266 1.33325
100 2.3084 0.969358 1.37088
2500 100
1 0.0116 0 0
2 0.0348 0 0
3 0.058 0 0
4 0.0812 0 0
5 0.1044 0 0
6 0.1276 0 0
7 0.1508 0 0
8 0.174 0 0
9 0.1972 0 0
10 0.2204 0 0
11 0.2436 0 0
12 0.2668 0 0
13 0.29 0 0
14 0.3132 0 0
15 0.3364 0 0
16 0.3596 0 0
17 0.3828 0 0
18 0.406 0 0
19 0.4292 0 0
20 0.4524 0 0
21 0.4756 0 0
22 0.4988 0 0
23 0.522 0 0
24 0.5452 0 0
25 0.5684 0 0
26 0.5916 0 0
27 0.6148 0 0
28 0.638 0 0
29 0.6612 0 0
30 0.6844 0 0
31 0.7076 0 0
32 0.7308 0 0
33 0.754 0 0
34 0.7772 0 0
35 0.8004 0 0
36 0.8236 0 0
37 0.8468 0 0
38 0.87 0 0
39 0.8932 0 0
40 0.9164 0.0408677 0.00025
41 0.9396 0 0.00025
42 0.9628 0.277678 0.002125
43 0.986 0.582484 0.00625
44 1.0092 1.17942 0.015
45 1.0324 1.35241 0.0255
46 1.0556 2.06363 0.04225
47 1.0788 2.04956 0.059625
48 1.102 2.3457 0.080375
49 1.1252 2.19575 0.100625
50 1.1484 1.97782 0.119625
51 1.1716 2.1378 0.141
52 1.1948 1.86325 0.160375
53 1.218 2.04743 0.1825
54 1.2412 1.93819 0.20425
55 1.2644 1.91066 0.2265
56 1.2876 1.37664 0.243125
57 1.3108 1.31836 0.259625
58 1.334 1.38862 0.277625
59 1.3572 1.54651 0.298375
60 1.3804 1.35988 0.31725
61 1.4036 1.22819 0.334875
62 1.4268 1.23072 0.353125
63 1.45 1.17533 0.371125
64 1.4732 1.14651 0.38925
65 1.4964 1.10358 0.40725
66 1.5196 1.25592 0.428375
67 1.5428 1.16076 0.4485
68 1.566 1.12662 0.468625
69 1.5892 0.903713 0.48525
70 1.6124 1.12212 0.5065
71 1.6356 0.994292 0.525875
72 1.6588 1.05399 0.547
73 1.682 0.946258 0.5665
74 1.7052 1.06233 0.589
75 1.7284 0.965068 0.61
76 1.7516 1.02917 0.633
77 1.7748 1.07326 0.657625
78 1.798 1.03513 0.682
79 1.8212 1.00892 0.706375
80 1.8444 1.06441 0.73275
81 1.8676 1.13653 0.761625
82 1.8908 1.22402 0.7935
83 1.914 1.03057 0.821
84 1.9372 0.983169 0.847875
85 1.9604 0.94664 0.874375
86 1.9836 0.942072 0.901375
87 2.0068 0.890588 0.9275
88 2.03 1.01194 0.957875
89 2.0532 1.09504 0.9915
90 2.0764 0.955275 1.0215
91 2.0996 0.973209 1.05275
92 2.1228 1.10438 1.089
93 2.146 1.02474 1.12338
94 2.1692 0.926348 1.15513
95 2.1924 1.04966 1.19188
96 2.2156 0.915922 1.22463
97 2.2388 1.08877 1.26438
98 2.262 0.898855 1.29788
99 2.2852 0.936562 1.3335
100 2.3084 0.872745 1.36738
3000 100
1 0.0116 0 0
2 0.0348 0 0
3 0.058 0 0
4 0.0812 0 0
5 0.1044 0 0
6 0.1276 0 0
7 0.1508 0 0
8 0.174 0 0
9 0.1972 0 0
10 0.2204 0 0
11 0.2436 0 0
12 0.2668 0 0
13 0.29 0 0
14 0.3132 0 0
15 0.3364 0 0
16 0.3596 0 0
17 0.3828 0 0
18 0.406 0 0
19 0.4292 0 0
20 0.4524 0 0
21 0.4756 0 0
22 0.4988 0 0
23 0.522 0 0
24 0.5452 0 0
25 0.5684 0 0
26 0.5916 0 0
27 0.6148 0 0
28 0.638 0 0
29 0.6612 0 0
30 0.6844 0 0
31 0.7076 0 0
32 0.7308 0 0
33 0.754 0 0
34 0.7772 0 0
35 0.8004 0 0
36 0.8236 0 0
37 0.8468 0 0
38 0.87 0 0
39 0.8932 0 0
40 0.9164 0.0204339 0.000125
41 0.9396 0.116624 0.000875
42 0.9628 0.185119 0.002125
43 0.986 0.529531 0.005875
44 1.0092 1.22997 0.015
45 1.0324 1.65831 0.027875
46 1.0556 2.37164 0.047125
47 1.0788 2.30022 0.066625
48 1.102 2.30331 0.087
49 1.1252 2.22286 0.1075
50 1.1484 2.04288 0.127125
51 1.1716 2.36283 0.15075
52 1.1948 1.87527 0.17025
53 1.218 1.98959 0.19175
54 1.2412 2.10528 0.215375
55 1.2644 1.72818 0.2355
56 1.2876 1.75962 0.25675
57 1.3108 1.7678 0.278875
58 1.334 1.54291 0.298875
59 1.3572 1.37882 0.317375
60 1.3804 1.30584 0.3355
61 1.4036 1.14109 0.351875
62 1.4268 1.38246 0.372375
63 1.45 1.11004 0.389375
64 1.4732 1.07535 0.406375
65 1.4964 1.09591 0.42425
66 1.5196 1.3674 0.44725
67 1.5428 1.07424 0.465875
68 1.566 1.02865 0.48425
69 1.5892 0.890123 0.500625
70 1.6124 1.03631 0.52025
71 1.6356 1.0392 0.5405
72 1.6588 0.979148 0.560125
73 1.682 1.00085 0.58075
74 1.7052 0.950194 0.600875
75 1.7284 1.06272 0.624
76 1.7516 1.04595 0.647375
77 1.7748 1.06781 0.671875
78 1.798 1.13068 0.6985
79 1.8212 1.21588 0.727875
80 1.8444 1.16026 0.756625
81 1.8676 1.19557 0.787
82 1.8908 1.14722 0.816875
83 1.914 1.13831 0.84725
84 1.9372 1.01975 0.875125
85 1.9604 0.870731 0.8995
86 1.9836 0.998771 0.928125
87 2.0068 1.09086 0.960125
88 2.03 1.04525 0.9915
89 2.0532 0.960702 1.021
90 2.0764 1.0508 1.054
91 2.0996 1.00046 1.08613
92 2.1228 1.15008 1.12388
93 2.146 1.10672 1.161
94 2.1692 0.955524 1.19375
95 2.1924 1.02109 1.2295
96 2.2156 1.00681 1.2655
97 2.2388 1.02714 1.303
98 2.262 0.979349 1.3395
99 2.2852 1.02529 1.3785
100 2.3084 0.892067 1.41313
3500 100
1 0.0116 0 0
2 0.0348 0 0
3 0.058 0 0
4 0.0812 0 0
5 0.1044 0 0
6 0.1276 0 0
7 0.1508 0 0
8 0.174 0 0
9 0.1972 0 0
10 0.2204 0 0
11 0.2436 0 0
12 0.2668 0 0
13 0.29 0 0
14 0.3132 0 0
15 0.3364 0 0
16 0.3596 0 0
17 0.3828 0 0
18 0.406 0 0
19 0.4292 0 0
20 0.4524 0 0
21 0.4756 0 0
22 0.4988 0 0
23 0.522 0 0
24 0.5452 0 0
25 0.5684 0 0
26 0.5916 0 0
27 0.6148 0 0
28 0.638 0 0
29 0.6612 0 0
30 0.6844 0 0
31 0.7076 0 0
32 0.7308 0 0
33 0.754 0 0
34 0.7772 0 0
35 0.8004 0 0
36 0.8236 0 0
37 0.8468 0 0
38 0.87 0 0
39 0.8932 0 0
40 0.9164 0 0
41 0.9396 0.116624 0.00075
42 0.9628 0.203631 0.002125
43 0.986 0.458927 0.005375
44 1.0092 1.31421 0.015125
45 1.0324 1.32021 0.025375
46 1.0556 2.07903 0.04225
47 1.0788 1.99058 0.059125
48 1.102 2.38809 0.08025
49 1.1252 2.1822 0.100375
50 1.1484 2.44625 0.123875
51 1.1716 1.91277 0.143
52 1.1948 1.93538 0.163125
53 1.218 2.13997 0.18625
54 1.2412 2.04958 0.20925
55 1.2644 1.79258 0.230125
56 1.2876 1.68717 0.2505
57 1.3108 1.67791 0.2715
58 1.334 1.59113 0.292125
59 1.3572 1.28566 0.309375
60 1.3804 1.35988 0.32825
61 1.4036 1.28917 0.34675
62 1.4268 1.18015 0.36425
63 1.45 1.20798 0.38275
64 1.4732 1.18605 0.4015
65 1.4964 1.08058 0.419125
66 1.5196 1.03298 0.4365
67 1.5428 0.973307 0.453375
68 1.566 0.965676 0.470625
69 1.5892 1.14833 0.49175
70 1.6124 1.13532 0.51325
71 1.6356 1.16749 0.536
72 1.6588 0.960438 0.55525
73 1.682 1.01298 0.576125
74 1.7052 1.00331 0.597375
75 1.7284 1.01102 0.619375
76 1.7516 0.990013 0.6415
77 1.7748 1.02968 0.665125
78 1.798 0.976734 0.688125
79 1.8212 1.02962 0.713
80 1.8444 1.10981 0.7405
81 1.8676 0.969252 0.765125
82 1.8908 1.14242 0.794875
83 1.914 1.06804 0.823375
84 1.9372 1.05176 0.852125
85 1.9604 1.12079 0.8835
86 1.9836 0.959518 0.911
87 2.0068 1.07382 0.9425
88 2.03 1.03692 0.973625
89 2.0532 0.976985 1.00363
90 2.0764 1.0508 1.03663
91 2.0996 0.969316 1.06775
92 2.1228 1.0663 1.10275
93 2.146 0.965117 1.13512
94 2.1692 0.977406 1.16863
95 2.1924 0.95683 1.20213
96 2.2156 1.02429 1.23875
97 2.2388 1.01687 1.27587
98 2.262 0.979349 1.31237
99 2.2852 1.06472 1.35288
100 2.3084 1.06919 1.39438
4000 100
1 0.0116 0 0
2 0.0348 0 0
3 0.058 0 0
4 0.0812 0 0
5 0.1044 0 0
6 0.1276 0 0
7 0.1508 0 0
8 0.174 0 0
9 0.1972 0 0
10 0.2204 0 0
11 0.2436 0 0
12 0.2668 0 0
13 0.29 0 0
14 0.3132 0 0
15 0.3364 0 0
16 0.3596 0 0
17 0.3828 0 0
18 0.406 0 0
19 0.4292 0 0
20 0.4524 0 0
21 0.4756 0 0
22 0.4988 0 0
23 0.522 0 0
24 0.5452 0 0
25 0.5684 0 0
26 0.5916 0 0
27 0.6148 0 0
28 0.638 0 0
29 0.6612 0 0
30 0.6844 0 0
31 0.7076 0 0
32 0.7308 0 0
33 0.754 0 0
34 0.7772 0 0
35 0.8004 0 0
36 0.8236 0 0
37 0.8468 0 0
38 0.87 0 0
39 0.8932 0 0
40 0.9164 0.0204339 0.000125
41 0.9396 0 0.000125
42 0.9628 0.240654 0.00175
43 0.986 0.547182 0.005625
44 1.0092 1.29736 0.01525
45 1.0324 1.77101 0.029
46 1.0556 1.95583 0.044875
47 1.0788 2.86053 0.069125
48 1.102 2.65658 0.092625
49 1.1252 2.84635 0.118875
50 1.1484 2.22504 0.14025
51 1.1716 2.1503 0.16175
52 1.1948 2.44026 0.187125
53 1.218 2.15154 0.210375
54 1.2412 2.00503 0.232875
55 1.2644 1.87845 0.25475
56 1.2876 1.89418 0.277625
57 1.3108 1.8477 0.30075
58 1.334 1.39826 0.318875
59 1.3572 1.22976 0.335375
60 1.3804 1.29684 0.353375
61 1.4036 1.36756 0.373
62 1.4268 1.06213 0.38875
63 1.45 1.33857 0.40925
64 1.4732 1.30465 0.429875
65 1.4964 1.00395 0.44625
66 1.5196 1.21134 0.466625
67 1.5428 1.02378 0.484375
68 1.566 1.07064 0.5035
69 1.5892 1.10076 0.52375
70 1.6124 1.04951 0.543625
71 1.6356 0.962218 0.562375
72 1.6588 0.997857 0.582375
73 1.682 1.01905 0.603375
74 1.7052 1.08594 0.626375
75 1.7284 1.09145 0.650125
76 1.7516 1.01239 0.67275
77 1.7748 0.99154 0.6955
78 1.798 0.928959 0.717375
79 1.8212 1.17449 0.74575
80 1.8444 1.06946 0.77225
81 1.8676 1.06765 0.799375
82 1.8908 0.897612 0.82275
83 1.914 1.03525 0.850375
84 1.9372 0.946586 0.87625
85 1.9604 1.00022 0.90425
86 1.9836 1.12089 0.936375
87 2.0068 0.96729 0.96475
88 2.03 1.0161 0.99525
89 2.0532 1.06654 1.028
90 2.0764 1.16623 1.06463
91 2.0996 0.934281 1.09462
92 2.1228 1.01679 1.128
93 2.146 1.11417 1.16538
94 2.1692 0.9847 1.19912
95 2.1924 1.04609 1.23575
96 2.2156 0.95088 1.26975
97 2.2388 0.996328 1.30613
98 2.262 1.02295 1.34425
99 2.2852 1.00557 1.3825
100 2.3084 1.10784 1.4255
4500 100
1 0.0116 0 0
2 0.0348 0 0
3 0.058 0 0
4 0.0812 0 0
5 0.1044 0 0
6 0.1276 0 0
7 0.1508 0 0
8 0.174 0 0
9 0.1972 0 0
10 0.2204 0 0
11 0.2436 0 0
12 0.2668 0 0
13 0.29 0 0
14 0.3132 0 0
15 0.3364 0 0
16 0.3596 0 0
17 0.3828 0 0
18 0.406 0 0
19 0.4292 0 0
20 0.4524 0 0
21 0.4756 0 0
22 0.4988 0 0
23 0.522 0 0
24 0.5452 0 0
25 0.5684 0 0
26 0.5916 0 0
27 0.6148 0 0
28 0.638 0 0
29 0.6612 0 0
30 0.6844 0 0
31 0.7076 0 0
32 0.7308 0 0
33 0.754 0 0
34 0.7772 0 0
35 0.8004 0 0
36 0.8236 0 0
37 0.8468 0 0
38 0.87 0 0
39 0.8932 0 0
40 0.9164 0.0408677 0.00025
41 0.9396 0.0971864 0.000875
42 0.9628 0.129583 0.00175
43 0.986 0.670739 0.0065
44 1.0092 1.38161 0.01675
45 1.0324 1.52951 0.028625
46 1.0556 2.03283 0.045125
47 1.0788 1.91685 0.061375
48 1.102 2.37396 0.082375
49 1.1252 2.30419 0.103625
50 1.1484 2.21203 0.124875
51 1.1716 2.23781 0.14725
52 1.1948 2.35611 0.17175
53 1.218 1.95489 0.192875
54 1.2412 2.083 0.21625
55 1.2644 1.98579 0.239375
56 1.2876 1.75962 0.260625
57 1.3108 1.59801 0.280625
58 1.334 1.45612 0.2995
59 1.3572 1.45335 0.319
60 1.3804 1.20678 0.33575
61 1.4036 1.30659 0.3545
62 1.4268 1.33188 0.37425
63 1.45 1.21614 0.392875
64 1.4732 1.28093 0.413125
65 1.4964 1.38713 0.43575
66 1.5196 1.16675 0.455375
67 1.5428 1.08145 0.474125
68 1.566 1.08464 0.4935
69 1.5892 1.02602 0.512375
70 1.6124 1.00991 0.5315
71 1.6356 1.07127 0.552375
72 1.6588 0.910545 0.570625
73 1.682 0.982652 0.590875
74 1.7052 0.944292 0.610875
75 1.7284 0.965068 0.631875
76 1.7516 1.0012 0.65425
77 1.7748 1.18222 0.681375
78 1.798 0.976734 0.704375
79 1.8212 0.988225 0.72825
80 1.8444 1.08459 0.755125
81 1.8676 1.04305 0.781625
82 1.8908 1.06561 0.809375
83 1.914 0.974356 0.835375
84 1.9372 1.10664 0.865625
85 1.9604 1.18777 0.898875
86 1.9836 1.11217 0.93075
87 2.0068 1.04399 0.961375
88 2.03 0.978621 0.99075
89 2.0532 0.997339 1.02138
90 2.0764 0.959255 1.0515
91 2.0996 0.98878 1.08325
92 2.1228 1.11581 1.11988
93 2.146 1.05082 1.15513
94 2.1692 0.944583 1.1875
95 2.1924 1.04609 1.22413
96 2.2156 1.07324 1.2625
97 2.2388 0.934699 1.29663
98 2.262 0.949164 1.332
99 2.2852 0.910272 1.36663
100 2.3084 1.01767 1.40613
5000 100
1 0.0116 0 0
2 0.0348 0 0
3 0.058 0 0
4 0.0812 0 0
5 0.1044 0 0
6 0.1276 0 0
7 0.1508 0 0
8 0.174 0 0
9 0.1972 0 0
10 0.2204 0 0
11 0.2436 0 0
12 0.2668 0 0
13 0.29 0 0
14 0.3132 0 0
15 0.3364 0 0
16 0.3596 0 0
17 0.3828 0 0
18 0.406 0 0
19 0.4292 0 0
20 0.4524 0 0
21 0.4756 0 0
22 0.4988 0 0
23 0.522 0 0
24 0.5452 0 0
25 0.5684 0 0
26 0.5916 0 0
27 0.6148 0 0
28 0.638 0 0
29 0.6612 0 0
30 0.6844 0 0
31 0.7076 0 0
32 0.7308 0 0
33 0.754 0 0
34 0.7772 0 0
35 0.8004 0 0
36 0.8236 0 0
37 0.8468 0 0
38 0.87 0 0
39 0.8932 0 0
40 0.9164 0 0
41 0.9396 0.0388746 0.00025
42 0.9628 0.277678 0.002125
43 0.986 0.741343 0.007375
44 1.0092 0.909837 0.014125
45 1.0324 1.62611 0.02675
46 1.0556 1.81723 0.0415
47 1.0788 2.41818 0.062
48 1.102 2.23265 0.08175
49 1.1252 2.64304 0.106125
50 1.1484 2.10794 0.126375
51 1.1716 2.40034 0.150375
52 1.1948 2.21186 0.173375
53 1.218 1.86235 0.1935
54 1.2412 1.83794 0.214125
55 1.2644 1.83552 0.2355
56 1.2876 1.70787 0.256125
57 1.3108 1.50812 0.275
58 1.334 1.62006 0.296
59 1.3572 1.25771 0.312875
60 1.3804 1.37789 0.332
61 1.4036 1.30659 0.35075
62 1.4268 1.11271 0.36725
63 1.45 1.12636 0.3845
64 1.4732 1.18605 0.40325
65 1.4964 1.24919 0.423625
66 1.5196 1.14445 0.442875
67 1.5428 1.12471 0.462375
