# Time-averaged data for fix rdf
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3]
1000 100
58 1.909 1.7078 1.552
59 1.9422 1.80569 1.623
60 1.9754 1.58263 1.68738
61 2.0086 1.7299 1.76012
62 2.0418 1.6741 1.83288
63 2.075 1.57082 1.90338
64 2.1082 1.5838 1.97675
65 2.1414 1.57952 2.05225
66 2.1746 1.33387 2.118
67 2.2078 1.34818 2.1865
68 2.241 1.37539 2.2585
69 2.2742 1.36335 2.332
70 2.3074 1.34692 2.40675
71 2.3406 1.29147 2.4805
72 2.3738 1.29178 2.55638
73 2.407 1.22948 2.63062
74 2.4402 1.17208 2.70338
75 2.4734 1.2506 2.78313
76 2.5066 1.12417 2.85675
77 2.5398 1.19164 2.93687
78 2.573 1.13754 3.01538
79 2.6062 1.16348 3.09775
80 2.6394 1.0707 3.1755
81 2.6726 1.06945 3.25513
82 2.7058 1.02862 3.33363
83 2.739 1.06138 3.41662
84 2.7722 1.00647 3.49725
85 2.8054 0.966025 3.5765
86 2.8386 1.00904 3.66125
87 2.8718 1.00039 3.74725
88 2.905 1.00181 3.83537
89 2.9382 0.958463 3.92163
90 2.9714 0.975195 4.01138
91 3.0046 0.921882 4.09813
92 3.0378 0.912238 4.18588
93 3.071 0.94221 4.2785
94 3.1042 0.960743 4.375
95 3.1374 0.949046 4.47238
96 3.1706 0.895873 4.56625
97 3.2038 0.947501 4.66763
98 3.237 0.851486 4.76063
99 3.2702 0.883624 4.85913
100 3.3034 0.906612 4.96225
2000 100
1 0.0166 0 0
2 0.0498 0 0
3 0.083 0 0
4 0.1162 0 0
5 0.1494 0 0
6 0.1826 0 0
7 0.2158 0 0
8 0.249 0 0
9 0.2822 0 0
10 0.3154 0 0
11 0.3486 0 0
12 0.3818 0 0
13 0.415 0 0
14 0.4482 0 0
15 0.4814 0 0
16 0.5146 0 0
17 0.5478 0 0
18 0.581 0 0
19 0.6142 0 0
20 0.6474 0 0
21 0.6806 0 0
22 0.7138 0 0
23 0.747 0 0
24 0.7802 0 0
25 0.8134 0 0
26 0.8466 0 0
27 0.8798 0 0
28 0.913 0.0143848 0.000125
29 0.9462 0.388402 0.00375
30 0.9794 0.975049 0.0135
31 1.0126 1.71908 0.031875
32 1.0458 2.92733 0.06525
33 1.079 3.48123 0.1075
34 1.1122 3.59641 0.153875
35 1.1454 3.7657 0.205375
36 1.1786 3.55655 0.256875
37 1.2118 3.11938 0.304625
38 1.245 3.0326 0.353625
39 1.2782 2.8551 0.40225
40 1.3114 2.3986 0.44525
41 1.3446 2.36121 0.48975
42 1.3778 2.07824 0.530875
43 1.411 2.10206 0.5745
44 1.4442 1.89154 0.615625
45 1.4774 1.88989 0.658625
46 1.5106 1.89182 0.703625
47 1.5438 1.70567 0.746
48 1.577 1.70211 0.790125
49 1.6102 1.59565 0.83325
50 1.6434 1.53183 0.876375
51 1.6766 1.51869 0.920875
52 1.7098 1.61616 0.970125
53 1.743 1.54334 1.019
54 1.7762 1.55841 1.07025
55 1.8094 1.73616 1.1295
56 1.8426 1.53288 1.18375
57 1.8758 1.64951 1.24425
58 1.909 1.41165 1.29788
59 1.9422 1.58634 1.36025
60 1.9754 1.598 1.42525
61 2.0086 1.5902 1.49213
62 2.0418 1.55329 1.55963
63 2.075 1.42042 1.62337
64 2.1082 1.4273 1.6895
65 2.1414 1.44092 1.75838
66 2.1746 1.44798 1.82975
67 2.2078 1.49087 1.9055
68 2.241 1.48284 1.98313
69 2.2742 1.44682 2.06112
70 2.3074 1.34241 2.13563
71 2.3406 1.24988 2.207
72 2.3738 1.33647 2.2855
73 2.407 1.19843 2.35787
74 2.4402 1.20431 2.43263
75 2.4734 1.20552 2.5095
76 2.5066 1.16998 2.58613
77 2.5398 1.14331 2.663
78 2.573 1.21724 2.747
79 2.6062 1.15641 2.82887
80 2.6394 1.13783 2.9115
81 2.6726 1.07448 2.9915
82 2.7058 1.10233 3.07562
83 2.739 1.16049 3.16637
84 2.7722 1.12818 3.25675
85 2.8054 1.1062 3.3475
86 2.8386 1.00607 3.432
87 2.8718 1.07164 3.52413
88 2.905 1.05439 3.61687
89 2.9382 1.07376 3.7135
90 2.9714 1.05125 3.81025
91 3.0046 1.04143 3.90825
92 3.0378 1.05778 4.01
93 3.071 1.02868 4.11112
94 3.1042 0.983144 4.20987
95 3.1374 1.0258 4.31513
96 3.1706 0.998463 4.41975
97 3.2038 0.960353 4.5225
98 3.237 0.984244 4.63
99 3.2702 1.02379 4.74412
100 3.3034 0.952767 4.8525
2500 100
1 0.0166 0 0
2 0.0498 0 0
3 0.083 0 0
4 0.1162 0 0
5 0.1494 0 0
6 0.1826 0 0
7 0.2158 0 0
8 0.249 0 0
9 0.2822 0 0
10 0.3154 0 0
11 0.3486 0 0
12 0.3818 0 0
13 0.415 0 0
14 0.4482 0 0
15 0.4814 0 0
16 0.5146 0 0
17 0.5478 0 0
18 0.581 0 0
19 0.6142 0 0
20 0.6474 0 0
21 0.6806 0 0
22 0.7138 0 0
23 0.747 0 0
24 0.7802 0 0
25 0.8134 0 0
26 0.8466 0 0
27 0.8798 0 0
28 0.913 0.0287696 0.00025
29 0.9462 0.227684 0.002375
30 0.9794 0.762538 0.01
31 1.0126 1.66061 0.02775
32 1.0458 2.52167 0.0565
33 1.079 3.25464 0.096
34 1.1122 3.36376 0.139375
35 1.1454 3.29042 0.184375
36 1.1786 3.33211 0.232625
37 1.2118 2.80091 0.2755
38 1.245 2.83919 0.321375
39 1.2782 2.56152 0.365
40 1.3114 2.21731 0.40475
41 1.3446 2.18213 0.445875
42 1.3778 1.92664 0.484
43 1.411 1.87318 0.522875
44 1.4442 1.93754 0.565
45 1.4774 1.56576 0.600625
46 1.5106 1.6133 0.639
47 1.5438 1.73083 0.682
48 1.577 1.39352 0.718125
49 1.6102 1.38752 0.755625
50 1.6434 1.36311 0.794
51 1.6766 1.38218 0.8345
52 1.7098 1.53002 0.881125
53 1.743 1.4644 0.9275
54 1.7762 1.36456 0.972375
55 1.8094 1.47977 1.02287
56 1.8426 1.41986 1.07312
57 1.8758 1.48592 1.12763
58 1.909 1.37875 1.18
59 1.9422 1.55137 1.241
60 1.9754 1.36445 1.2965
61 2.0086 1.56939 1.3625
62 2.0418 1.31454 1.41963
63 2.075 1.45106 1.48475
64 2.1082 1.47047 1.55288
65 2.1414 1.52461 1.62575
66 2.1746 1.34908 1.69225
67 2.2078 1.32849 1.75975
68 2.241 1.36583 1.83125
69 2.2742 1.31002 1.90188
70 2.3074 1.30638 1.97437
71 2.3406 1.31555 2.0495
72 2.3738 1.22368 2.12138
73 2.407 1.31641 2.20088
74 2.4402 1.20632 2.27575
75 2.4734 1.22316 2.35375
76 2.5066 1.26159 2.43637
77 2.5398 1.19536 2.51675
78 2.573 1.17196 2.59762
79 2.6062 1.19526 2.68225
80 2.6394 1.12923 2.76425
81 2.6726 1.2004 2.85363
82 2.7058 1.16949 2.94287
83 2.739 1.07897 3.02725
84 2.7722 1.16875 3.12087
85 2.8054 1.15192 3.21538
86 2.8386 1.11471 3.309
87 2.8718 1.01493 3.39625
88 2.905 1.02597 3.4865
89 2.9382 1.0168 3.578
90 2.9714 1.11237 3.68038
91 3.0046 1.02284 3.77663
92 3.0378 1.06948 3.8795
93 3.071 1.06174 3.98388
94 3.1042 1.07524 4.09187
95 3.1374 1.04285 4.19888
96 3.1706 1.04737 4.30863
97 3.2038 1.02811 4.41863
98 3.237 1.00942 4.52888
99 3.2702 1.00585 4.641
100 3.3034 1.07804 4.76363
3000 100
1 0.0166 0 0
2 0.0498 0 0
3 0.083 0 0
4 0.1162 0 0
5 0.1494 0 0
6 0.1826 0 0
7 0.2158 0 0
8 0.249 0 0
9 0.2822 0 0
10 0.3154 0 0
11 0.3486 0 0
12 0.3818 0 0
13 0.415 0 0
14 0.4482 0 0
15 0.4814 0 0
16 0.5146 0 0
17 0.5478 0 0
18 0.581 0 0
19 0.6142 0 0
20 0.6474 0 0
21 0.6806 0 0
22 0.7138 0 0
23 0.747 0 0
24 0.7802 0 0
25 0.8134 0 0
26 0.8466 0 0
27 0.8798 0 0
28 0.913 0.0143848 0.000125
29 0.9462 0.187504 0.001875
30 0.9794 0.725036 0.009125
31 1.0126 1.23961 0.022375
32 1.0458 2.44492 0.05025
33 1.079 2.70877 0.083125
34 1.1122 3.07295 0.12275
35 1.1454 2.90654 0.1625
36 1.1786 2.80553 0.203125
37 1.2118 2.1558 0.236125
38 1.245 2.63032 0.278625
39 1.2782 2.1505 0.31525
40 1.3114 2.14061 0.353625
41 1.3446 2.12907 0.39375
42 1.3778 1.86979 0.43075
43 1.411 1.81897 0.4685
44 1.4442 1.74206 0.506375
45 1.4774 1.44489 0.53925
46 1.5106 1.44514 0.573625
47 1.5438 1.32328 0.6065
48 1.577 1.46584 0.6445
49 1.6102 1.42452 0.683
50 1.6434 1.31427 0.72
51 1.6766 1.38218 0.7605
52 1.7098 1.35774 0.801875
53 1.743 1.39335 0.846
54 1.7762 1.44818 0.893625
55 1.8094 1.35523 0.939875
56 1.8426 1.47284 0.992
57 1.8758 1.45184 1.04525
58 1.909 1.44456 1.10013
59 1.9422 1.44328 1.15687
60 1.9754 1.47508 1.21687
61 2.0086 1.33755 1.27312
62 2.0418 1.37207 1.33275
63 2.075 1.36472 1.394
64 2.1082 1.33827 1.456
65 2.1414 1.34155 1.52012
66 2.1746 1.34401 1.58638
67 2.2078 1.28421 1.65162
68 2.241 1.12944 1.71075
69 2.2742 1.30306 1.781
70 2.3074 1.26583 1.85125
71 2.3406 1.15138 1.917
72 2.3738 1.20665 1.98787
73 2.407 1.23569 2.0625
74 2.4402 1.11771 2.13187
75 2.4734 1.21924 2.20962
76 2.5066 1.09554 2.28137
77 2.5398 1.18978 2.36138
78 2.573 1.13754 2.43987
79 2.6062 1.22704 2.52675
80 2.6394 1.19464 2.6135
81 2.6726 1.15675 2.69962
82 2.7058 1.15474 2.78775
83 2.739 1.10454 2.87412
84 2.7722 1.1235 2.96412
85 2.8054 1.22048 3.06425
86 2.8386 1.1281 3.159
87 2.8718 1.11817 3.25513
88 2.905 1.07855 3.35
89 2.9382 1.14043 3.45262
90 2.9714 1.03903 3.54825
91 3.0046 1.06136 3.64813
92 3.0378 1.03309 3.7475
93 3.071 1.04139 3.84987
94 3.1042 1.07897 3.95825
95 3.1374 1.02945 4.06388
96 3.1706 1.0772 4.17675
97 3.2038 1.01643 4.2855
98 3.237 1.03918 4.399
99 3.2702 1.02379 4.51313
100 3.3034 0.98024 4.62462
3500 100
1 0.0166 0 0
2 0.0498 0 0
3 0.083 0 0
4 0.1162 0 0
5 0.1494 0 0
6 0.1826 0 0
7 0.2158 0 0
8 0.249 0 0
9 0.2822 0 0
10 0.3154 0 0
11 0.3486 0 0
12 0.3818 0 0
13 0.415 0 0
14 0.4482 0 0
15 0.4814 0 0
16 0.5146 0 0
17 0.5478 0 0
18 0.581 0 0
19 0.6142 0 0
20 0.6474 0 0
21 0.6806 0 0
22 0.7138 0 0
23 0.747 0 0
24 0.7802 0 0
25 0.8134 0 0
26 0.8466 0 0
27 0.8798 0 0
28 0.913 0 0
29 0.9462 0.120538 0.001125
30 0.9794 0.675034 0.007875
31 1.0126 1.52028 0.024125
32 1.0458 2.1489 0.048625
33 1.079 2.72937 0.08175
34 1.1122 2.78213 0.117625
35 1.1454 2.8974 0.15725
36 1.1786 2.76237 0.19725
37 1.2118 2.47427 0.235125
38 1.245 2.39823 0.273875
39 1.2782 2.0404 0.308625
40 1.3114 1.86868 0.342125
41 1.3446 1.79744 0.376
42 1.3778 1.79398 0.4115
43 1.411 1.42145 0.441
44 1.4442 1.3741 0.470875
45 1.4774 1.49434 0.504875
46 1.5106 1.50295 0.540625
47 1.5438 1.19246 0.57025
48 1.577 1.29708 0.603875
49 1.6102 1.28115 0.6385
50 1.6434 1.1633 0.67125
51 1.6766 1.22007 0.707
52 1.7098 1.25519 0.74525
53 1.743 1.26309 0.78525
54 1.7762 1.28854 0.827625
55 1.8094 1.32593 0.872875
56 1.8426 1.37748 0.921625
57 1.8758 1.34278 0.970875
58 1.909 1.38862 1.02363
59 1.9422 1.31612 1.07537
60 1.9754 1.25996 1.12662
61 2.0086 1.40888 1.18587
62 2.0418 1.36632 1.24525
63 2.075 1.26446 1.302
64 2.1082 1.35176 1.36463
65 2.1414 1.30232 1.42687
66 2.1746 1.16396 1.48425
67 2.2078 1.23501 1.547
68 2.241 1.1772 1.60862
69 2.2742 1.16858 1.67162
70 2.3074 1.27484 1.74238
71 2.3406 1.15576 1.80837
72 2.3738 1.14919 1.87587
73 2.407 1.21085 1.949
74 2.4402 1.20632 2.02387
75 2.4734 1.22316 2.10188
76 2.5066 1.23678 2.18287
77 2.5398 1.17305 2.26175
78 2.573 1.1792 2.34312
79 2.6062 1.10698 2.4215
80 2.6394 1.11373 2.50237
81 2.6726 1.09127 2.58363
82 2.7058 1.13509 2.67025
83 2.739 1.20045 2.76412
84 2.7722 1.16407 2.85738
85 2.8054 1.01783 2.94088
86 2.8386 1.08495 3.032
87 2.8718 1.10363 3.12687
88 2.905 1.12118 3.2255
89 2.9382 1.03347 3.3185
90 2.9714 1.092 3.419
91 3.0046 1.09457 3.522
92 3.0378 1.0136 3.6195
93 3.071 1.08335 3.726
94 3.1042 1.08644 3.83513
95 3.1374 1.04773 3.94262
96 3.1706 1.04022 4.05162
97 3.2038 1.03045 4.16188
98 3.237 1.06321 4.278
99 3.2702 0.99688 4.38912
100 3.3034 1.06266 4.51
4000 100
1 0.0166 0 0
2 0.0498 0 0
3 0.083 0 0
4 0.1162 0 0
5 0.1494 0 0
6 0.1826 0 0
7 0.2158 0 0
8 0.249 0 0
9 0.2822 0 0
10 0.3154 0 0
11 0.3486 0 0
12 0.3818 0 0
13 0.415 0 0
14 0.4482 0 0
15 0.4814 0 0
16 0.5146 0 0
17 0.5478 0 0
18 0.581 0 0
19 0.6142 0 0
20 0.6474 0 0
21 0.6806 0 0
22 0.7138 0 0
23 0.747 0 0
24 0.7802 0 0
25 0.8134 0 0
26 0.8466 0 0
27 0.8798 0 0
28 0.913 0 0
29 0.9462 0.0937521 0.000875
30 0.9794 0.525026 0.006125
31 1.0126 1.48519 0.022
32 1.0458 1.98444 0.044625
33 1.079 2.81177 0.07875
34 1.1122 2.57856 0.112
35 1.1454 2.88826 0.1515
36 1.1786 2.55519 0.1885
37 1.2118 2.03331 0.219625
38 1.245 2.25898 0.256125
39 1.2782 2.10646 0.292
40 1.3114 1.95932 0.327125
41 1.3446 1.84387 0.361875
42 1.3778 1.47182 0.391
43 1.411 1.566 0.4235
44 1.4442 1.49483 0.456
45 1.4774 1.38995 0.487625
46 1.5106 1.3558 0.519875
47 1.5438 1.3585 0.553625
48 1.577 1.32119 0.587875
49 1.6102 1.23027 0.621125
50 1.6434 1.18995 0.654625
51 1.6766 1.38218 0.695125
52 1.7098 1.13214 0.729625
53 1.743 1.3302 0.77175
54 1.7762 1.28094 0.813875
55 1.8094 1.30395 0.858375
56 1.8426 1.49403 0.91125
57 1.8758 1.36664 0.961375
58 1.909 1.23725 1.00838
59 1.9422 1.41467 1.064
60 1.9754 1.22616 1.11387
61 2.0086 1.28405 1.16787
62 2.0418 1.19085 1.21962
63 2.075 1.26167 1.27625
64 2.1082 1.26542 1.33487
65 2.1414 1.15326 1.39
66 2.1746 1.19439 1.44887
67 2.2078 1.17596 1.50862
68 2.241 1.17958 1.57037
69 2.2742 1.06888 1.628
70 2.3074 1.19376 1.69425
71 2.3406 1.15794 1.76037
72 2.3738 1.11088 1.82563
73 2.407 1.09701 1.89187
74 2.4402 1.12979 1.962
75 2.4734 1.07222 2.03037
76 2.5066 1.13181 2.1045
77 2.5398 1.10241 2.17862
78 2.573 1.11037 2.25525
79 2.6062 1.11051 2.33387
80 2.6394 1.13095 2.416
81 2.6726 1.21719 2.50663
82 2.7058 1.06957 2.58825
83 2.739 1.16528 2.67938
84 2.7722 1.12194 2.76925
85 2.8054 1.0864 2.85838
86 2.8386 1.1162 2.95213
87 2.8718 1.05564 3.04288
88 2.905 1.08849 3.13863
89 2.9382 0.983466 3.22713
90 2.9714 1.13275 3.33138
91 3.0046 1.07597 3.43263
92 3.0378 1.0149 3.53025
93 3.071 1.0274 3.63125
94 3.1042 1.08146 3.73988
95 3.1374 1.11839 3.85463
96 3.1706 1.04141 3.96375
97 3.2038 1.09705 4.08113
98 3.237 1.09297 4.2005
99 3.2702 1.08547 4.3215
100 3.3034 0.985735 4.43363
4500 100
1 0.0166 0 0
2 0.0498 0 0
3 0.083 0 0
4 0.1162 0 0
5 0.1494 0 0
6 0.1826 0 0
7 0.2158 0 0
8 0.249 0 0
9 0.2822 0 0
10 0.3154 0 0
11 0.3486 0 0
12 0.3818 0 0
13 0.415 0 0
14 0.4482 0 0
15 0.4814 0 0
16 0.5146 0 0
17 0.5478 0 0
18 0.581 0 0
19 0.6142 0 0
20 0.6474 0 0
21 0.6806 0 0
22 0.7138 0 0
23 0.747 0 0
24 0.7802 0 0
25 0.8134 0 0
26 0.8466 0 0
27 0.8798 0 0
28 0.913 0.0431544 0.000375
29 0.9462 0.187504 0.002125
30 0.9794 0.637532 0.0085
31 1.0126 1.20453 0.021375
32 1.0458 2.18179 0.04625
33 1.079 2.54398 0.077125
34 1.1122 2.73366 0.112375
35 1.1454 2.58664 0.14775
36 1.1786 2.40844 0.182625
37 1.2118 2.24562 0.217
38 1.245 2.05784 0.25025
39 1.2782 1.96701 0.28375
40 1.3114 1.89657 0.31775
41 1.3446 1.72448 0.35025
42 1.3778 1.47814 0.3795
43 1.411 1.566 0.412
44 1.4442 1.37985 0.442
45 1.4774 1.46687 0.475375
46 1.5106 1.34004 0.50725
47 1.5438 1.31824 0.54
48 1.577 1.16207 0.570125
49 1.6102 1.20714 0.60275
50 1.6434 1.08338 0.63325
51 1.6766 1.2414 0.669625
52 1.7098 1.2716 0.708375
53 1.743 1.23546 0.7475
54 1.7762 1.30374 0.790375
55 1.8094 1.13547 0.829125
56 1.8426 1.28565 0.874625
57 1.8758 1.24054 0.920125
58 1.909 1.19119 0.965375
59 1.9422 1.39877 1.02037
60 1.9754 1.1985 1.06913
61 2.0086 1.35241 1.126
62 2.0418 1.27715 1.1815
63 2.075 1.24218 1.23725
64 2.1082 1.24653 1.295
65 2.1414 1.33893 1.359
66 2.1746 1.17411 1.41687
67 2.2078 1.15874 1.47575
68 2.241 1.18914 1.538
69 2.2742 1.12917 1.59888
70 2.3074 1.13745 1.662
71 2.3406 1.09228 1.72437
72 2.3738 1.18111 1.79375
73 2.407 1.08666 1.85938
74 2.4402 1.12979 1.9295
75 2.4734 1.16827 2.004
76 2.5066 1.13371 2.07825
77 2.5398 1.06709 2.15
78 2.573 1.10675 2.22637
79 2.6062 0.993987 2.29675
80 2.6394 1.03627 2.372
81 2.6726 1.11646 2.45512
82 2.7058 1.03518 2.53413
83 2.739 1.05978 2.617
84 2.7722 0.969016 2.69462
85 2.8054 1.04526 2.78038
86 2.8386 1.08643 2.87163
87 2.8718 0.998935 2.9575
88 2.905 1.01886 3.04713
89 2.9382 1.02653 3.1395
90 2.9714 1.06348 3.23737
91 3.0046 1.07199 3.33825
92 3.0378 1.05258 3.4395
93 3.071 1.05792 3.5435
94 3.1042 1.02795 3.64675
95 3.1374 1.02092 3.7515
96 3.1706 1.0927 3.866
97 3.2038 1.04097 3.97737
98 3.237 1.01858 4.08863
99 3.2702 1.03725 4.20425
100 3.3034 1.00771 4.31888
5000 100
1 0.0166 0 0
2 0.0498 0 0
3 0.083 0 0
4 0.1162 0 0
5 0.1494 0 0
6 0.1826 0 0
7 0.2158 0 0
8 0.249 0 0
9 0.2822 0 0
10 0.3154 0 0
11 0.3486 0 0
12 0.3818 0 0
13 0.415 0 0
14 0.4482 0 0
15 0.4814 0 0
16 0.5146 0 0
17 0.5478 0 0
18 0.581 0 0
19 0.6142 0 0
20 0.6474 0 0
21 0.6806 0 0
22 0.7138 0 0
23 0.747 0 0
24 0.7802 0 0
25 0.8134 0 0
26 0.8466 0 0
27 0.8798 0 0
28 0.913 0 0
29 0.9462 0.214291 0.002
30 0.9794 0.787539 0.009875
31 1.0126 1.27469 0.0235
32 1.0458 1.9077 0.04525
33 1.079 2.37919 0.074125
34 1.1122 2.74335 0.1095
35 1.1454 2.5318 0.144125
36 1.1786 2.28759 0.17725
37 1.2118 2.04148 0.2085
38 1.245 2.07331 0.242
39 1.2782 2.01105 0.27625
40 1.3114 1.71528 0.307
41 1.3446 1.5454 0.336125
42 1.3778 1.40234 0.363875
43 1.411 1.33713 0.391625
44 1.4442 1.21887 0.418125
45 1.4774 1.30205 0.44775
46 1.5106 1.25596 0.477625
47 1.5438 1.19749 0.507375
48 1.577 1.09938 0.535875
49 1.6102 1.15627 0.567125
50 1.6434 1.07894 0.5975
51 1.6766 1.05797 0.6285
52 1.7098 1.12393 0.66275
53 1.743 1.22362 0.7015
54 1.7762 1.31514 0.74475
55 1.8094 1.47977 0.79525
56 1.8426 1.39867 0.84475
57 1.8758 1.24395 0.890375
58 1.909 1.257 0.938125
59 1.9422 1.36698 0.991875
60 1.9754 1.23845 1.04225
61 2.0086 1.28999 1.0965
62 2.0418 1.20523 1.14887
63 2.075 1.21154 1.20325
64 2.1082 1.21685 1.25963
65 2.1414 1.10619 1.3125
66 2.1746 1.21975 1.37262
67 2.2078 1.08986 1.428
68 2.241 1.27987 1.495
69 2.2742 1.16163 1.55762
70 2.3074 1.18024 1.62312
71 2.3406 1.13387 1.68787
72 2.3738 1.05768 1.75
73 2.407 1.10322 1.81662
74 2.4402 1.06333 1.88263
75 2.4734 1.16239 1.95675
76 2.5066 1.10127 2.02888
77 2.5398 1.05407 2.09975
78 2.573 1.00531 2.16913
79 2.6062 1.00105 2.24
80 2.6394 1.10857 2.3205
81 2.6726 1.07952 2.40088
82 2.7058 1.08268 2.4835
83 2.739 1.06138 2.5665
84 2.7722 1.09853 2.6545
85 2.8054 1.10925 2.7455
86 2.8386 1.10132 2.838
87 2.8718 1.07018 2.93
88 2.905 1.08281 3.02525
89 2.9382 1.10015 3.12425
90 2.9714 1.08793 3.22437
91 3.0046 1.06402 3.3245
92 3.0378 1.05908 3.42638
93 3.071 1.10624 3.53512
94 3.1042 1.05532 3.64112
95 3.1374 1.06356 3.75025
96 3.1706 1.03425 3.85862
97 3.2038 0.981382 3.96363
98 3.237 0.969366 4.0695
99 3.2702 1.01931 4.18312
100 3.3034 1.05607 4.30325
5500 100
1 0.0166 0 0
2 0.0498 0 0
3 0.083 0 0
4 0.1162 0 0
5 0.1494 0 0
6 0.1826 0 0
7 0.2158 0 0
8 0.249 0 0
9 0.2822 0 0
10 0.3154 0 0
11 0.3486 0 0
12 0.3818 0 0
13 0.415 0 0
14 0.4482 0 0
15 0.4814 0 0
16 0.5146 0 0
17 0.5478 0 0
18 0.581 0 0
19 0.6142 0 0
20 0.6474 0 0
21 0.6806 0 0
22 0.7138 0 0
23 0.747 0 0
24 0.7802 0 0
25 0.8134 0 0
