# Time-averaged data for fix rdf
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3]
1000 100
36 1.0366 2.20773 0.047125
37 1.0658 2.68855 0.075125
38 1.095 3.26345 0.111
39 1.1242 3.33346 0.149625
40 1.1534 3.32056 0.190125
41 1.1826 3.12936 0.23025
42 1.2118 2.94324 0.269875
43 1.241 2.90375 0.310875
44 1.2702 2.31545 0.345125
45 1.2994 2.35791 0.381625
46 1.3286 1.9619 0.413375
47 1.3578 1.83405 0.444375
48 1.387 1.949 0.47875
49 1.4162 1.66552 0.509375
50 1.4454 1.72291 0.542375
51 1.4746 1.65535 0.575375
52 1.5038 1.62787 0.609125
53 1.533 1.4098 0.6395
54 1.5622 1.37435 0.67025
55 1.5914 1.38899 0.7025
56 1.6206 1.38611 0.735875
57 1.6498 1.2974 0.76825
58 1.679 1.49933 0.807
59 1.7082 1.34572 0.843
60 1.7374 1.49057 0.88425
61 1.7666 1.51597 0.927625
62 1.7958 1.37829 0.968375
63 1.825 1.40823 1.01138
64 1.8542 1.3087 1.05263
65 1.8834 1.50675 1.10163
66 1.9126 1.30828 1.1455
67 1.9418 1.41025 1.19425
68 1.971 1.4144 1.24462
69 2.0002 1.36659 1.29475
70 2.0294 1.31762 1.3445
71 2.0586 1.32555 1.396
72 2.0878 1.31688 1.44863
73 2.117 1.38728 1.50562
74 2.1462 1.31131 1.561
75 2.1754 1.29939 1.61738
76 2.2046 1.16701 1.66938
77 2.2338 1.246 1.72638
78 2.263 1.13951 1.77987
79 2.2922 1.1937 1.83738
80 2.3214 1.21446 1.89738
81 2.3506 1.13512 1.95487
82 2.3798 1.18929 2.01662
83 2.409 1.25697 2.0835
84 2.4382 1.23851 2.151
85 2.4674 1.18249 2.217
86 2.4966 1.26656 2.28937
87 2.5258 1.11348 2.3545
88 2.555 1.15084 2.42338
89 2.5842 1.03514 2.48675
90 2.6134 1.05606 2.55287
91 2.6426 1.08361 2.62225
92 2.6718 1.15556 2.69788
93 2.701 1.13071 2.7735
94 2.7302 1.06824 2.8465
95 2.7594 1.0941 2.92287
96 2.7886 1.11514 3.00237
97 2.8178 1.03376 3.07763
98 2.847 1.09509 3.159
99 2.8762 1.02847 3.237
100 2.9054 1.05151 3.31838
2500 100
1 0.0146 0 0
2 0.0438 0 0
3 0.073 0 0
4 0.1022 0 0
5 0.1314 0 0
6 0.1606 0 0
7 0.1898 0 0
8 0.219 0 0
9 0.2482 0 0
10 0.2774 0 0
11 0.3066 0 0
12 0.3358 0 0
13 0.365 0 0
14 0.3942 0 0
15 0.4234 0 0
16 0.4526 0 0
17 0.4818 0 0
18 0.511 0 0
19 0.5402 0 0
20 0.5694 0 0
21 0.5986 0 0
22 0.6278 0 0
23 0.657 0 0
24 0.6862 0 0
25 0.7154 0 0
26 0.7446 0 0
27 0.7738 0 0
28 0.803 0 0
29 0.8322 0 0
30 0.8614 0 0
31 0.8906 0 0
32 0.9198 0.0161148 0.000125
33 0.949 0.211939 0.001875
34 0.9782 0.626923 0.007375
35 1.0074 1.46434 0.021
36 1.0366 1.99204 0.040625
37 1.0658 3.10864 0.073
38 1.095 3.01329 0.106125
39 1.1242 3.33346 0.14475
40 1.1534 3.11558 0.18275
41 1.1826 3.26585 0.224625
42 1.2118 3.07322 0.266
43 1.241 2.30175 0.2985
44 1.2702 2.66193 0.337875
45 1.2994 2.13181 0.370875
46 1.3286 2.02369 0.403625
47 1.3578 1.84884 0.434875
48 1.387 1.72221 0.46525
49 1.4162 1.58395 0.494375
50 1.4454 1.57281 0.5245
51 1.4746 1.52995 0.555
52 1.5038 1.54949 0.587125
53 1.533 1.46202 0.618625
54 1.5622 1.46374 0.651375
55 1.5914 1.31361 0.681875
56 1.6206 1.2096 0.711
57 1.6498 1.16215 0.74
58 1.679 1.24783 0.77225
59 1.7082 1.39711 0.809625
60 1.7374 1.3641 0.847375
61 1.7666 1.10531 0.879
62 1.7958 1.29373 0.91725
63 1.825 1.40004 0.96
64 1.8542 1.30474 1.00112
65 1.8834 1.19925 1.04012
66 1.9126 1.37909 1.08637
67 1.9418 1.26923 1.13025
68 1.971 1.25296 1.17488
69 2.0002 1.36318 1.22487
70 2.0294 1.21499 1.27075
71 2.0586 1.26763 1.32
72 2.0878 1.31062 1.37237
73 2.117 1.28385 1.42512
74 2.1462 1.32611 1.48113
75 2.1754 1.28211 1.53675
76 2.2046 1.29886 1.59462
77 2.2338 1.19682 1.64937
78 2.263 1.21938 1.70663
79 2.2922 1.25079 1.76688
80 2.3214 1.22458 1.82737
81 2.3506 1.23136 1.88975
82 2.3798 1.23263 1.95375
83 2.409 1.08076 2.01125
84 2.4382 1.18346 2.07575
85 2.4674 1.17577 2.14138
86 2.4966 1.09593 2.204
87 2.5258 1.1776 2.27287
88 2.555 1.21976 2.34587
89 2.5842 1.22502 2.42088
90 2.6134 1.1978 2.49588
91 2.6426 1.12657 2.568
92 2.6718 1.14028 2.64263
93 2.701 1.18491 2.72188
94 2.7302 1.00422 2.7905
95 2.7594 1.10663 2.86775
96 2.7886 1.07657 2.9445
97 2.8178 1.03891 3.02013
98 2.847 1.11191 3.10275
99 2.8762 1.06308 3.18338
100 2.9054 1.04021 3.26388
3000 100
1 0.0146 0 0
2 0.0438 0 0
3 0.073 0 0
4 0.1022 0 0
5 0.1314 0 0
6 0.1606 0 0
7 0.1898 0 0
8 0.219 0 0
9 0.2482 0 0
10 0.2774 0 0
11 0.3066 0 0
12 0.3358 0 0
13 0.365 0 0
14 0.3942 0 0
15 0.4234 0 0
16 0.4526 0 0
17 0.4818 0 0
18 0.511 0 0
19 0.5402 0 0
20 0.5694 0 0
21 0.5986 0 0
22 0.6278 0 0
23 0.657 0 0
24 0.6862 0 0
25 0.7154 0 0
26 0.7446 0 0
27 0.7738 0 0
28 0.803 0 0
29 0.8322 0 0
30 0.8614 0 0
31 0.8906 0 0
32 0.9198 0.0322296 0.00025
33 0.949 0.121108 0.00125
34 0.9782 0.584178 0.006375
35 1.0074 1.22252 0.01775
36 1.0366 1.89053 0.036375
37 1.0658 2.60453 0.0635
38 1.095 2.64942 0.092625
39 1.1242 3.0314 0.12775
40 1.1534 2.90036 0.163125
41 1.1826 2.57368 0.196125
42 1.2118 2.40473 0.2285
43 1.241 2.12469 0.2585
44 1.2702 2.3239 0.292875
45 1.2994 1.91379 0.3225
46 1.3286 1.82287 0.352
47 1.3578 1.63438 0.379625
48 1.387 1.82143 0.41175
49 1.4162 1.62473 0.441625
50 1.4454 1.46839 0.46975
51 1.4746 1.43589 0.498375
52 1.5038 1.33847 0.526125
53 1.533 1.32858 0.55475
54 1.5622 1.37994 0.585625
55 1.5914 1.33515 0.616625
56 1.6206 1.18883 0.64525
57 1.6498 1.05195 0.6715
58 1.679 1.12692 0.700625
59 1.7082 1.1261 0.73075
60 1.7374 1.26021 0.765625
61 1.7666 1.23637 0.801
62 1.7958 1.30219 0.8395
63 1.825 1.21582 0.876625
64 1.8542 1.32456 0.918375
65 1.8834 1.30303 0.96075
66 1.9126 1.33064 1.00538
67 1.9418 1.38855 1.05338
68 1.971 1.26349 1.09838
69 2.0002 1.40749 1.15
70 2.0294 1.38052 1.20213
71 2.0586 1.28372 1.252
72 2.0878 1.27309 1.30288
73 2.117 1.32339 1.35725
74 2.1462 1.24915 1.41
75 2.1754 1.25618 1.4645
76 2.2046 1.27362 1.52125
77 2.2338 1.29245 1.58037
78 2.263 1.28062 1.6405
79 2.2922 1.28453 1.70238
80 2.3214 1.2929 1.76625
81 2.3506 1.22149 1.82812
82 2.3798 1.29282 1.89525
83 2.409 1.20058 1.95913
84 2.4382 1.18346 2.02363
85 2.4674 1.11083 2.08563
86 2.4966 1.17249 2.15263
87 2.5258 1.08143 2.21588
88 2.555 1.18843 2.287
89 2.5842 1.23319 2.3625
90 2.6134 1.09399 2.431
91 2.6426 1.0758 2.49988
92 2.6718 1.09635 2.57163
93 2.701 1.07464 2.6435
94 2.7302 1.14872 2.722
95 2.7594 1.05829 2.79588
96 2.7886 1.0152 2.86825
97 2.8178 1.12306 2.95
98 2.847 1.0194 3.02575
99 2.8762 1.00869 3.10225
100 2.9054 1.12904 3.18963
3500 100
1 0.0146 0 0
2 0.0438 0 0
3 0.073 0 0
4 0.1022 0 0
5 0.1314 0 0
6 0.1606 0 0
7 0.1898 0 0
8 0.219 0 0
9 0.2482 0 0
10 0.2774 0 0
11 0.3066 0 0
12 0.3358 0 0
13 0.365 0 0
14 0.3942 0 0
15 0.4234 0 0
16 0.4526 0 0
17 0.4818 0 0
18 0.511 0 0
19 0.5402 0 0
20 0.5694 0 0
21 0.5986 0 0
22 0.6278 0 0
23 0.657 0 0
24 0.6862 0 0
25 0.7154 0 0
26 0.7446 0 0
27 0.7738 0 0
28 0.803 0 0
29 0.8322 0 0
30 0.8614 0 0
31 0.8906 0 0
32 0.9198 0.0161148 0.000125
33 0.949 0.136246 0.00125
34 0.9782 0.669667 0.007125
35 1.0074 1.15535 0.017875
36 1.0366 1.89053 0.0365
37 1.0658 2.48451 0.062375
38 1.095 2.43337 0.089125
39 1.1242 2.93431 0.123125
40 1.1534 2.73638 0.1565
41 1.1826 2.61268 0.19
42 1.2118 2.25617 0.220375
43 1.241 2.05387 0.249375
44 1.2702 1.91828 0.27775
45 1.2994 2.06721 0.30975
46 1.3286 1.79197 0.33875
47 1.3578 1.55303 0.365
48 1.387 1.60881 0.393375
49 1.4162 1.54316 0.42175
50 1.4454 1.51407 0.45075
51 1.4746 1.31676 0.477
52 1.5038 1.24803 0.502875
53 1.533 1.28216 0.5305
54 1.5622 1.23468 0.558125
55 1.5914 1.14134 0.584625
56 1.6206 1.1473 0.61225
57 1.6498 1.22727 0.642875
58 1.679 1.25267 0.67525
59 1.7082 1.32703 0.71075
60 1.7374 1.06147 0.740125
61 1.7666 1.27569 0.776625
62 1.7958 1.38675 0.817625
63 1.825 1.31816 0.857875
64 1.8542 1.28887 0.8985
65 1.8834 1.25306 0.93925
66 1.9126 1.30082 0.982875
67 1.9418 1.3307 1.02887
68 1.971 1.17925 1.07087
69 2.0002 1.28821 1.11812
70 2.0294 1.18188 1.16275
71 2.0586 1.2419 1.211
72 2.0878 1.23868 1.2605
73 2.117 1.19258 1.3095
74 2.1462 1.19587 1.36
75 2.1754 1.29363 1.41612
76 2.2046 1.18946 1.46913
77 2.2338 1.16949 1.52263
78 2.263 1.36581 1.58675
79 2.2922 1.21187 1.64512
80 2.3214 1.15121 1.702
81 2.3506 1.23383 1.7645
82 2.3798 1.10263 1.82175
83 2.409 1.03142 1.87662
84 2.4382 1.18805 1.94138
85 2.4674 1.1713 2.00675
86 2.4966 1.14624 2.07225
87 2.5258 1.11776 2.13762
88 2.555 1.18008 2.20825
89 2.5842 1.1311 2.2775
90 2.6134 1.02412 2.34162
91 2.6426 1.08947 2.41138
92 2.6718 1.05624 2.4805
93 2.701 1.13445 2.55638
94 2.7302 1.13409 2.63387
95 2.7594 1.05112 2.70725
96 2.7886 0.995911 2.77825
97 2.8178 1.11276 2.85925
98 2.847 1.07491 2.93912
99 2.8762 0.977376 3.01325
100 2.9054 0.993364 3.09012
4000 100
1 0.0146 0 0
2 0.0438 0 0
3 0.073 0 0
4 0.1022 0 0
5 0.1314 0 0
6 0.1606 0 0
7 0.1898 0 0
8 0.219 0 0
9 0.2482 0 0
10 0.2774 0 0
11 0.3066 0 0
12 0.3358 0 0
13 0.365 0 0
14 0.3942 0 0
15 0.4234 0 0
16 0.4526 0 0
17 0.4818 0 0
18 0.511 0 0
19 0.5402 0 0
20 0.5694 0 0
21 0.5986 0 0
22 0.6278 0 0
23 0.657 0 0
24 0.6862 0 0
25 0.7154 0 0
26 0.7446 0 0
27 0.7738 0 0
28 0.803 0 0
29 0.8322 0 0
30 0.8614 0 0
31 0.8906 0 0
32 0.9198 0.0161148 0.000125
33 0.949 0.181662 0.001625
34 0.9782 0.455944 0.005625
35 1.0074 1.14191 0.01625
36 1.0366 2.0301 0.03625
37 1.0658 2.35248 0.06075
38 1.095 2.84272 0.092
39 1.1242 2.53516 0.121375
40 1.1534 2.55191 0.1525
41 1.1826 2.42745 0.183625
42 1.2118 2.09833 0.211875
43 1.241 2.11584 0.24175
44 1.2702 2.01968 0.271625
45 1.2994 1.82496 0.299875
46 1.3286 1.59115 0.325625
47 1.3578 1.59001 0.3525
48 1.387 1.72221 0.382875
49 1.4162 1.29163 0.406625
50 1.4454 1.35092 0.4325
51 1.4746 1.35438 0.4595
52 1.5038 1.27818 0.486
53 1.533 1.22415 0.512375
54 1.5622 1.13412 0.53775
55 1.5914 1.21132 0.565875
56 1.6206 1.11615 0.59275
57 1.6498 1.0269 0.618375
58 1.679 1.18979 0.649125
59 1.7082 1.18217 0.68075
60 1.7374 1.25118 0.715375
61 1.7666 1.2888 0.75225
62 1.7958 1.17535 0.787
63 1.825 1.15851 0.822375
64 1.8542 1.24128 0.8615
65 1.8834 1.16081 0.89925
66 1.9126 1.17409 0.938625
67 1.9418 1.22222 0.980875
68 1.971 1.25296 1.0255
69 2.0002 1.25413 1.0715
70 2.0294 1.2812 1.11987
71 2.0586 1.19042 1.16613
72 2.0878 1.17612 1.21313
73 2.117 1.10739 1.25862
74 2.1462 1.19883 1.30925
75 2.1754 1.22448 1.36238
76 2.2046 1.19226 1.4155
77 2.2338 1.246 1.4725
78 2.263 1.041 1.52138
79 2.2922 1.06914 1.57288
80 2.3214 1.13097 1.62875
81 2.3506 1.13019 1.686
82 2.3798 1.08818 1.7425
83 2.409 1.17943 1.80525
84 2.4382 1.0642 1.86325
85 2.4674 1.10411 1.92488
86 2.4966 1.15062 1.99063
87 2.5258 0.968154 2.04725
88 2.555 1.08818 2.11238
89 2.5842 1.01472 2.1745
90 2.6134 1.07802 2.242
91 2.6426 1.05433 2.3095
92 2.6718 0.998937 2.37488
93 2.701 1.13258 2.45063
94 2.7302 1.05726 2.52287
95 2.7594 1.10305 2.59987
96 2.7886 1.01871 2.6725
97 2.8178 1.08528 2.7515
98 2.847 1.07659 2.8315
99 2.8762 1.09769 2.91475
100 2.9054 1.02082 2.99375
4500 100
1 0.0146 0 0
2 0.0438 0 0
3 0.073 0 0
4 0.1022 0 0
5 0.1314 0 0
6 0.1606 0 0
7 0.1898 0 0
8 0.219 0 0
9 0.2482 0 0
10 0.2774 0 0
11 0.3066 0 0
12 0.3358 0 0
13 0.365 0 0
14 0.3942 0 0
15 0.4234 0 0
16 0.4526 0 0
17 0.4818 0 0
18 0.511 0 0
19 0.5402 0 0
20 0.5694 0 0
21 0.5986 0 0
22 0.6278 0 0
23 0.657 0 0
24 0.6862 0 0
25 0.7154 0 0
26 0.7446 0 0
27 0.7738 0 0
28 0.803 0 0
29 0.8322 0 0
30 0.8614 0 0
31 0.8906 0 0
32 0.9198 0.0161148 0.000125
33 0.949 0.136246 0.00125
34 0.9782 0.555681 0.006125
35 1.0074 1.26282 0.017875
36 1.0366 1.8144 0.03575
37 1.0658 2.65254 0.063375
38 1.095 2.62668 0.09225
39 1.1242 2.50279 0.12125
40 1.1534 2.80812 0.1555
41 1.1826 2.55418 0.18825
42 1.2118 2.2376 0.218375
43 1.241 2.01846 0.246875
44 1.2702 1.75772 0.272875
45 1.2994 1.86533 0.30175
46 1.3286 1.80742 0.331
47 1.3578 1.41252 0.354875
48 1.387 1.31115 0.378
49 1.4162 1.34601 0.40275
50 1.4454 1.55323 0.4325
51 1.4746 1.39827 0.460375
52 1.5038 1.36258 0.488625
53 1.533 1.28216 0.51625
54 1.5622 1.21792 0.5435
55 1.5914 1.27054 0.573
56 1.6206 1.19402 0.60175
57 1.6498 1.06197 0.62825
58 1.679 0.996331 0.654
59 1.7082 1.12143 0.684
60 1.7374 1.20149 0.71725
61 1.7666 1.0922 0.7485
62 1.7958 1.20072 0.784
63 1.825 1.28951 0.823375
64 1.8542 1.07472 0.85725
65 1.8834 1.09931 0.893
66 1.9126 1.26728 0.9355
67 1.9418 1.22945 0.978
68 1.971 1.13363 1.01838
69 2.0002 1.18256 1.06175
70 2.0294 1.26134 1.10938
71 2.0586 1.13894 1.15363
72 2.0878 1.04787 1.1955
73 2.117 1.2017 1.24487
74 2.1462 1.02714 1.28825
75 2.1754 1.06602 1.3345
76 2.2046 1.11371 1.38413
77 2.2338 1.17769 1.438
78 2.263 1.09425 1.48938
79 2.2922 1.08212 1.5415
80 2.3214 1.05253 1.5935
81 2.3506 1.09811 1.64913
82 2.3798 1.0954 1.706
83 2.409 1.08311 1.76363
84 2.4382 1.09172 1.82312
85 2.4674 1.14442 1.887
86 2.4966 1.00187 1.94425
87 2.5258 0.9938 2.00238
88 2.555 1.07147 2.0665
89 2.5842 1.06168 2.1315
90 2.6134 1.02811 2.19588
91 2.6426 1.12657 2.268
92 2.6718 1.04287 2.33625
93 2.701 1.07838 2.40838
94 2.7302 1.05544 2.4805
95 2.7594 1.0941 2.55688
96 2.7886 1.03975 2.631
97 2.8178 1.02689 2.70575
98 2.847 1.0093 2.78075
99 2.8762 1.02517 2.8585
100 2.9054 1.00306 2.93613
5000 100
1 0.0146 0 0
2 0.0438 0 0
3 0.073 0 0
4 0.1022 0 0
5 0.1314 0 0
6 0.1606 0 0
7 0.1898 0 0
8 0.219 0 0
9 0.2482 0 0
10 0.2774 0 0
11 0.3066 0 0
12 0.3358 0 0
13 0.365 0 0
14 0.3942 0 0
15 0.4234 0 0
16 0.4526 0 0
17 0.4818 0 0
18 0.511 0 0
19 0.5402 0 0
20 0.5694 0 0
21 0.5986 0 0
22 0.6278 0 0
23 0.657 0 0
24 0.6862 0 0
25 0.7154 0 0
26 0.7446 0 0
27 0.7738 0 0
28 0.803 0 0
29 0.8322 0 0
30 0.8614 0 0
31 0.8906 0 0
32 0.9198 0.0161148 0.000125
33 0.949 0.211939 0.001875
34 0.9782 0.48444 0.006125
35 1.0074 1.00757 0.0155
36 1.0366 1.68752 0.032125
37 1.0658 2.22045 0.05525
38 1.095 2.27418 0.08025
39 1.1242 2.81564 0.112875
40 1.1534 2.50067 0.143375
41 1.1826 2.23247 0.172
42 1.2118 2.18189 0.201375
43 1.241 2.25749 0.23325
44 1.2702 1.75772 0.25925
45 1.2994 1.82496 0.2875
46 1.3286 1.82287 0.317
47 1.3578 1.5974 0.344
48 1.387 1.56629 0.371625
49 1.4162 1.35281 0.3965
50 1.4454 1.31176 0.421625
51 1.4746 1.32303 0.448
52 1.5038 1.29626 0.474875
53 1.533 1.27056 0.50225
54 1.5622 1.12853 0.5275
55 1.5914 1.17364 0.55475
56 1.6206 1.329 0.58675
57 1.6498 1.01688 0.612125
58 1.679 1.04953 0.63925
59 1.7082 1.18685 0.671
60 1.7374 1.24666 0.7055
61 1.7666 1.07036 0.736125
62 1.7958 1.23031 0.7725
63 1.825 1.28951 0.811875
64 1.8542 1.12231 0.84725
65 1.8834 1.12622 0.883875
66 1.9126 1.08464 0.92025
67 1.9418 1.07758 0.9575
68 1.971 1.24945 1.002
69 2.0002 1.17234 1.045
70 2.0294 1.14547 1.08825
71 2.0586 1.05529 1.12925
72 2.0878 1.08541 1.17263
73 2.117 1.02525 1.21475
74 2.1462 1.13963 1.26287
75 2.1754 1.12076 1.3115
76 2.2046 1.20348 1.36512
77 2.2338 1.15037 1.41775
78 2.263 1.16081 1.47225
79 2.2922 1.04579 1.52263
80 2.3214 1.06519 1.57525
81 2.3506 1.20422 1.63625
82 2.3798 1.01836 1.68912
83 2.409 1.1207 1.74875
84 2.4382 1.15135 1.8115
85 2.4674 1.05932 1.87063
86 2.4966 1.07843 1.93225
87 2.5258 1.1199 1.99775
88 2.555 0.964949 2.0555
89 2.5842 1.10864 2.12338
90 2.6134 1.0321 2.188
91 2.6426 1.04456 2.25488
92 2.6718 1.04478 2.32325
93 2.701 1.02605 2.39187
94 2.7302 0.960318 2.4575
95 2.7594 1.05112 2.53087
96 2.7886 1.00819 2.60275
97 2.8178 0.956489 2.67237
98 2.847 1.00594 2.74712
99 2.8762 1.02353 2.82475
100 2.9054 1.06443 2.90712
5500 100
1 0.0146 0 0
2 0.0438 0 0
3 0.073 0 0
4 0.1022 0 0
5 0.1314 0 0
6 0.1606 0 0
7 0.1898 0 0
8 0.219 0 0
9 0.2482 0 0
10 0.2774 0 0
11 0.3066 0 0
12 0.3358 0 0
13 0.365 0 0
14 0.3942 0 0
15 0.4234 0 0
16 0.4526 0 0
17 0.4818 0 0
18 0.511 0 0
19 0.5402 0 0
20 0.5694 0 0
21 0.5986 0 0
22 0.6278 0 0
23 0.657 0 0
24 0.6862 0 0
25 0.7154 0 0
26 0.7446 0 0
27 0.7738 0 0
28 0.803 0 0
29 0.8322 0 0
30 0.8614 0 0
31 0.8906 0 0
32 0.9198 0.0483445 0.000375
33 0.949 0.227077 0.00225
34 0.9782 0.256468 0.0045
35 1.0074 1.15535 0.01525
36 1.0366 1.35763 0.028625
37 1.0658 2.28047 0.052375
38 1.095 2.55845 0.0805
