# Time-averaged data for fix rdf
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3]
11000 100
90 2.2375 1.05032 41.5847
91 2.2625 1.01842 42.967
92 2.2875 0.982557 44.3303
93 2.3125 0.949455 45.6765
94 2.3375 0.921945 47.0122
95 2.3625 0.893178 48.334
96 2.3875 0.871722 49.6515
97 2.4125 0.853584 50.9688
98 2.4375 0.847429 52.3038
99 2.4625 0.851904 53.6735
100 2.4875 0.860865 55.0859
14000 100
1 0.0125 0 0
2 0.0375 0 0
3 0.0625 0 0
4 0.0875 0 0
5 0.1125 0 0
6 0.1375 0 0
7 0.1625 0 0
8 0.1875 0 0
9 0.2125 0 0
10 0.2375 0 0
11 0.2625 0 0
12 0.2875 0 0
13 0.3125 0 0
14 0.3375 0 0
15 0.3625 0 0
16 0.3875 0 0
17 0.4125 0 0
18 0.4375 0 0
19 0.4625 0 0
20 0.4875 0 0
21 0.5125 0 0
22 0.5375 0 0
23 0.5625 0 0
24 0.5875 0 0
25 0.6125 0 0
26 0.6375 0 0
27 0.6625 0 0
28 0.6875 0 0
29 0.7125 0 0
30 0.7375 0 0
31 0.7625 0 0
32 0.7875 0 0
33 0.8125 0 0
34 0.8375 0 0
35 0.8625 0 0
36 0.8875 0 0
37 0.9125 9.05838e-05 2e-05
38 0.9375 0.00441959 0.00105
39 0.9625 0.0596383 0.0157
40 0.9875 0.319793 0.09839
41 1.0125 0.946949 0.3558
42 1.0375 1.86597 0.888385
43 1.0625 2.73285 1.70643
44 1.0875 3.2527 2.72646
45 1.1125 3.41867 3.84838
46 1.1375 3.24459 4.96156
47 1.1625 2.91539 6.00624
48 1.1875 2.50386 6.94247
49 1.2125 2.08492 7.75521
50 1.2375 1.73055 8.45792
51 1.2625 1.4101 9.05388
52 1.2875 1.15509 9.56159
53 1.3125 0.952611 9.99671
54 1.3375 0.785549 10.3693
55 1.3625 0.669326 10.6988
56 1.3875 0.58442 10.9971
57 1.4125 0.525005 11.2749
58 1.4375 0.490149 11.5434
59 1.4625 0.480456 11.8159
60 1.4875 0.476791 12.0956
61 1.5125 0.492434 12.3943
62 1.5375 0.513045 12.7159
63 1.5625 0.538175 13.0643
64 1.5875 0.561682 13.4396
65 1.6125 0.582693 13.8414
66 1.6375 0.603484 14.2704
67 1.6625 0.612781 14.7195
68 1.6875 0.617374 15.1857
69 1.7125 0.625618 15.6721
70 1.7375 0.637902 16.1827
71 1.7625 0.663999 16.7297
72 1.7875 0.705129 17.327
73 1.8125 0.782607 18.0087
74 1.8375 0.878708 18.7954
75 1.8625 1.00684 19.7215
76 1.8875 1.13834 20.7968
77 1.9125 1.26979 22.0283
78 1.9375 1.38641 23.4083
79 1.9625 1.46619 24.9055
80 1.9875 1.51664 26.494
81 2.0125 1.51842 28.1247
82 2.0375 1.48583 29.7602
83 2.0625 1.42596 31.3686
84 2.0875 1.35236 32.9311
85 2.1125 1.2797 34.4454
86 2.1375 1.21443 35.9166
87 2.1625 1.15707 37.3513
88 2.1875 1.11708 38.7686
89 2.2125 1.07485 40.1637
90 2.2375 1.04456 41.5503
91 2.2625 1.01281 42.925
92 2.2875 0.983739 44.2899
93 2.3125 0.955316 45.6444
94 2.3375 0.925835 46.9857
95 2.3625 0.897151 48.3134
96 2.3875 0.878709 49.6415
97 2.4125 0.86172 50.9713
98 2.4375 0.854849 52.318
99 2.4625 0.852594 53.6889
100 2.4875 0.859539 55.0991
15000 100
1 0.0125 0 0
2 0.0375 0 0
3 0.0625 0 0
4 0.0875 0 0
5 0.1125 0 0
6 0.1375 0 0
7 0.1625 0 0
8 0.1875 0 0
9 0.2125 0 0
10 0.2375 0 0
11 0.2625 0 0
12 0.2875 0 0
13 0.3125 0 0
14 0.3375 0 0
15 0.3625 0 0
16 0.3875 0 0
17 0.4125 0 0
18 0.4375 0 0
19 0.4625 0 0
20 0.4875 0 0
21 0.5125 0 0
22 0.5375 0 0
23 0.5625 0 0
24 0.5875 0 0
25 0.6125 0 0
26 0.6375 0 0
27 0.6625 0 0
28 0.6875 0 0
29 0.7125 0 0
30 0.7375 0 0
31 0.7625 0 0
32 0.7875 0 0
33 0.8125 0 0
34 0.8375 0 0
35 0.8625 0 0
36 0.8875 0 0
37 0.9125 4.52919e-05 1e-05
38 0.9375 0.00384033 0.000905
39 0.9625 0.0560763 0.01468
40 0.9875 0.314707 0.096055
41 1.0125 0.951474 0.354695
42 1.0375 1.85245 0.88342
43 1.0625 2.70901 1.69434
44 1.0875 3.2524 2.71426
45 1.1125 3.40893 3.83298
46 1.1375 3.25329 4.94915
47 1.1625 2.90724 5.99092
48 1.1875 2.51554 6.93151
49 1.2125 2.09981 7.75006
50 1.2375 1.73421 8.45425
51 1.2625 1.42588 9.05688
52 1.2875 1.1579 9.56582
53 1.3125 0.951932 10.0006
54 1.3375 0.789197 10.375
55 1.3625 0.669884 10.7047
56 1.3875 0.584352 11.003
57 1.4125 0.521792 11.279
58 1.4375 0.487612 11.5462
59 1.4625 0.476039 11.8162
60 1.4875 0.475112 12.0949
61 1.5125 0.490571 12.3925
62 1.5375 0.514402 12.7149
63 1.5625 0.538739 13.0637
64 1.5875 0.563343 13.4401
65 1.6125 0.585151 13.8436
66 1.6375 0.601711 14.2714
67 1.6625 0.611403 14.7194
68 1.6875 0.62134 15.1886
69 1.7125 0.627952 15.6769
70 1.7375 0.639976 16.1892
71 1.7625 0.662385 16.7347
72 1.7875 0.708511 17.335
73 1.8125 0.773251 18.0085
74 1.8375 0.875647 18.7925
75 1.8625 0.994843 19.7075
76 1.8875 1.13073 20.7756
77 1.9125 1.2678 22.0052
78 1.9375 1.38732 23.3861
79 1.9625 1.46797 24.8852
80 1.9875 1.51509 26.472
81 2.0125 1.51755 28.1017
82 2.0375 1.4849 29.7362
83 2.0625 1.43126 31.3506
84 2.0875 1.35639 32.9178
85 2.1125 1.28755 34.4413
86 2.1375 1.21816 35.9171
87 2.1625 1.15987 37.3552
88 2.1875 1.11156 38.7656
89 2.2125 1.07426 40.1599
90 2.2375 1.03992 41.5403
91 2.2625 1.01164 42.9134
92 2.2875 0.981057 44.2746
93 2.3125 0.950496 45.6223
94 2.3375 0.924406 46.9615
95 2.3625 0.901003 48.2949
96 2.3875 0.878405 49.6226
97 2.4125 0.863521 50.9552
98 2.4375 0.852675 52.2984
99 2.4625 0.854572 53.6724
100 2.4875 0.862779 55.088
16000 100
1 0.0125 0 0
2 0.0375 0 0
3 0.0625 0 0
4 0.0875 0 0
5 0.1125 0 0
6 0.1375 0 0
7 0.1625 0 0
8 0.1875 0 0
9 0.2125 0 0
10 0.2375 0 0
11 0.2625 0 0
