Step          Temp          PotEng         KinEng         TotEng         Press     
      3220   2.0444841     -1.2787744      3.0513926      1.7726182      0.34334544   
      3230   2.0424612     -1.290924       3.0483733      1.7574494      0.34944154   
      3240   2.0235088     -1.278538       3.0200869      1.7415489      0.36003903   
      3250   2.0501973     -1.3361859      3.0599195      1.7237336      0.29630391   
      3260   2.0315218     -1.328045       3.0320462      1.7040012      0.31562835   
      3270   1.9999218     -1.3007783      2.9848832      1.6841049      0.34751058   
      3280   1.9870818     -1.3019151      2.9657196      1.6638045      0.33602655   
      3290   1.9806553     -1.3124182      2.9561281      1.6437098      0.32355589   
      3300   1.946438      -1.2806528      2.9050588      1.6244059      0.34765302   
      3310   1.8952757     -1.221724       2.8286989      1.6069749      0.38820924   
      3320   1.9351067     -1.2965276      2.8881468      1.5916192      0.2952431    
      3330   1.930999      -1.3038771      2.8820159      1.5781388      0.26832011   
      3340   1.8960543     -1.2630154      2.829861       1.5668456      0.29692733   
      3350   1.9019668     -1.2810931      2.8386855      1.5575924      0.28163624   
      3360   1.8551879     -1.2169406      2.7688679      1.5519273      0.33759005   
      3370   1.8978921     -1.2831091      2.832604       1.5494949      0.2579281    
      3380   1.9381118     -1.3426222      2.8926318      1.5500097      0.19427523   
      3390   1.8597457     -1.2231555      2.7756704      1.5525148      0.32743541   
      3400   1.9076664     -1.2886039      2.8471921      1.5585882      0.29108015   
      3410   1.9227275     -1.301565       2.8696708      1.5681058      0.28877652   
      3420   1.9223732     -1.2891396      2.8691419      1.5800024      0.32837921   
      3430   1.8897807     -1.225661       2.8204976      1.5948366      0.39826978   
      3440   1.9517667     -1.2999188      2.9130118      1.613093       0.32014737   
      3450   1.9533412     -1.2822275      2.9153617      1.6331342      0.32867452   
      3460   1.9633598     -1.2748554      2.9303144      1.6554591      0.32159299   
      3470   1.9880414     -1.2875045      2.9671517      1.6796472      0.3108738    
      3480   1.9901144     -1.2658922      2.9702457      1.7043535      0.34051289   
      3490   1.9777859     -1.2218199      2.9518454      1.7300256      0.36974436   
      3500   2.0454729     -1.2967337      3.0528683      1.7561347      0.28076158   
      3510   2.0536384     -1.2832402      3.0650553      1.7818151      0.28528001   
      3520   2.0404923     -1.2394072      3.0454348      1.8060276      0.32250462   
      3530   2.0572053     -1.2409418      3.0703789      1.8294372      0.30882033   
      3540   2.0292208     -1.1777203      3.028612       1.8508918      0.36817011   
