   Step          Temp          PotEng         KinEng         TotEng         Press     
      1970   1.9999999     -5.1584292      2.9849999     -2.1734293      0.35370979   
      1980   1.9999999     -5.1584292      2.9849999     -2.1734293      0.35370979   
      1990   1.9999999     -5.1584292      2.9849999     -2.1734293      0.3537098    
      2000   1.9999999     -5.1584292      2.9849999     -2.1734293      0.3537098    
      2010   2             -5.1584292      2.9849999     -2.1734293      0.3537098    
      2020   2             -5.1584292      2.9849999     -2.1734292      0.3537098    
      2030   2             -5.1584292      2.9849999     -2.1734292      0.3537098    
      2040   2             -5.1584292      2.9849999     -2.1734292      0.3537098    
      2050   2             -5.1584292      2.985         -2.1734292      0.3537098    
      2060   2             -5.1584292      2.985         -2.1734292      0.3537098    
      2070   2             -5.1584292      2.985         -2.1734292      0.3537098    
      2080   2             -5.1584292      2.985         -2.1734292      0.3537098    
      2090   2             -5.1584292      2.985         -2.1734292      0.3537098    
      2100   2             -5.1584292      2.985         -2.1734292      0.3537098    
      2110   2             -5.1584292      2.985         -2.1734292      0.3537098    
      2120   2             -5.1584292      2.985         -2.1734292      0.3537098    
      2130   2             -5.1584292      2.985         -2.1734292      0.3537098    
      2140   2             -5.1584292      2.985         -2.1734292      0.3537098    
      2150   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2160   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2170   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2180   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2190   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2200   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2210   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2220   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2230   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2240   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2250   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2260   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2270   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2280   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2290   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2300   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2310   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2320   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2330   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2340   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2350   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2360   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2370   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2380   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2390   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2400   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2410   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2420   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2430   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2440   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2450   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2460   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2470   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2480   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2490   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2500   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2510   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2520   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2530   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2540   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2550   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2560   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2570   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2580   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2590   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2600   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2610   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2620   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2630   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2640   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2650   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2660   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2670   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2680   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2690   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2700   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2710   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2720   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2730   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2740   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2750   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2760   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2770   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2780   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2790   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2800   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2810   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2820   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2830   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2840   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2850   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2860   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2870   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2880   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2890   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2900   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2910   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2920   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2930   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2940   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2950   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2960   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2970   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2980   2             -5.1584292      2.985         -2.1734292      0.35370981   
      2990   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3000   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3010   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3020   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3030   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3040   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3050   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3060   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3070   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3080   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3090   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3100   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3110   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3120   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3130   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3140   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3150   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3160   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3170   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3180   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3190   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3200   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3210   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3220   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3230   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3240   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3250   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3260   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3270   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3280   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3290   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3300   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3310   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3320   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3330   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3340   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3350   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3360   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3370   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3380   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3390   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3400   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3410   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3420   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3430   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3440   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3450   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3460   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3470   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3480   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3490   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3500   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3510   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3520   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3530   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3540   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3550   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3560   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3570   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3580   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3590   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3600   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3610   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3620   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3630   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3640   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3650   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3660   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3670   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3680   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3690   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3700   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3710   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3720   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3730   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3740   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3750   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3760   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3770   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3780   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3790   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3800   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3810   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3820   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3830   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3840   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3850   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3860   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3870   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3880   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3890   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3900   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3910   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3920   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3930   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3940   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3950   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3960   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3970   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3980   2             -5.1584292      2.985         -2.1734292      0.35370981   
      3990   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4000   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4010   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4020   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4030   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4040   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4050   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4060   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4070   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4080   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4090   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4100   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4110   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4120   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4130   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4140   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4150   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4160   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4170   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4180   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4190   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4200   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4210   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4220   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4230   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4240   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4250   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4260   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4270   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4280   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4290   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4300   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4310   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4320   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4330   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4340   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4350   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4360   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4370   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4380   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4390   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4400   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4410   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4420   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4430   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4440   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4450   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4460   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4470   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4480   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4490   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4500   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4510   2             -5.1584292      2.985         -2.1734292      0.35370981   
      4520   2             -5.1584292      2.985         -2.1734292      0.35370981   
