# Time-averaged data for fix rdf
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3]
1500 100
4 0.1302 0 0
5 0.1674 0 0
6 0.2046 0 0
7 0.2418 0 0
8 0.279 0 0
9 0.3162 0 0
10 0.3534 0 0
11 0.3906 0 0
12 0.4278 0 0
13 0.465 0 0
14 0.5022 0 0
15 0.5394 0 0
16 0.5766 0 0
17 0.6138 0 0
18 0.651 0 0
19 0.6882 0 0
20 0.7254 0 0
21 0.7626 0 0
22 0.7998 0 0
23 0.837 0 0
24 0.8742 0 0
25 0.9114 0.0128828 0.000125
26 0.9486 0.20217 0.00225
27 0.9858 0.748805 0.01075
28 1.023 2.05535 0.035875
29 1.0602 3.04662 0.075875
30 1.0974 3.36788 0.12325
31 1.1346 3.43332 0.174875
32 1.1718 3.27337 0.227375
33 1.209 3.19951 0.282
34 1.2462 2.55655 0.328375
35 1.2834 2.61192 0.378625
36 1.3206 2.18458 0.423125
37 1.3578 1.95042 0.465125
38 1.395 1.7983 0.506
39 1.4322 1.92002 0.552
40 1.4694 1.9083 0.600125
41 1.5066 1.68321 0.64475
42 1.5438 1.51776 0.687
43 1.581 1.70835 0.736875
44 1.6182 1.5408 0.784
45 1.6554 1.65589 0.837
46 1.6926 1.47183 0.88625
47 1.7298 1.61308 0.942625
48 1.767 1.70355 1.00475
49 1.8042 1.60773 1.06588
50 1.8414 1.6318 1.1305
51 1.8786 1.5102 1.19275
52 1.9158 1.57459 1.26025
53 1.953 1.66109 1.33425
54 1.9902 1.51581 1.40438
55 2.0274 1.56745 1.47962
56 2.0646 1.55667 1.55712
57 2.1018 1.42695 1.63075
58 2.139 1.45495 1.7085
59 2.1762 1.46213 1.78938
60 2.2134 1.40247 1.86962
61 2.2506 1.36706 1.9505
62 2.2878 1.36795 2.03412
63 2.325 1.3562 2.11975
64 2.3622 1.30807 2.205
65 2.3994 1.26597 2.29012
66 2.4366 1.29971 2.38025
67 2.4738 1.2854 2.47213
68 2.511 1.23572 2.56312
69 2.5482 1.1999 2.65412
70 2.5854 1.15281 2.74412
71 2.6226 1.21215 2.8415
72 2.6598 1.30404 2.94925
73 2.697 1.17121 3.04875
74 2.7342 1.14385 3.14863
75 2.7714 1.16072 3.25275
76 2.8086 1.22922 3.366
77 2.8458 1.18805 3.47837
78 2.883 1.14085 3.58913
79 2.9202 1.09314 3.698
80 2.9574 1.20164 3.82075
81 2.9946 1.12304 3.93838
82 3.0318 1.09449 4.05587
83 3.069 1.17265 4.18487
84 3.1062 1.08927 4.30762
85 3.1434 1.07231 4.43138
86 3.1806 1.04949 4.55537
87 3.2178 1.02019 4.67875
88 3.255 1.10307 4.81525
89 3.2922 1.09112 4.95337
90 3.3294 1.03791 5.08775
91 3.3666 1.06043 5.22812
92 3.4038 1.04569 5.36962
93 3.441 1.00874 5.50912
94 3.4782 1.0032 5.65087
95 3.5154 1.05396 5.803
96 3.5526 1.02946 5.95475
97 3.5898 0.975018 6.1015
98 3.627 1.0202 6.25825
99 3.6642 1.0267 6.41925
100 3.7014 1.02179 6.58275
3000 100
1 0.0186 0 0
2 0.0558 0 0
3 0.093 0 0
4 0.1302 0 0
5 0.1674 0 0
6 0.2046 0 0
7 0.2418 0 0
8 0.279 0 0
9 0.3162 0 0
10 0.3534 0 0
11 0.3906 0 0
12 0.4278 0 0
13 0.465 0 0
14 0.5022 0 0
15 0.5394 0 0
16 0.5766 0 0
17 0.6138 0 0
18 0.651 0 0
19 0.6882 0 0
20 0.7254 0 0
21 0.7626 0 0
22 0.7998 0 0
23 0.837 0 0
24 0.8742 0 0
25 0.9114 0.0386484 0.000375
26 0.9486 0.20217 0.0025
27 0.9858 0.803864 0.011625
28 1.023 2.0349 0.0365
29 1.0602 2.78004 0.073
30 1.0974 3.26124 0.118875
31 1.1346 3.52476 0.171875
32 1.1718 2.86809 0.217875
33 1.209 2.7529 0.264875
34 1.2462 2.54277 0.311
35 1.2834 2.39101 0.357
36 1.3206 2.3564 0.405
37 1.3578 1.99686 0.448
38 1.395 1.88629 0.490875
39 1.4322 1.63827 0.530125
40 1.4694 1.74473 0.574125
41 1.5066 1.73979 0.62025
42 1.5438 1.47285 0.66125
43 1.581 1.42149 0.70275
44 1.6182 1.3201 0.743125
45 1.6554 1.29268 0.7845
46 1.6926 1.4158 0.831875
47 1.7298 1.47717 0.8835
48 1.767 1.34365 0.9325
49 1.8042 1.49266 0.98925
50 1.8414 1.36983 1.0435
51 1.8786 1.49504 1.10512
52 1.9158 1.47837 1.1685
53 1.953 1.49835 1.23525
54 1.9902 1.33748 1.29713
55 2.0274 1.40342 1.3645
56 2.0646 1.31313 1.42988
57 2.1018 1.31551 1.49775
58 2.139 1.38711 1.57187
59 2.1762 1.33557 1.64575
60 2.2134 1.36752 1.724
61 2.2506 1.22127 1.79625
62 2.2878 1.26162 1.87338
63 2.325 1.24929 1.95225
64 2.3622 1.30999 2.03762
65 2.3994 1.26597 2.12275
66 2.4366 1.21859 2.20725
67 2.4738 1.25217 2.29675
68 2.511 1.18819 2.38425
69 2.5482 1.14057 2.47075
70 2.5854 1.18003 2.56288
71 2.6226 1.19659 2.659
72 2.6598 1.19966 2.75813
73 2.697 1.16238 2.85688
74 2.7342 1.16389 2.9585
75 2.7714 1.16212 3.06275
76 2.8086 1.13696 3.1675
77 2.8458 1.07836 3.2695
78 2.883 1.19493 3.3855
79 2.9202 1.12954 3.498
80 2.9574 1.11476 3.61187
81 2.9946 1.09082 3.72613
82 3.0318 1.19928 3.85487
83 3.069 1.07834 3.9735
84 3.1062 1.12144 4.09987
85 3.1434 1.09614 4.22637
86 3.1806 1.02515 4.3475
87 3.2178 1.08635 4.47887
88 3.255 1.09297 4.61413
89 3.2922 1.07137 4.74975
90 3.3294 1.06302 4.88737
91 3.3666 1.02077 5.0225
92 3.4038 1.04477 5.16387
93 3.441 1.05574 5.30987
94 3.4782 1.0324 5.45575
95 3.5154 1.01586 5.60237
96 3.5526 1.00487 5.7505
97 3.5898 0.996611 5.9005
98 3.627 1.05193 6.06212
99 3.6642 1.07612 6.23087
100 3.7014 1.01632 6.3935
3500 100
1 0.0186 0 0
2 0.0558 0 0
3 0.093 0 0
4 0.1302 0 0
5 0.1674 0 0
6 0.2046 0 0
7 0.2418 0 0
8 0.279 0 0
9 0.3162 0 0
10 0.3534 0 0
11 0.3906 0 0
12 0.4278 0 0
13 0.465 0 0
14 0.5022 0 0
15 0.5394 0 0
16 0.5766 0 0
17 0.6138 0 0
18 0.651 0 0
19 0.6882 0 0
20 0.7254 0 0
21 0.7626 0 0
22 0.7998 0 0
23 0.837 0 0
24 0.8742 0 0
25 0.9114 0 0
26 0.9486 0.285416 0.003
27 0.9858 0.748805 0.0115
28 1.023 1.80993 0.033625
29 1.0602 3.02758 0.073375
30 1.0974 3.2257 0.11875
31 1.1346 3.3585 0.16925
32 1.1718 3.24998 0.221375
33 1.209 2.76754 0.268625
34 1.2462 2.49453 0.313875
35 1.2834 2.40401 0.360125
36 1.3206 2.02503 0.401375
37 1.3578 1.70662 0.438125
38 1.395 1.68281 0.476375
39 1.4322 1.6174 0.515125
40 1.4694 1.35811 0.549375
41 1.5066 1.48047 0.588625
42 1.5438 1.30222 0.624875
43 1.581 1.30588 0.663
44 1.6182 1.24245 0.701
45 1.6554 1.29268 0.742375
46 1.6926 1.31494 0.786375
47 1.7298 1.3341 0.833
48 1.767 1.39506 0.883875
49 1.8042 1.35786 0.9355
50 1.8414 1.31618 0.987625
51 1.8786 1.37071 1.04413
52 1.9158 1.35298 1.10213
53 1.953 1.38331 1.16375
54 1.9902 1.33478 1.2255
55 2.0274 1.2524 1.28563
56 2.0646 1.26291 1.3485
57 2.1018 1.36396 1.41888
58 2.139 1.31694 1.48925
59 2.1762 1.21354 1.55637
60 2.2134 1.28669 1.63
61 2.2506 1.20014 1.701
62 2.2878 1.31274 1.78125
63 2.325 1.17009 1.85512
64 2.3622 1.23135 1.93538
65 2.3994 1.19347 2.01562
66 2.4366 1.2204 2.10025
67 2.4738 1.14724 2.18225
68 2.511 1.18819 2.26975
69 2.5482 1.20155 2.36088
70 2.5854 1.14801 2.4505
71 2.6226 1.2386 2.55
72 2.6598 1.18604 2.648
73 2.697 1.12412 2.7435
74 2.7342 1.12381 2.84162
75 2.7714 1.0172 2.93288
76 2.8086 1.1451 3.03837
77 2.8458 1.10347 3.14275
78 2.883 1.11381 3.25087
79 2.9202 1.11699 3.36212
80 2.9574 1.0756 3.472
81 2.9946 1.13139 3.5905
82 3.0318 1.10846 3.7095
83 3.069 1.03516 3.82337
84 3.1062 1.05932 3.94275
85 3.1434 1.08747 4.06825
86 3.1806 1.08123 4.196
87 3.2178 1.08118 4.32675
88 3.255 1.03438 4.45475
89 3.2922 1.06348 4.58937
90 3.3294 1.10164 4.732
91 3.3666 1.05759 4.872
92 3.4038 1.06509 5.01613
93 3.441 1.03676 5.1595
94 3.4782 1.07044 5.31075
95 3.5154 1.04097 5.461
96 3.5526 1.0159 5.61075
97 3.5898 1.01239 5.76313
98 3.627 1.02915 5.92125
99 3.6642 1.0538 6.0865
100 3.7014 1.01632 6.24913
4000 100
1 0.0186 0 0
2 0.0558 0 0
3 0.093 0 0
4 0.1302 0 0
5 0.1674 0 0
6 0.2046 0 0
7 0.2418 0 0
8 0.279 0 0
9 0.3162 0 0
10 0.3534 0 0
11 0.3906 0 0
12 0.4278 0 0
13 0.465 0 0
14 0.5022 0 0
15 0.5394 0 0
16 0.5766 0 0
17 0.6138 0 0
18 0.651 0 0
19 0.6882 0 0
20 0.7254 0 0
21 0.7626 0 0
22 0.7998 0 0
23 0.837 0 0
24 0.8742 0 0
25 0.9114 0 0
26 0.9486 0.225954 0.002375
27 0.9858 0.737793 0.01075
28 1.023 1.69745 0.0315
29 1.0602 2.56107 0.065125
30 1.0974 2.4526 0.099625
31 1.1346 2.90959 0.143375
32 1.1718 2.68884 0.1865
33 1.209 2.47468 0.22875
34 1.2462 2.50832 0.27425
35 1.2834 2.00767 0.312875
36 1.3206 1.93298 0.35225
37 1.3578 1.71823 0.38925
38 1.395 1.59482 0.4255
39 1.4322 1.41392 0.459375
40 1.4694 1.56133 0.49875
41 1.5066 1.48519 0.538125
42 1.5438 1.3561 0.575875
43 1.581 1.26735 0.612875
44 1.6182 1.24245 0.650875
45 1.6554 1.23801 0.6905
46 1.6926 1.32614 0.734875
47 1.7298 1.22322 0.777625
48 1.767 1.31965 0.82575
49 1.8042 1.29868 0.875125
50 1.8414 1.43927 0.932125
51 1.8786 1.25244 0.98375
52 1.9158 1.30633 1.03975
53 1.953 1.32999 1.099
54 1.9902 1.31857 1.16
55 2.0274 1.255 1.22025
56 2.0646 1.29806 1.28487
57 2.1018 1.15077 1.34425
58 2.139 1.3146 1.4145
59 2.1762 1.24066 1.48312
60 2.2134 1.16436 1.54975
61 2.2506 1.12407 1.61625
62 2.2878 1.12258 1.68487
63 2.325 1.19583 1.76038
64 2.3622 1.31382 1.846
65 2.3994 1.17673 1.92512
66 2.4366 1.09781 2.00125
67 2.4738 1.16298 2.08438
68 2.511 1.12029 2.16688
69 2.5482 1.13727 2.25312
70 2.5854 1.10318 2.33925
71 2.6226 1.10634 2.42813
72 2.6598 1.0635 2.516
73 2.697 1.06968 2.60687
74 2.7342 1.10949 2.70375
75 2.7714 1.11613 2.80388
76 2.8086 1.08676 2.904
77 2.8458 1.06382 3.00462
78 2.883 1.09192 3.11062
79 2.9202 1.10193 3.22037
80 2.9574 1.08906 3.33162
81 2.9946 1.12423 3.44937
82 3.0318 1.09449 3.56687
83 3.069 1.04425 3.68175
84 3.1062 1.0449 3.7995
85 3.1434 1.16546 3.934
86 3.1806 1.10133 4.06412
87 3.2178 1.09358 4.19638
88 3.255 1.11924 4.33488
89 3.2922 1.12272 4.477
90 3.3294 1.04467 4.61225
91 3.3666 1.03871 4.74975
92 3.4038 1.06786 4.89425
93 3.441 1.00603 5.03338
94 3.4782 1.05717 5.18275
95 3.5154 1.03578 5.33225
96 3.5526 0.990456 5.47825
97 3.5898 1.05392 5.63687
98 3.627 0.964883 5.78512
99 3.6642 1.03626 5.94763
100 3.7014 0.992103 6.10637
4500 100
1 0.0186 0 0
2 0.0558 0 0
3 0.093 0 0
4 0.1302 0 0
5 0.1674 0 0
6 0.2046 0 0
7 0.2418 0 0
8 0.279 0 0
9 0.3162 0 0
10 0.3534 0 0
11 0.3906 0 0
12 0.4278 0 0
13 0.465 0 0
14 0.5022 0 0
15 0.5394 0 0
16 0.5766 0 0
17 0.6138 0 0
18 0.651 0 0
19 0.6882 0 0
20 0.7254 0 0
21 0.7626 0 0
22 0.7998 0 0
23 0.837 0 0
24 0.8742 0 0
25 0.9114 0.0257656 0.00025
26 0.9486 0.0951386 0.00125
27 0.9858 0.704757 0.00925
28 1.023 1.75881 0.03075
29 1.0602 2.51346 0.06375
30 1.0974 2.7103 0.101875
31 1.1346 2.93453 0.146
32 1.1718 2.7356 0.189875
33 1.209 2.45271 0.23175
34 1.2462 2.23957 0.272375
35 1.2834 1.97519 0.310375
36 1.3206 1.9023 0.349125
37 1.3578 1.70662 0.385875
38 1.395 1.62232 0.42275
39 1.4322 1.35653 0.45525
40 1.4694 1.38785 0.49025
41 1.5066 1.32017 0.52525
42 1.5438 1.27977 0.560875
43 1.581 1.21597 0.596375
44 1.6182 1.27515 0.635375
45 1.6554 1.11694 0.671125
46 1.6926 1.33362 0.71575
47 1.7298 1.21607 0.75825
48 1.767 1.14827 0.800125
49 1.8042 1.31512 0.850125
50 1.8414 1.28146 0.900875
51 1.8786 1.21908 0.951125
52 1.9158 1.33549 1.00837
53 1.953 1.39453 1.0705
54 1.9902 1.23481 1.12762
55 2.0274 1.30968 1.1905
56 2.0646 1.20265 1.25037
57 2.1018 1.28159 1.3165
58 2.139 1.21167 1.38125
59 2.1762 1.10281 1.44225
60 2.2134 1.14033 1.5075
61 2.2506 1.0628 1.57037
62 2.2878 1.14302 1.64025
63 2.325 1.1404 1.71225
64 2.3622 1.06257 1.7815
65 2.3994 1.11353 1.85638
66 2.4366 1.07258 1.93075
67 2.4738 1.09303 2.00888
68 2.511 1.12878 2.092
69 2.5482 1.18672 2.182
70 2.5854 1.04393 2.2635
71 2.6226 1.06432 2.349
72 2.6598 1.12704 2.44213
73 2.697 1.07851 2.53375
74 2.7342 1.04793 2.62525
75 2.7714 1.09384 2.72337
76 2.8086 1.02571 2.81787
77 2.8458 1.07704 2.91975
78 2.883 1.05844 3.0225
79 2.9202 1.00529 3.12262
80 2.9574 1.12822 3.23788
81 2.9946 1.00131 3.34275
82 3.0318 1.05956 3.4565
83 3.069 1.07152 3.57437
84 3.1062 1.02161 3.6895
85 3.1434 1.1113 3.81775
86 3.1806 1.09921 3.94762
87 3.2178 0.979883 4.06613
88 3.255 1.07681 4.19937
89 3.2922 1.07039 4.33488
90 3.3294 1.00219 4.46462
91 3.3666 1.08403 4.60813
92 3.4038 1.07525 4.75363
93 3.441 1.05845 4.9
94 3.4782 1.05451 5.049
95 3.5154 1.07128 5.20362
96 3.5526 1.08373 5.36338
97 3.5898 0.984984 5.51163
98 3.627 1.07634 5.677
99 3.6642 1.03945 5.84
100 3.7014 1.06788 6.01088
5000 100
1 0.0186 0 0
2 0.0558 0 0
3 0.093 0 0
4 0.1302 0 0
5 0.1674 0 0
6 0.2046 0 0
7 0.2418 0 0
8 0.279 0 0
9 0.3162 0 0
10 0.3534 0 0
11 0.3906 0 0
12 0.4278 0 0
13 0.465 0 0
14 0.5022 0 0
15 0.5394 0 0
16 0.5766 0 0
17 0.6138 0 0
18 0.651 0 0
19 0.6882 0 0
20 0.7254 0 0
21 0.7626 0 0
22 0.7998 0 0
23 0.837 0 0
24 0.8742 0 0
25 0.9114 0 0
26 0.9486 0.20217 0.002125
27 0.9858 0.748805 0.010625
28 1.023 1.49294 0.028875
29 1.0602 2.7134 0.0645
30 1.0974 2.55035 0.100375
31 1.1346 2.83478 0.143
32 1.1718 2.49399 0.183
33 1.209 2.45271 0.224875
34 1.2462 2.10864 0.263125
35 1.2834 2.02067 0.302
36 1.3206 1.70593 0.33675
37 1.3578 1.69501 0.37325
38 1.395 1.51783 0.40775
39 1.4322 1.46088 0.44275
40 1.4694 1.44238 0.479125
41 1.5066 1.29659 0.5135
42 1.5438 1.26629 0.54875
43 1.581 1.22453 0.5845
44 1.6182 1.25062 0.62275
45 1.6554 1.06617 0.656875
46 1.6926 1.01982 0.691
47 1.7298 1.30549 0.736625
48 1.767 1.24082 0.781875
49 1.8042 1.27895 0.8305
50 1.8414 1.25305 0.880125
51 1.8786 1.21605 0.93025
52 1.9158 1.29467 0.98575
53 1.953 1.33561 1.04525
54 1.9902 1.10781 1.0965
55 2.0274 1.22636 1.15538
56 2.0646 1.19512 1.21488
57 2.1018 1.14835 1.27412
58 2.139 1.27951 1.3425
59 2.1762 1.2384 1.411
60 2.2134 1.10974 1.4745
61 2.2506 1.15365 1.54275
62 2.2878 1.18596 1.61525
63 2.325 1.10476 1.685
64 2.3622 1.1412 1.75937
65 2.3994 1.08193 1.83213
66 2.4366 1.11404 1.90938
67 2.4738 1.11401 1.989
68 2.511 1.06937 2.06775
69 2.5482 1.11584 2.15238
70 2.5854 1.06475 2.2355
71 2.6226 1.09389 2.32338
72 2.6598 1.08771 2.41325
73 2.697 1.04614 2.50212
74 2.7342 1.07084 2.59563
75 2.7714 1.09523 2.69388
76 2.8086 1.03928 2.78962
77 2.8458 1.0255 2.88662
78 2.883 1.04685 2.98825
79 2.9202 1.10193 3.098
80 2.9574 1.09396 3.20975
81 2.9946 1.02637 3.31725
82 3.0318 1.01764 3.4265
83 3.069 1.01812 3.5385
84 3.1062 0.986112 3.64963
85 3.1434 1.02898 3.76837
86 3.1806 0.984953 3.88475
87 3.2178 1.01503 4.0075
88 3.255 1.01923 4.13363
89 3.2922 0.970656 4.2565
90 3.3294 0.988672 4.3845
91 3.3666 1.01416 4.51875
92 3.4038 1.04938 4.66075
93 3.441 1.00964 4.80038
94 3.4782 1.08282 4.95337
95 3.5154 1.0453 5.10425
96 3.5526 1.06847 5.26175
97 3.5898 1.02817 5.4165
98 3.627 1.08122 5.58263
99 3.6642 1.08648 5.753
100 3.7014 1.03663 5.91887
5500 100
1 0.0186 0 0
2 0.0558 0 0
3 0.093 0 0
4 0.1302 0 0
5 0.1674 0 0
6 0.2046 0 0
7 0.2418 0 0
8 0.279 0 0
9 0.3162 0 0
10 0.3534 0 0
11 0.3906 0 0
12 0.4278 0 0
13 0.465 0 0
14 0.5022 0 0
15 0.5394 0 0
16 0.5766 0 0
17 0.6138 0 0
18 0.651 0 0
19 0.6882 0 0
20 0.7254 0 0
21 0.7626 0 0
22 0.7998 0 0
23 0.837 0 0
24 0.8742 0 0
25 0.9114 0 0
26 0.9486 0.190277 0.002
27 0.9858 0.759816 0.010625
28 1.023 1.64632 0.03075
29 1.0602 2.46586 0.063125
30 1.0974 2.73696 0.101625
31 1.1346 3.02598 0.147125
32 1.1718 2.44723 0.186375
33 1.209 2.29164 0.2255
34 1.2462 1.95704 0.261
35 1.2834 1.9427 0.298375
36 1.3206 1.70593 0.333125
37 1.3578 1.82852 0.3725
38 1.395 1.57283 0.40825
39 1.4322 1.40349 0.441875
40 1.4694 1.20446 0.47225
41 1.5066 1.17872 0.5035
42 1.5438 1.30222 0.53975
43 1.581 1.20741 0.575
44 1.6182 1.26697 0.61375
45 1.6554 1.13647 0.650125
46 1.6926 1.12816 0.687875
47 1.7298 1.21249 0.73025
48 1.767 1.16198 0.772625
49 1.8042 1.28881 0.821625
50 1.8414 1.32249 0.874
51 1.8786 1.2676 0.92625
52 1.9158 1.26551 0.9805
53 1.953 1.29071 1.038
54 1.9902 1.26453 1.0965
55 2.0274 1.20814 1.1545
56 2.0646 1.14742 1.21162
57 2.1018 1.19438 1.27325
58 2.139 1.16957 1.33575
59 2.1762 1.14349 1.399
60 2.2134 1.18839 1.467
61 2.2506 1.02054 1.52737
62 2.2878 1.22072 1.602
63 2.325 1.15624 1.675
64 2.3622 1.08366 1.74562
65 2.3994 1.10609 1.82
66 2.4366 1.09601 1.896
67 2.4738 1.15599 1.97863
68 2.511 1.12199 2.06125
69 2.5482 1.11914 2.14612
70 2.5854 1.02792 2.22637
71 2.6226 1.02698 2.30887
72 2.6598 1.09981 2.39975
73 2.697 1.08292 2.49175
74 2.7342 1.03791 2.58237
75 2.7714 1.14818 2.68537
76 2.8086 1.0447 2.78162
77 2.8458 1.0929 2.885
78 2.883 1.08161 2.99
79 2.9202 1.06553 3.09612
80 2.9574 1.04256 3.20262
81 2.9946 1.04666 3.31225
82 3.0318 1.04675 3.42462
83 3.069 1.03857 3.53887
84 3.1062 0.999423 3.6515
85 3.1434 0.979158 3.7645
86 3.1806 1.01563 3.8845
87 3.2178 1.0388 4.01012
88 3.255 1.10105 4.14637
89 3.2922 1.04274 4.27838
90 3.3294 1.06784 4.41662
91 3.3666 1.02077 4.55175
92 3.4038 0.998578 4.68687
93 3.441 1.02863 4.82913
94 3.4782 1.01293 4.97225
95 3.5154 1.00893 5.11787
96 3.5526 0.975192 5.26162
97 3.5898 1.03149 5.41688
98 3.627 0.960815 5.5645
99 3.6642 1.01315 5.72337
100 3.7014 0.982729 5.88063
6000 100
1 0.0186 0 0
2 0.0558 0 0
3 0.093 0 0
4 0.1302 0 0
5 0.1674 0 0
6 0.2046 0 0
7 0.2418 0 0
8 0.279 0 0
9 0.3162 0 0
