# Time-averaged data for fix rdf
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3]
1500 100
87 3.3908 0.85509 6.23425
88 3.43 0.812348 6.35188
89 3.4692 0.845571 6.47712
90 3.5084 0.734367 6.58837
91 3.5476 0.778752 6.709
92 3.5868 0.82498 6.83963
93 3.626 0.783292 6.96638
94 3.6652 0.736385 7.08812
95 3.7044 0.797856 7.22288
96 3.7436 0.787757 7.35875
97 3.7828 0.828296 7.50462
98 3.822 0.834337 7.65463
99 3.8612 0.794321 7.80037
100 3.9004 0.777099 7.94587
2000 100
1 0.0196 0 0
2 0.0588 0 0
3 0.098 0 0
4 0.1372 0 0
5 0.1764 0 0
6 0.2156 0 0
7 0.2548 0 0
8 0.294 0 0
9 0.3332 0 0
10 0.3724 0 0
11 0.4116 0 0
12 0.4508 0 0
13 0.49 0 0
14 0.5292 0 0
15 0.5684 0 0
16 0.6076 0 0
17 0.6468 0 0
18 0.686 0 0
19 0.7252 0 0
20 0.7644 0 0
21 0.8036 0 0
22 0.8428 0 0
23 0.882 0 0
24 0.9212 0.0598332 0.000625
25 0.9604 0.605541 0.0075
26 0.9996 1.81924 0.029875
27 1.0388 3.35968 0.0745
28 1.078 4.18597 0.134375
29 1.1172 4.91446 0.209875
30 1.1564 5.13375 0.294375
31 1.1956 4.12773 0.367
32 1.2348 4.17622 0.445375
33 1.274 3.7042 0.519375
34 1.3132 3.29203 0.58925
35 1.3524 3.16504 0.6605
36 1.3916 2.60642 0.722625
37 1.4308 2.65904 0.789625
38 1.47 2.19954 0.848125
39 1.5092 2.01096 0.9045
40 1.5484 1.97821 0.962875
41 1.5876 1.99053 1.02462
42 1.6268 1.9303 1.0875
43 1.666 1.89908 1.15237
44 1.7052 1.83722 1.21812
45 1.7444 1.99923 1.293
46 1.7836 2.03363 1.37262
47 1.8228 1.94405 1.45213
48 1.862 2.08276 1.541
49 1.9012 1.92471 1.62662
50 1.9404 2.00418 1.7195
51 1.9796 1.90486 1.81137
52 2.0188 1.87397 1.90538
53 2.058 1.77929 1.99813
54 2.0972 1.82192 2.09675
55 2.1364 1.7579 2.1955
56 2.1756 1.7123 2.29525
57 2.2148 1.61702 2.39288
58 2.254 1.65922 2.49663
59 2.2932 1.52766 2.5955
60 2.3324 1.43381 2.6915
61 2.3716 1.40125 2.7885
62 2.4108 1.37527 2.88687
63 2.45 1.50759 2.99825
64 2.4892 1.4572 3.10938
65 2.5284 1.31228 3.21263
66 2.5676 1.36957 3.32375
67 2.6068 1.31823 3.434
68 2.646 1.33748 3.54925
69 2.6852 1.25505 3.66062
70 2.7244 1.26572 3.77625
71 2.7636 1.19284 3.88838
72 2.8028 1.19332 4.00375
73 2.842 1.2147 4.1245
74 2.8812 1.18799 4.24587
75 2.9204 1.14916 4.3665
76 2.9596 1.16994 4.49262
77 2.9988 1.15311 4.62025
78 3.038 1.16426 4.7525
79 3.0772 1.08652 4.87913
80 3.1164 1.13884 5.01525
81 3.1556 1.09338 5.14925
82 3.1948 0.988103 5.27337
83 3.234 1.05363 5.409
84 3.2732 1.0295 5.54475
85 3.3124 0.967322 5.67538
86 3.3516 1.00088 5.81375
87 3.3908 0.976993 5.952
88 3.43 0.969466 6.09238
89 3.4692 0.98228 6.23788
90 3.5084 0.967879 6.3845
91 3.5476 0.944186 6.53075
92 3.5868 0.95445 6.68187
93 3.626 0.942422 6.83437
94 3.6652 0.92464 6.98725
95 3.7044 0.893332 7.13813
96 3.7436 0.860952 7.28662
97 3.7828 0.892175 7.44375
98 3.822 0.922638 7.60962
99 3.8612 0.867894 7.76887
100 3.9004 0.899272 7.93725
2500 100
1 0.0196 0 0
2 0.0588 0 0
3 0.098 0 0
4 0.1372 0 0
5 0.1764 0 0
6 0.2156 0 0
7 0.2548 0 0
8 0.294 0 0
9 0.3332 0 0
10 0.3724 0 0
11 0.4116 0 0
12 0.4508 0 0
13 0.49 0 0
14 0.5292 0 0
15 0.5684 0 0
16 0.6076 0 0
17 0.6468 0 0
18 0.686 0 0
19 0.7252 0 0
20 0.7644 0 0
21 0.8036 0 0
22 0.8428 0 0
23 0.882 0 0
24 0.9212 0.0119666 0.000125
25 0.9604 0.495443 0.00575
26 0.9996 1.53467 0.024625
27 1.0388 2.62564 0.0595
28 1.078 4.01119 0.116875
29 1.1172 3.9869 0.178125
30 1.1564 3.93385 0.242875
31 1.1956 3.54516 0.30525
32 1.2348 3.27703 0.36675
33 1.274 2.84698 0.423625
34 1.3132 2.48522 0.476375
35 1.3524 2.29327 0.528
36 1.3916 2.32847 0.5835
37 1.4308 2.1183 0.636875
38 1.47 1.94104 0.6885
39 1.5092 1.98867 0.74425
40 1.5484 1.77065 0.7965
41 1.5876 1.75279 0.850875
42 1.6268 1.91495 0.91325
43 1.666 1.71246 0.97175
44 1.7052 1.66607 1.03138
45 1.7444 1.68549 1.0945
46 1.7836 1.8325 1.16625
47 1.8228 1.83095 1.24113
48 1.862 1.71659 1.31437
49 1.9012 1.7505 1.39225
50 1.9404 1.79918 1.47563
51 1.9796 1.66384 1.55587
52 2.0188 1.66215 1.63925
53 2.058 1.6474 1.72512
54 2.0972 1.71339 1.81787
55 2.1364 1.55541 1.90525
56 2.1756 1.5063 1.993
57 2.2148 1.42654 2.07912
58 2.254 1.41934 2.16787
59 2.2932 1.41758 2.25962
60 2.3324 1.42447 2.355
61 2.3716 1.38138 2.45063
62 2.4108 1.36653 2.54838
63 2.45 1.37222 2.64975
64 2.4892 1.22772 2.74338
65 2.5284 1.31545 2.84687
66 2.5676 1.35879 2.95712
67 2.6068 1.34812 3.06988
68 2.646 1.25915 3.17837
69 2.6852 1.31985 3.2955
70 2.7244 1.23151 3.408
71 2.7636 1.26597 3.527
72 2.8028 1.23598 3.6465
73 2.842 1.19961 3.76575
74 2.8812 1.22591 3.891
75 2.9204 1.26706 4.024
76 2.9596 1.13168 4.146
77 2.9988 1.15763 4.27412
78 3.038 1.15656 4.4055
79 3.0772 1.16482 4.54125
80 3.1164 1.11374 4.67437
81 3.1556 1.13418 4.81337
82 3.1948 1.0299 4.94275
83 3.234 1.08762 5.08275
84 3.2732 1.11766 5.23012
85 3.3124 1.03119 5.36937
86 3.3516 1.07502 5.518
87 3.3908 1.0512 5.66675
88 3.43 1.01263 5.81337
89 3.4692 1.02701 5.9655
90 3.5084 1.00006 6.117
91 3.5476 0.966782 6.26675
92 3.5868 1.00576 6.426
93 3.626 0.982591 6.585
94 3.6652 0.947321 6.74163
95 3.7044 0.986588 6.90825
96 3.7436 0.988501 7.07875
97 3.7828 0.973089 7.25012
98 3.822 1.01998 7.4335
99 3.8612 0.979617 7.61325
100 3.9004 0.991403 7.79887
3000 100
1 0.0196 0 0
2 0.0588 0 0
3 0.098 0 0
4 0.1372 0 0
5 0.1764 0 0
6 0.2156 0 0
7 0.2548 0 0
8 0.294 0 0
9 0.3332 0 0
10 0.3724 0 0
11 0.4116 0 0
12 0.4508 0 0
13 0.49 0 0
14 0.5292 0 0
15 0.5684 0 0
16 0.6076 0 0
17 0.6468 0 0
18 0.686 0 0
19 0.7252 0 0
20 0.7644 0 0
21 0.8036 0 0
22 0.8428 0 0
23 0.882 0 0
24 0.9212 0.0119666 0.000125
25 0.9604 0.495443 0.00575
26 0.9996 1.16879 0.020125
27 1.0388 2.46565 0.052875
28 1.078 3.35576 0.100875
29 1.1172 3.36039 0.1525
30 1.1564 3.42503 0.208875
31 1.1956 2.88444 0.259625
32 1.2348 2.89738 0.314
33 1.274 2.52786 0.3645
34 1.3132 2.21432 0.4115
35 1.3524 2.3488 0.464375
36 1.3916 2.04004 0.513
37 1.4308 1.74624 0.557
38 1.47 1.80475 0.605
39 1.5092 1.73005 0.6535
40 1.5484 1.76218 0.7055
41 1.5876 1.53118 0.753
42 1.6268 1.5734 0.80425
43 1.666 1.65392 0.86075
44 1.7052 1.62416 0.918875
45 1.7444 1.66213 0.981125
46 1.7836 1.79739 1.0515
47 1.8228 1.74842 1.123
48 1.862 1.76932 1.1985
49 1.9012 1.64654 1.27175
50 1.9404 1.6751 1.34938
51 1.9796 1.61201 1.42712
52 2.0188 1.66714 1.51075
53 2.058 1.59464 1.59387
54 2.0972 1.62795 1.682
55 2.1364 1.46418 1.76425
56 2.1756 1.46983 1.84988
57 2.2148 1.41826 1.9355
58 2.254 1.45332 2.02637
59 2.2932 1.46393 2.12113
60 2.3324 1.24711 2.20463
61 2.3716 1.47889 2.307
62 2.4108 1.2844 2.39887
63 2.45 1.27747 2.49325
64 2.4892 1.24083 2.58788
65 2.5284 1.22172 2.684
66 2.5676 1.23554 2.78425
67 2.6068 1.22108 2.88638
68 2.646 1.23159 2.9925
69 2.6852 1.29872 3.10775
70 2.7244 1.23425 3.2205
71 2.7636 1.15693 3.32925
72 2.8028 1.19849 3.44512
73 2.842 1.20464 3.56487
74 2.8812 1.18187 3.68562
75 2.9204 1.18965 3.8105
76 2.9596 1.17342 3.937
77 2.9988 1.20732 4.07062
78 3.038 1.15986 4.20237
79 3.0772 1.17554 4.33938
80 3.1164 1.14511 4.47625
81 3.1556 1.12806 4.6145
82 3.1948 1.1105 4.754
83 3.234 1.13229 4.89975
84 3.2732 1.13567 5.0495
85 3.3124 1.04508 5.19062
86 3.3516 1.10667 5.34362
87 3.3908 1.01763 5.48762
88 3.43 1.07824 5.64375
89 3.4692 1.10042 5.80675
90 3.5084 1.05039 5.96587
91 3.5476 1.06685 6.13112
92 3.5868 1.12734 6.30962
93 3.626 1.07065 6.48287
94 3.6652 1.05695 6.65763
95 3.7044 1.00731 6.82775
96 3.7436 1.08851 7.0155
97 3.7828 1.01071 7.1935
98 3.822 1.02415 7.37763
99 3.8612 0.957136 7.55325
100 3.9004 1.01877 7.744
3500 100
1 0.0196 0 0
2 0.0588 0 0
3 0.098 0 0
4 0.1372 0 0
5 0.1764 0 0
6 0.2156 0 0
7 0.2548 0 0
8 0.294 0 0
9 0.3332 0 0
10 0.3724 0 0
11 0.4116 0 0
12 0.4508 0 0
13 0.49 0 0
14 0.5292 0 0
15 0.5684 0 0
16 0.6076 0 0
17 0.6468 0 0
18 0.686 0 0
19 0.7252 0 0
20 0.7644 0 0
21 0.8036 0 0
22 0.8428 0 0
23 0.882 0 0
24 0.9212 0.0239333 0.00025
25 0.9604 0.418374 0.005
26 0.9996 1.20944 0.019875
27 1.0388 2.46565 0.052625
28 1.078 3.03242 0.096
29 1.1172 3.46616 0.14925
30 1.1564 2.94659 0.19775
31 1.1956 2.77787 0.246625
32 1.2348 2.65759 0.2965
33 1.274 2.30887 0.342625
34 1.3132 2.2202 0.38975
35 1.3524 2.16 0.438375
36 1.3916 1.79355 0.481125
37 1.4308 1.81073 0.52675
38 1.47 1.72015 0.5725
39 1.5092 1.44468 0.613
40 1.5484 1.5292 0.658125
41 1.5876 1.37 0.700625
42 1.6268 1.28942 0.742625
43 1.666 1.35387 0.788875
44 1.7052 1.44603 0.840625
45 1.7444 1.36174 0.891625
46 1.7836 1.55795 0.952625
47 1.8228 1.50389 1.01413
48 1.862 1.54376 1.08
49 1.9012 1.53977 1.1485
50 1.9404 1.49707 1.21788
51 1.9796 1.53167 1.29175
52 2.0188 1.6472 1.37438
53 2.058 1.43638 1.44925
54 2.0972 1.43399 1.52687
55 2.1364 1.41522 1.60638
56 2.1756 1.49128 1.69325
57 2.2148 1.42447 1.77925
58 2.254 1.40334 1.867
59 2.2932 1.40213 1.95775
60 2.3324 1.39273 2.051
61 2.3716 1.30013 2.141
62 2.4108 1.33333 2.23638
63 2.45 1.32316 2.33413
64 2.4892 1.21952 2.42713
65 2.5284 1.2948 2.529
66 2.5676 1.20011 2.62637
67 2.6068 1.26891 2.7325
68 2.646 1.23449 2.83887
69 2.6852 1.30717 2.95487
70 2.7244 1.21236 3.06562
71 2.7636 1.18619 3.17713
72 2.8028 1.21271 3.29438
73 2.842 1.1908 3.41275
74 2.8812 1.16107 3.53137
75 2.9204 1.19084 3.65637
76 2.9596 1.19777 3.7855
77 2.9988 1.11584 3.909
78 3.038 1.11694 4.03587
79 3.0772 1.14122 4.16888
80 3.1164 1.10014 4.30038
81 3.1556 1.1454 4.44075
82 3.1948 1.13239 4.583
83 3.234 1.11578 4.72663
84 3.2732 1.08258 4.86937
85 3.3124 1.09229 5.01688
86 3.3516 1.07141 5.165
87 3.3908 1.11656 5.323
88 3.43 1.06615 5.47737
89 3.4692 1.07173 5.63613
90 3.5084 1.04379 5.79425
91 3.5476 1.06846 5.95975
92 3.5868 0.975765 6.11425
93 3.626 1.13554 6.298
94 3.6652 1.09626 6.47925
95 3.7044 1.03618 6.65425
96 3.7436 1.05517 6.83625
97 3.7828 0.964571 7.00612
98 3.822 1.00885 7.1875
99 3.8612 0.982342 7.36775
100 3.9004 1.02612 7.55987
4000 100
1 0.0196 0 0
2 0.0588 0 0
3 0.098 0 0
4 0.1372 0 0
5 0.1764 0 0
6 0.2156 0 0
7 0.2548 0 0
8 0.294 0 0
9 0.3332 0 0
10 0.3724 0 0
11 0.4116 0 0
12 0.4508 0 0
13 0.49 0 0
14 0.5292 0 0
15 0.5684 0 0
16 0.6076 0 0
17 0.6468 0 0
18 0.686 0 0
19 0.7252 0 0
20 0.7644 0 0
21 0.8036 0 0
22 0.8428 0 0
23 0.882 0 0
24 0.9212 0.0717998 0.00075
25 0.9604 0.396354 0.00525
26 0.9996 0.975683 0.01725
27 1.0388 2.20215 0.0465
28 1.078 2.6916 0.085
29 1.1172 3.14884 0.133375
30 1.1564 2.8023 0.1795
31 1.1956 2.55052 0.224375
32 1.2348 2.41781 0.26975
33 1.274 2.40272 0.31775
34 1.3132 1.9493 0.359125
35 1.3524 2.03784 0.405
36 1.3916 1.5628 0.44225
37 1.4308 1.73632 0.486
38 1.47 1.54156 0.527
39 1.5092 1.48481 0.568625
40 1.5484 1.39788 0.609875
41 1.5876 1.34582 0.651625
42 1.6268 1.512 0.700875
43 1.666 1.35753 0.74725
44 1.7052 1.32378 0.794625
45 1.7444 1.37176 0.846
46 1.7836 1.33128 0.898125
47 1.8228 1.47944 0.958625
48 1.862 1.43245 1.01975
49 1.9012 1.52572 1.08763
50 1.9404 1.31904 1.14875
51 1.9796 1.43837 1.21813
52 2.0188 1.49519 1.29313
53 2.058 1.49872 1.37125
54 2.0972 1.40859 1.4475
55 2.1364 1.30396 1.52075
56 2.1756 1.34967 1.59937
57 2.2148 1.25883 1.67538
58 2.254 1.29339 1.75625
59 2.2932 1.29204 1.83987
60 2.3324 1.34233 1.92975
61 2.3716 1.27304 2.01788
62 2.4108 1.27042 2.10875
63 2.45 1.31131 2.20562
64 2.4892 1.19002 2.29638
65 2.5284 1.21695 2.39213
66 2.5676 1.26327 2.49463
67 2.6068 1.20464 2.59537
68 2.646 1.17211 2.69637
69 2.6852 1.18744 2.80175
70 2.7244 1.16994 2.90862
71 2.7636 1.19018 3.0205
72 2.8028 1.14031 3.13075
73 2.842 1.0965 3.23975
74 2.8812 1.13048 3.35525
75 2.9204 1.1575 3.47675
76 2.9596 1.14675 3.60037
77 2.9988 1.1565 3.72837
78 3.038 1.10924 3.85438
79 3.0772 1.16589 3.99025
80 3.1164 1.15243 4.128
81 3.1556 1.1454 4.26838
82 3.1948 1.12244 4.40937
83 3.234 1.09054 4.54975
84 3.2732 1.09586 4.69425
85 3.3124 1.10525 4.8435
86 3.3516 1.10938 4.99687
87 3.3908 1.06003 5.14688
88 3.43 1.04457 5.29812
89 3.4692 1.08777 5.45925
90 3.5084 1.06442 5.6205
91 3.5476 1.02247 5.77887
92 3.5868 1.08155 5.95012
93 3.626 1.09615 6.1275
94 3.6652 1.06526 6.30362
95 3.7044 1.068 6.484
96 3.7436 1.09503 6.67288
97 3.7828 1.01851 6.85225
98 3.822 1.08394 7.04712
99 3.8612 1.06 7.24162
100 3.9004 0.994073 7.42775
4500 100
1 0.0196 0 0
2 0.0588 0 0
3 0.098 0 0
4 0.1372 0 0
5 0.1764 0 0
6 0.2156 0 0
7 0.2548 0 0
8 0.294 0 0
9 0.3332 0 0
10 0.3724 0 0
11 0.4116 0 0
12 0.4508 0 0
13 0.49 0 0
14 0.5292 0 0
15 0.5684 0 0
16 0.6076 0 0
17 0.6468 0 0
18 0.686 0 0
19 0.7252 0 0
20 0.7644 0 0
21 0.8036 0 0
22 0.8428 0 0
23 0.882 0 0
24 0.9212 0.0358999 0.000375
25 0.9604 0.363325 0.0045
26 0.9996 1.28058 0.02025
27 1.0388 2.07039 0.04775
28 1.078 2.70034 0.086375
29 1.1172 2.92101 0.13125
30 1.1564 2.81749 0.177625
31 1.1956 2.55763 0.222625
32 1.2348 2.49774 0.2695
33 1.274 2.05233 0.3105
34 1.3132 1.87275 0.35025
35 1.3524 1.92679 0.393625
36 1.3916 1.76733 0.43575
37 1.4308 1.48827 0.47325
38 1.47 1.62145 0.516375
39 1.5092 1.48481 0.558
40 1.5484 1.36823 0.598375
41 1.5876 1.28538 0.63825
42 1.6268 1.34315 0.682
43 1.666 1.36119 0.7285
44 1.7052 1.30981 0.775375
45 1.7444 1.31168 0.8245
46 1.7836 1.48771 0.88275
47 1.8228 1.41525 0.940625
48 1.862 1.43538 1.00187
49 1.9012 1.33746 1.06137
50 1.9404 1.36759 1.12475
51 1.9796 1.37098 1.19088
52 2.0188 1.44286 1.26325
53 2.058 1.25893 1.32888
54 2.0972 1.32315 1.4005
55 2.1364 1.31732 1.4745
56 2.1756 1.26598 1.54825
57 2.2148 1.25883 1.62425
58 2.254 1.29939 1.7055
59 2.2932 1.27466 1.788
60 2.3324 1.22658 1.87013
61 2.3716 1.21526 1.95425
62 2.4108 1.25644 2.04413
63 2.45 1.23009 2.135
64 2.4892 1.15396 2.223
65 2.5284 1.18995 2.31663
66 2.5676 1.22167 2.41575
67 2.6068 1.21361 2.51725
68 2.646 1.12859 2.6145
69 2.6852 1.18744 2.71988
70 2.7244 1.13025 2.82313
71 2.7636 1.11039 2.9275
72 2.8028 1.11962 3.03575
73 2.842 1.14302 3.14938
74 2.8812 1.08154 3.25987
75 2.9204 1.14678 3.38025
76 2.9596 1.11197 3.50012
77 2.9988 1.13956 3.62625
78 3.038 1.07292 3.74812
79 3.0772 1.07258 3.87312
80 3.1164 1.05518 3.99925
81 3.1556 1.08828 4.13262
82 3.1948 1.09159 4.26975
83 3.234 1.1119 4.41288
84 3.2732 1.06647 4.5535
85 3.3124 1.11543 4.70412
86 3.3516 1.0262 4.846
87 3.3908 1.07681 4.99838
88 3.43 1.06443 5.1525
89 3.4692 1.08017 5.3125
90 3.5084 1.13373 5.48425
91 3.5476 1.06846 5.64975
92 3.5868 1.03182 5.81313
93 3.626 1.06216 5.985
94 3.6652 1.02293 6.15413
95 3.7044 1.08503 6.33738
96 3.7436 1.01387 6.51225
97 3.7828 1.00077 6.6885
98 3.822 1.03249 6.87413
99 3.8612 0.989835 7.05575
100 3.9004 1.05616 7.2535
5000 100
1 0.0196 0 0
2 0.0588 0 0
3 0.098 0 0
4 0.1372 0 0
5 0.1764 0 0
6 0.2156 0 0
7 0.2548 0 0
8 0.294 0 0
9 0.3332 0 0
10 0.3724 0 0
11 0.4116 0 0
12 0.4508 0 0
13 0.49 0 0
14 0.5292 0 0
15 0.5684 0 0
16 0.6076 0 0
17 0.6468 0 0
18 0.686 0 0
19 0.7252 0 0
20 0.7644 0 0
21 0.8036 0 0
22 0.8428 0 0
23 0.882 0 0
24 0.9212 0.0239333 0.00025
25 0.9604 0.286256 0.0035
26 0.9996 0.914703 0.01475
27 1.0388 2.39977 0.046625
28 1.078 2.63917 0.084375
29 1.1172 3.06747 0.1315
30 1.1564 2.76433 0.177
31 1.1956 2.60026 0.22275
32 1.2348 2.52438 0.270125
33 1.274 2.18998 0.313875
34 1.3132 1.89041 0.354
35 1.3524 1.66581 0.3915
36 1.3916 1.69916 0.432
37 1.4308 1.58749 0.472
38 1.47 1.45226 0.510625
39 1.5092 1.39118 0.549625
40 1.5484 1.24962 0.5865
41 1.5876 1.21688 0.62425
42 1.6268 1.3278 0.6675
43 1.666 1.22214 0.70925
44 1.7052 1.22598 0.753125
45 1.7444 1.30167 0.801875
46 1.7836 1.45579 0.858875
47 1.8228 1.33577 0.9135
48 1.862 1.37679 0.97225
49 1.9012 1.28127 1.02925
50 1.9404 1.33522 1.09112
51 1.9796 1.32693 1.15512
52 2.0188 1.47525 1.22912
53 2.058 1.37643 1.30088
54 2.0972 1.37857 1.3755
55 2.1364 1.21941 1.444
56 2.1756 1.22736 1.5155
57 2.2148 1.19465 1.58762
58 2.254 1.23342 1.66475
59 2.2932 1.24569 1.74537
60 2.3324 1.16497 1.82338
61 2.3716 1.24776 1.90975
62 2.4108 1.22149 1.99713
63 2.45 1.19287 2.08525
64 2.4892 1.19494 2.17637
65 2.5284 1.19789 2.27062
66 2.5676 1.17392 2.36587
67 2.6068 1.09703 2.45762
68 2.646 1.11409 2.55362
69 2.6852 1.11842 2.65287
70 2.7244 1.10973 2.75425
71 2.7636 1.11837 2.85937
72 2.8028 1.18297 2.97375
73 2.842 1.11033 3.08412
74 2.8812 1.11825 3.19837
75 2.9204 1.11344 3.31525
76 2.9596 1.07718 3.43138
77 2.9988 1.04808 3.54737
78 3.038 1.11584 3.67412
79 3.0772 1.07901 3.79988
80 3.1164 1.08864 3.93
81 3.1556 1.09644 4.06438
82 3.1948 1.00502 4.19062
83 3.234 1.07791 4.32937
84 3.2732 1.05414 4.46837
85 3.3124 1.04045 4.60887
86 3.3516 1.01897 4.74975
87 3.3908 1.0989 4.90525
88 3.43 1.02472 5.05363
89 3.4692 1.07089 5.21225
90 3.5084 1.05122 5.3715
91 3.5476 1.04668 5.53362
92 3.5868 1.05945 5.70138
93 3.626 1.09537 5.87863
94 3.6652 1.05619 6.05325
95 3.7044 1.03322 6.22775
96 3.7436 1.07257 6.41275
97 3.7828 1.03697 6.59537
98 3.822 1.05127 6.78437
99 3.8612 1.03548 6.97438
100 3.9004 1.03346 7.16788
5500 100
1 0.0196 0 0
2 0.0588 0 0
3 0.098 0 0
4 0.1372 0 0
5 0.1764 0 0
6 0.2156 0 0
7 0.2548 0 0
8 0.294 0 0
9 0.3332 0 0
10 0.3724 0 0
11 0.4116 0 0
12 0.4508 0 0
13 0.49 0 0
14 0.5292 0 0
15 0.5684 0 0
16 0.6076 0 0
17 0.6468 0 0
18 0.686 0 0
19 0.7252 0 0
20 0.7644 0 0
21 0.8036 0 0
22 0.8428 0 0
23 0.882 0 0
24 0.9212 0.0119666 0.000125
25 0.9604 0.363325 0.00425
26 0.9996 0.935029 0.01575
27 1.0388 1.91041 0.041125
28 1.078 2.92755 0.083
29 1.1172 3.01865 0.129375
30 1.1564 2.61244 0.172375
31 1.1956 2.60736 0.21825
32 1.2348 2.34454 0.26225
33 1.274 2.05858 0.303375
34 1.3132 1.91986 0.344125
35 1.3524 1.74355 0.383375
36 1.3916 1.67818 0.423375
37 1.4308 1.50811 0.461375
38 1.47 1.27836 0.495375
39 1.5092 1.35551 0.533375
40 1.5484 1.38094 0.574125
41 1.5876 1.32165 0.615125
42 1.6268 1.22418 0.655
43 1.666 1.23312 0.697125
44 1.7052 1.25392 0.742
45 1.7444 1.24826 0.78875
46 1.7836 1.32809 0.84075
47 1.8228 1.44887 0.9
48 1.862 1.35043 0.957625
49 1.9012 1.36556 1.01838
50 1.9404 1.38647 1.08262
51 1.9796 1.36062 1.14825
52 2.0188 1.36062 1.2165
53 2.058 1.26372 1.28237
54 2.0972 1.34624 1.35525
55 2.1364 1.39742 1.43375
56 2.1756 1.23809 1.50588
57 2.2148 1.26712 1.58238
58 2.254 1.35337 1.667
59 2.2932 1.19355 1.74425
60 2.3324 1.21724 1.82575
61 2.3716 1.20803 1.90938
62 2.4108 1.20227 1.99537
63 2.45 1.22333 2.08575
64 2.4892 1.19002 2.1765
65 2.5284 1.18518 2.26975
66 2.5676 1.177 2.36525
67 2.6068 1.1598 2.46225
68 2.646 1.14745 2.56113
69 2.6852 1.21702 2.66912
70 2.7244 1.11383 2.77088
71 2.7636 1.13299 2.87738
72 2.8028 1.08213 2.982
73 2.842 1.03237 3.08462
74 2.8812 1.12314 3.19938
75 2.9204 1.09796 3.31463
76 2.9596 1.0911 3.43225
77 2.9988 1.11471 3.55563
78 3.038 1.13455 3.6845
79 3.0772 1.07687 3.81
80 3.1164 1.10537 3.94212
81 3.1556 1.10052 4.077
82 3.1948 1.1105 4.2165
83 3.234 1.03324 4.3495
84 3.2732 1.05225 4.48825
85 3.3124 1.046 4.6295
86 3.3516 1.10576 4.78238
87 3.3908 1.00791 4.925
88 3.43 1.07824 5.08113
89 3.4692 1.03291 5.23413
90 3.5084 1.04132 5.39188
91 3.5476 1.04183 5.55325
92 3.5868 1.01919 5.71462
93 3.626 1.07915 5.88925
94 3.6652 1.06375 6.06513
95 3.7044 1.03248 6.2395
96 3.7436 1.07474 6.42488
97 3.7828 1.03413 6.607
98 3.822 1.03388 6.79288
99 3.8612 1.0457 6.98475
100 3.9004 1.04147 7.17975
6000 100
1 0.0196 0 0
2 0.0588 0 0
