 Step          Temp          PotEng         KinEng         TotEng         Press     
      1540   1.9999983     -4.200472       2.9799975     -1.2204745      0.2491212    
      1550   1.9999985     -4.200472       2.9799977     -1.2204743      0.24912123   
      1560   1.9999986     -4.200472       2.979998      -1.220474       0.24912125   
      1570   1.9999988     -4.200472       2.9799981     -1.2204738      0.24912127   
      1580   1.9999989     -4.200472       2.9799983     -1.2204737      0.24912129   
      1590   1.999999      -4.200472       2.9799985     -1.2204735      0.2491213    
      1600   1.9999991     -4.200472       2.9799986     -1.2204734      0.24912132   
      1610   1.9999992     -4.200472       2.9799988     -1.2204732      0.24912133   
      1620   1.9999992     -4.200472       2.9799989     -1.2204731      0.24912134   
      1630   1.9999993     -4.200472       2.979999      -1.220473       0.24912135   
      1640   1.9999994     -4.200472       2.9799991     -1.2204729      0.24912136   
      1650   1.9999994     -4.200472       2.9799992     -1.2204728      0.24912137   
      1660   1.9999995     -4.200472       2.9799993     -1.2204727      0.24912138   
      1670   1.9999995     -4.200472       2.9799993     -1.2204727      0.24912139   
      1680   1.9999996     -4.200472       2.9799994     -1.2204726      0.24912139   
      1690   1.9999996     -4.200472       2.9799994     -1.2204725      0.2491214    
      1700   1.9999997     -4.200472       2.9799995     -1.2204725      0.24912141   
      1710   1.9999997     -4.200472       2.9799995     -1.2204724      0.24912141   
      1720   1.9999997     -4.200472       2.9799996     -1.2204724      0.24912141   
      1730   1.9999998     -4.200472       2.9799996     -1.2204724      0.24912142   
      1740   1.9999998     -4.200472       2.9799997     -1.2204723      0.24912142   
      1750   1.9999998     -4.200472       2.9799997     -1.2204723      0.24912142   
      1760   1.9999998     -4.200472       2.9799997     -1.2204723      0.24912143   
      1770   1.9999998     -4.200472       2.9799998     -1.2204722      0.24912143   
      1780   1.9999998     -4.200472       2.9799998     -1.2204722      0.24912143   
      1790   1.9999999     -4.200472       2.9799998     -1.2204722      0.24912143   
      1800   1.9999999     -4.200472       2.9799998     -1.2204722      0.24912144   
      1810   1.9999999     -4.200472       2.9799998     -1.2204722      0.24912144   
